,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Emissions Rolling,Supply Rolling
1145,882472,10023155,0,158934,0,0,1995261,0,29.151864110699744,886224.01,10039854.32
1146,881859,10016678,0,158971,0,0,1995705,0,33.39057694195779,886160.59,10039664.25
1147,881108,10008574,0,158934,0,0,1995257,0,38.8081166581305,886097.48,10039476.71
1148,880510,10002251,0,158971,0,0,1995701,0,43.0838376805522,886034.9,10039294.41
1149,879770,9994340,0,158934,0,0,1995253,0,48.578673207828174,885972.26,10039111.55
1150,887342,10081063,0,160521,0,0,2015217,0,54.529118039619334,885992.26,10039869.77
1151,886586,10072940,0,160521,0,0,2015217,0,46.85562312658574,886011.69,10040619.79
1152,885903,10065702,0,160521,0,0,2015217,0,41.10675135854475,885949.4,10040442.64
1153,885114,10057284,0,160521,0,0,2015217,0,36.791755344599245,885878.35,10040163.96
1154,884337,10049000,0,160521,0,0,2015217,0,33.55277621981443,885815.86,10039981.69
1155,883566,10040749,0,160521,0,0,2015217,0,31.12896803137793,885752.89,10039794.28
1156,882794,10032530,0,160521,0,0,2015217,0,29.30855808460215,885689.39,10039601.04
1157,882115,10025201,0,160521,0,0,2015217,0,33.461877360012856,885627.23,10039421.67
1158,881394,10017577,0,160521,0,0,2015217,0,37.5807502713314,885564.73,10039238.33
1159,880697,10010084,0,160521,0,0,2015217,0,41.68380975299384,885502.64,10039058.56
1160,880005,10002662,0,160521,0,0,2015217,0,45.79651478192618,885439.86,10038871.31
1161,879312,9995315,0,160521,0,0,2015217,0,49.960305562558375,885376.78,10038680.17
1162,886819,10081527,0,162129,0,0,2035381,0,55.923035769747685,885396.61,10039435.51
1163,886079,10073517,0,162129,0,0,2035381,0,47.90211882862742,885415.49,10040178.27
1164,885407,10066394,0,162129,0,0,2035381,0,41.90526082773407,885352.63,10039991.29
1165,884627,10058079,0,162129,0,0,2035381,0,37.39793242966948,885289.86,10039805.52
1166,883934,10050692,0,162129,0,0,2035381,0,34.01203644232434,885227.98,10039629.66
1167,883177,10042584,0,162129,0,0,2035381,0,31.470830610431776,885166.39,10039455.64
1168,882422,10034509,0,162129,0,0,2035381,0,29.57748885097008,885104.97,10039283.08
1169,881677,10026558,0,162129,0,0,2035381,0,28.150250731128523,885043.84,10039112.21
1170,881013,10019429,0,162129,0,0,2035381,0,30.918629807131857,884983.6,10038950.89
1171,880324,10012015,0,162129,0,0,2035381,0,33.69353426317903,884923.62,10038792.3
1172,879628,10004628,0,162129,0,0,2035381,0,36.33678724847478,884863.77,10038635.22
1173,878949,9997312,0,162129,0,0,2035381,0,38.88552317403128,884804.21,10038479.79
1174,886464,10083743,0,163749,0,0,2055746,0,44.54821820178413,884827.16,10039266.58
1175,885730,10075832,0,163749,0,0,2055746,0,39.3742730057518,884849.99,10040050.87
1176,884919,10067177,0,163749,0,0,2055746,0,35.50957031199043,884789.96,10039893.05
1177,884189,10059408,0,163749,0,0,2055746,0,32.60923537666561,884730.27,10039739.88
1178,883428,10051274,0,163749,0,0,2055746,0,30.429984715359623,884671.4,10039594.98
1179,882678,10043269,0,163749,0,0,2055746,0,28.801128221736132,884612.78,10039451.02
1180,881943,10035344,0,163749,0,0,2055746,0,27.57911988785102,884554.29,10039307.75
1181,881271,10028255,0,163749,0,0,2055746,0,29.716092830506632,884496.98,10039178.07
1182,880582,10020820,0,163749,0,0,2055746,0,31.671892277891594,884440.17,10039052.56
1183,879898,10013454,0,163749,0,0,2055746,0,33.518426913206675,884383.5,10038927.97
1184,879208,10006211,0,163749,0,0,2055746,0,35.267575232089136,884327.17,10038807.84
1185,878545,9998995,0,163749,0,0,2055746,0,36.94410092131522,884271.46,10038692.17
1186,886055,10085539,0,165388,0,0,2076312,0,42.57307716325939,884297.98,10039517.37
1187,885331,10077717,0,165388,0,0,2076312,0,37.9029801347602,884324.13,10040339.0
1188,884609,10069979,0,165388,0,0,2076312,0,34.41091184712313,884268.1,10040225.15
1189,883969,10063128,0,165388,0,0,2076312,0,31.78900774897871,884204.62,10040023.9
1190,883210,10055104,0,165388,0,0,2076312,0,29.820639672970835,884149.53,10039920.08
1191,882476,10047155,0,165388,0,0,2076312,0,28.347967344358572,884093.54,10039804.5
1192,881735,10039239,0,165388,0,0,2076312,0,27.239898224896564,884038.11,10039695.71
1193,881001,10031399,0,165388,0,0,2076312,0,26.409096811351937,883982.75,10039587.06
1194,880347,10024420,0,165388,0,0,2076312,0,27.727743458194624,883928.1,10039485.49
1195,879668,10017187,0,165388,0,0,2076312,0,29.05973823651611,883873.22,10039380.87
1196,878996,10009980,0,165388,0,0,2076312,0,30.330331067948816,883819.1,10039283.79
1197,878337,10002894,0,165388,0,0,2076312,0,31.51534815856011,883764.62,10039182.67
1198,877682,9995877,0,165388,0,0,2076312,0,32.63590549770155,883711.28,10039093.78
1199,885236,10082679,0,167044,0,0,2097079,0,38.1693771190705,883740.11,10039942.54
1200,885453,10085811,0,167385,0,0,2101308,0,34.61027559292606,883695.74,10039960.56
1201,884015,10069551,0,167042,0,0,2097038,0,31.941910175283567,883644.83,10039899.56
1202,883303,10061951,0,167042,0,0,2097038,0,29.935496670871544,883594.25,10039841.53
1203,882564,10053970,0,167042,0,0,2097038,0,28.440989791155758,883544.29,10039788.98
1204,881819,10046073,0,167042,0,0,2097038,0,27.31528980473547,883493.74,10039730.63
1205,881098,10038252,0,167042,0,0,2097038,0,26.469665860085517,883443.82,10039677.9
1206,880447,10031332,0,167042,0,0,2097038,0,26.675143122319607,883395.24,10039639.49
1207,879775,10024069,0,167042,0,0,2097038,0,27.01477399227161,883347.67,10039611.14
1208,879109,10016927,0,167042,0,0,2097038,0,27.37983568935323,883300.36,10039585.3
1209,878444,10009865,0,167042,0,0,2097038,0,27.767329014538916,883253.24,10039561.91
1210,877779,10002816,0,167042,0,0,2097038,0,28.17851361420783,883206.29,10039540.47
1211,877133,9995888,0,167042,0,0,2097038,0,28.60894453580042,883160.15,10039526.13
1212,884699,10082888,0,168708,0,0,2118011,0,34.07475200689252,883114.71,10039523.81
1213,884936,10086282,0,169051,0,0,2122281,0,31.5350873889383,883079.37,10039637.19
1214,883397,10068872,0,168705,0,0,2117970,0,29.644811899664184,883035.45,10039649.57
1215,882774,10062245,0,168705,0,0,2117970,0,29.543486656563655,882993.18,10039679.54
1216,882150,10055649,0,168705,0,0,2117970,0,28.148044306067806,882951.77,10039719.18
1217,881460,10048185,0,168705,0,0,2117970,0,27.095776431967774,882911.14,10039766.46
1218,880779,10040854,0,168705,0,0,2117970,0,26.31466481667559,882871.51,10039823.38
1219,880069,10033225,0,168705,0,0,2117970,0,25.727886328190444,882832.36,10039884.67
1220,879504,10027272,0,168705,0,0,2117970,0,25.499656659856434,882793.67,10039952.13
1221,878843,10020187,0,168705,0,0,2117970,0,25.124742494892324,882755.46,10040024.21
1222,878181,10013070,0,168705,0,0,2117970,0,24.83585843740232,882717.33,10040096.07
1223,877531,10006071,0,168705,0,0,2117970,0,24.751937206007298,882679.27,10040168.45
1224,876889,9999195,0,168705,0,0,2117970,0,24.853758464141087,882559.76,10039311.09
1225,884453,10086332,0,170398,0,0,2139144,0,30.25579610813608,882514.62,10039303.31
1226,884699,10089864,0,170742,0,0,2143455,0,28.680434576967095,882487.66,10039506.96
1227,883131,10072192,0,170391,0,0,2139101,0,27.50368758965575,882452.15,10039609.19
1228,882469,10065109,0,170391,0,0,2139101,0,27.312173271447563,882416.23,10039707.12
1229,881854,10058489,0,170391,0,0,2139101,0,26.48491140708919,882381.43,10039816.33
1230,881170,10051168,0,170391,0,0,2139101,0,25.863025833664693,882347.3,10039933.26
1231,880488,10043914,0,170391,0,0,2139101,0,25.390496143062123,882313.08,10040049.56
1232,879819,10036652,0,170391,0,0,2139101,0,25.044319475717643,882278.97,10040164.96
1233,879221,10030299,0,170391,0,0,2139101,0,30.104280891873465,882245.8,10040291.16
1234,878569,10023249,0,170391,0,0,2139101,0,35.88008431165812,882213.05,10040420.47
1235,877915,10016274,0,170391,0,0,2139101,0,41.82601008692307,882180.63,10040553.0
1236,877271,10009371,0,170391,0,0,2139101,0,47.9712625914855,882148.51,10040688.66
1237,876638,10002531,0,170391,0,0,2139101,0,54.35401854458166,882034.82,10039892.67
1238,876003,9995716,0,170391,0,0,2139101,0,47.36551390843625,881912.9,10038999.53
1239,883584,10082998,0,172093,0,0,2160480,0,53.234997126465075,881883.11,10039161.78
1240,882885,10075538,0,172093,0,0,2160480,0,45.92582012885223,881853.24,10039323.38
1241,882196,10068054,0,172093,0,0,2160480,0,40.446448972648554,881823.67,10039486.65
1242,881501,10060712,0,172093,0,0,2160480,0,36.33578601074489,881793.64,10039644.98
1243,880823,10053356,0,172093,0,0,2160480,0,33.253316811308736,881763.87,10039805.73
1244,880138,10046035,0,172093,0,0,2160480,0,30.94275076637629,881734.25,10039967.81
1245,879480,10038905,0,172093,0,0,2160480,0,29.207748006289066,881704.33,10040125.31
1246,878896,10032643,0,172093,0,0,2160480,0,33.99430954214996,881674.7,10040284.96
1247,878238,10025630,0,172093,0,0,2160480,0,39.45654029467821,881646.0,10040455.52
1248,877587,10018588,0,172093,0,0,2160480,0,45.04357707372496,881616.77,10040618.89
1249,876945,10011721,0,172093,0,0,2160480,0,50.78823079785806,881588.52,10040792.7
1250,876306,10004928,0,172093,0,0,2160480,0,56.714415880801795,881478.16,10040031.35
1251,875685,9998147,0,172093,0,0,2160480,0,62.86336297207279,881369.15,10039283.42
1252,883271,10085617,0,173817,0,0,2182091,0,69.17540246029294,881342.83,10039482.57
1253,882535,10077740,0,173817,0,0,2182091,0,57.88213391739666,881317.04,10039687.13
1254,881957,10071538,0,173817,0,0,2182091,0,49.45771631230055,881293.24,10039912.51
1255,881278,10064234,0,173817,0,0,2182091,0,43.09819046003186,881270.36,10040147.36
1256,880644,10057451,0,173817,0,0,2182091,0,38.32546051840197,881248.86,10040396.57
1257,880046,10050997,0,173817,0,0,2182091,0,34.7457898254013,881228.17,10040654.53
1258,879377,10043768,0,173817,0,0,2182091,0,32.064100696123354,881208.0,10040916.44
1259,878718,10036759,0,173817,0,0,2182091,0,30.052644186430058,881188.21,10041183.19
1260,878156,10030632,0,173817,0,0,2182091,0,34.261811198414705,881169.72,10041462.89
1261,877469,10023294,0,173817,0,0,2182091,0,39.76465158647855,881151.29,10041742.68
1262,876951,10017723,0,173858,0,0,2182576,0,44.02571307200914,881052.61,10041104.64
1263,876271,10010490,0,173817,0,0,2182086,0,49.39846263318702,880954.53,10040474.37
1264,875689,10004157,0,173817,0,0,2182086,0,53.5278668227684,880857.35,10039852.0
1265,875029,9997085,0,173817,0,0,2182086,0,59.07656107223737,880761.37,10039242.06
1266,882622,10084654,0,175549,0,0,2203904,0,65.21395752676969,880748.25,10039581.68
1267,881927,10077299,0,175549,0,0,2203904,0,54.9145915821616,880735.75,10039928.83
1268,881295,10070454,0,175549,0,0,2203904,0,47.190672725476006,880724.48,10040288.28
1269,880614,10063153,0,175549,0,0,2203904,0,41.400446866111466,880713.85,10040654.23
1270,879904,10055515,0,175549,0,0,2203904,0,37.0554078120459,880702.76,10041015.09
1271,879282,10048796,0,175549,0,0,2203904,0,33.79749594167905,880692.34,10041382.9
1272,878624,10041707,0,175549,0,0,2203904,0,31.35604831780365,880682.3,10041753.69
1273,878052,10035588,0,175549,0,0,2203904,0,35.10948883375945,880673.33,10042136.45
1274,877372,10028279,0,175549,0,0,2203904,0,40.172675214310544,880582.41,10041581.81
1275,876774,10021838,0,175549,0,0,2203904,0,43.92867434134642,880492.85,10041041.87
1276,876097,10014609,0,175549,0,0,2203904,0,48.99284942469963,880404.63,10040516.19
1277,875518,10008353,0,175549,0,0,2203904,0,52.781820674947326,880317.92,10040005.64
1278,874867,10001313,0,175549,0,0,2203904,0,57.94697097733078,880232.31,10039506.03
1279,874296,9995189,0,175549,0,0,2203904,0,61.86017139555828,880148.49,10039025.23
1280,881918,10082945,0,177310,0,0,2225934,0,68.09047250635953,880148.24,10039501.24
1281,881242,10075628,0,177310,0,0,2225934,0,57.07507139673597,880147.95,10039974.97
1282,880617,10068838,0,177310,0,0,2225934,0,48.8301841445669,880148.3,10040455.15
1283,879861,10060699,0,177310,0,0,2225934,0,42.63279102895664,880147.93,10040927.6
1284,879237,10054049,0,177310,0,0,2225934,0,37.982422081738356,880148.22,10041405.98
1285,878535,10046596,0,177310,0,0,2225934,0,34.49684665157458,880148.12,10041881.99
1286,877935,10040078,0,177310,0,0,2225934,0,31.88348770185923,880066.92,10041427.38
1287,877456,10034928,0,177310,0,0,2225934,0,35.64144401816011,879988.17,10040999.49
1288,876816,10028049,0,177310,0,0,2225934,0,40.44363843772844,879910.24,10040580.19
1289,876144,10020860,0,177310,0,0,2225934,0,45.18070193525635,879831.99,10040157.51
1290,875492,10013738,0,177310,0,0,2225934,0,49.99984578762597,879754.81,10039743.85
1291,874836,10006692,0,177310,0,0,2225934,0,54.95202259487874,879678.41,10039339.22
1292,874262,10000530,0,177310,0,0,2225934,0,58.64652030056148,879603.68,10038952.13
1293,873613,9993568,0,177310,0,0,2225934,0,63.75885764401377,879529.8,10038573.82
1294,881224,10081483,0,179076,0,0,2248196,0,70.09782971556028,879538.57,10039144.45
1295,880547,10074196,0,179076,0,0,2248196,0,58.58376120515716,879547.36,10039714.54
1296,879996,10068279,0,179076,0,0,2248196,0,49.97822998343884,879557.36,10040297.53
1297,879329,10061149,0,179076,0,0,2248196,0,43.49596656183534,879567.28,10040880.08
1298,878631,10053600,0,179076,0,0,2248196,0,38.633223951632516,879576.77,10041457.31
1299,877978,10046584,0,179076,0,0,2248196,0,34.985965630060036,879504.19,10041096.36
1300,877332,10039668,0,179076,0,0,2248196,0,32.24948182325443,879422.98,10040634.93
1301,876859,10034543,0,179076,0,0,2248196,0,36.490400078581224,879351.42,10040284.85
1302,876177,10027171,0,179076,0,0,2248196,0,41.87091707117379,879280.16,10039937.05
1303,875591,10020881,0,179076,0,0,2248196,0,45.98557783765413,879210.43,10039606.16
1304,874928,10013794,0,179076,0,0,2248196,0,51.45790545292545,879141.52,10039283.37
1305,874362,10007630,0,179076,0,0,2248196,0,55.69555687519319,879074.16,10038977.15
1306,873797,10001554,0,179076,0,0,2248196,0,60.62823628929159,879007.66,10038679.37
1307,873193,9995042,0,179076,0,0,2248196,0,66.25660915459223,878941.84,10038389.1
1308,880812,10082955,0,180872,0,0,2270675,0,72.60311708598762,878958.87,10039049.38
1309,880143,10075690,0,180872,0,0,2270675,0,60.46402233250434,878975.86,10039707.63
1310,879515,10068975,0,180872,0,0,2270675,0,51.3587694375503,878993.22,10040369.22
1311,878844,10061775,0,180872,0,0,2270675,0,44.5343856606121,879010.33,10041028.09
1312,878200,10054752,0,180872,0,0,2270675,0,39.412831392975384,878945.34,10040746.73
1313,877541,10047760,0,180872,0,0,2270675,0,35.571651480582545,878871.39,10040361.51
1314,876897,10040767,0,180872,0,0,2270675,0,32.69359491827909,878806.39,10040080.46
1315,876341,10034786,0,180872,0,0,2270675,0,37.52735372789404,878742.06,10039805.87
1316,875712,10028014,0,180872,0,0,2270675,0,43.08631159442028,878677.68,10039529.52
1317,875091,10021318,0,180872,0,0,2270675,0,48.78109585571266,878613.99,10039260.85
1318,874474,10014691,0,180872,0,0,2270675,0,54.63950310448286,878550.94,10038999.22
1319,873861,10008127,0,180872,0,0,2270675,0,60.68968016138691,878488.86,10038748.24
1320,873261,10001629,0,180872,0,0,2270675,0,66.96767200678826,878426.43,10038491.81
1321,872660,9995146,0,180872,0,0,2270675,0,73.49656971345195,878364.6,10038241.4
1322,880276,10083148,0,182678,0,0,2293388,0,80.06112530038685,878385.55,10038942.18
1323,879655,10076376,0,182678,0,0,2293388,0,66.05970942019006,878406.79,10039645.23
1324,879068,10070136,0,182678,0,0,2293388,0,55.68687555097049,878428.58,10040354.64
1325,878452,10063477,0,182678,0,0,2293388,0,47.785476860272205,878368.57,10040126.09
1326,877802,10056430,0,182678,0,0,2293388,0,41.85396757212254,878299.6,10039791.75
1327,877150,10049412,0,182678,0,0,2293388,0,37.413894317430874,878239.79,10039563.95
1328,876508,10042528,0,182678,0,0,2293388,0,34.081445868702666,878180.18,10039338.14
1329,875952,10036591,0,182678,0,0,2293388,0,39.40791819073013,878121.16,10039119.16
1330,875325,10029812,0,182678,0,0,2293388,0,45.5195227980051,878062.71,10038905.6
1331,874706,10023095,0,182678,0,0,2293388,0,51.87028070306606,878004.89,10038697.41
1332,874084,10016442,0,182678,0,0,2293388,0,45.302710527299546,877947.54,10038495.31
1333,873511,10010255,0,182678,0,0,2293388,0,40.56036622880799,877890.44,10038294.87
1334,872898,10003694,0,182678,0,0,2293388,0,36.47909820101776,877833.73,10038099.32
1335,872305,9997244,0,182678,0,0,2293388,0,33.37304555353384,877777.63,10037909.02
1336,879935,10085311,0,184507,0,0,2316317,0,38.97584168583131,877804.27,10038668.42
1337,880328,10090495,0,184881,0,0,2320984,0,35.24588126437349,877841.17,10039548.06
1338,878817,10073372,0,184502,0,0,2316268,0,32.455316871625065,877869.31,10040324.62
1339,878158,10066223,0,184502,0,0,2316268,0,30.40035323999144,877815.05,10040156.87
1340,877465,10058737,0,184502,0,0,2316268,0,28.82515806552287,877760.85,10039988.86
1341,876900,10052696,0,184502,0,0,2316268,0,27.640931145345334,877707.89,10039835.28
1342,876221,10045337,0,184502,0,0,2316268,0,26.752663823711895,877655.09,10039681.53
1343,875538,10037997,0,184502,0,0,2316268,0,26.08911564440999,877602.24,10039527.94
1344,874950,10031626,0,184502,0,0,2316268,0,26.108855297504814,877550.36,10039383.85
1345,874327,10024930,0,184502,0,0,2316268,0,26.239697783353172,877498.83,10039244.1
1346,873717,10018303,0,184502,0,0,2316268,0,26.449551236969285,877447.04,10039100.7
1347,873111,10011741,0,184502,0,0,2316268,0,26.687673353324314,877395.77,10038961.81
1348,872505,10005192,0,184502,0,0,2316268,0,26.96752595202373,877344.95,10038827.85
1349,871903,9998711,0,184502,0,0,2316268,0,27.277007124207493,877294.53,10038697.75
1350,879516,10086749,0,186347,0,0,2339433,0,32.744832749234064,877326.63,10039515.96
1351,879845,10091204,0,186727,0,0,2344148,0,31.37526597817907,877368.23,10040446.53
1352,878339,10074086,0,186346,0,0,2339387,0,29.5559884907265,877318.91,10040331.22
1353,877814,10068378,0,186346,0,0,2339387,0,28.20522243228265,877271.7,10040237.6
1354,877202,10061761,0,186346,0,0,2339387,0,27.19474283892834,877224.15,10040139.83
1355,876552,10054789,0,186346,0,0,2339387,0,26.420172884823266,877176.89,10040045.38
1356,875912,10047887,0,186346,0,0,2339387,0,25.85304962409176,877129.57,10039949.74
1357,875320,10041487,0,186346,0,0,2339387,0,25.43014925329387,877082.31,10039854.64
1358,874736,10035119,0,186346,0,0,2339387,0,25.796299588279833,877035.9,10039768.15
1359,874110,10028418,0,186346,0,0,2339387,0,26.179319778405706,876989.82,10039684.74
1360,873496,10021782,0,186346,0,0,2339387,0,26.577597542258996,876943.22,10039596.24
1361,872886,10015210,0,186346,0,0,2339387,0,26.973471523741075,876897.39,10039515.4
1362,872280,10008707,0,186346,0,0,2339387,0,27.371790651983126,876850.68,10039425.24
1363,871684,10002267,0,186346,0,0,2339387,0,27.775111157707087,876804.81,10039343.01
1364,871102,9995891,0,186346,0,0,2339387,0,28.186020762488113,876758.94,10039260.35
1365,878711,10084003,0,188210,0,0,2362768,0,33.67304170149539,876795.76,10040129.53
1366,879062,10088632,0,188590,0,0,2367526,0,32.699974080394455,876760.16,10040169.31
1367,877588,10071873,0,188205,0,0,2362718,0,30.56555399821848,876716.77,10040115.05
1368,876883,10064264,0,188205,0,0,2362718,0,28.965461414703103,876672.65,10040053.15
1369,876246,10057248,0,188205,0,0,2362718,0,27.764936476513636,876628.97,10039994.1
1370,875593,10050256,0,188205,0,0,2362718,0,26.864683678823756,876585.86,10039941.51
1371,874914,10042915,0,188205,0,0,2362718,0,26.18989531260947,876542.18,10039882.7
1372,874240,10035646,0,188205,0,0,2362718,0,25.68329739686586,876498.34,10039822.09
1373,873655,10029360,0,188205,0,0,2362718,0,26.93121779047862,876454.37,10039759.81
1374,873037,10022689,0,188205,0,0,2362718,0,28.117176252207365,876411.02,10039703.91
1375,872472,10016542,0,188205,0,0,2362718,0,29.19375527686804,876368.0,10039650.95
1376,871897,10010444,0,188205,0,0,2362718,0,30.102627461131064,876326.0,10039609.3
1377,871302,10003959,0,188205,0,0,2362718,0,30.874265005118964,876283.84,10039565.36
1378,870710,9997537,0,188205,0,0,2362718,0,31.626194967047,876242.27,10039527.6
1379,878337,10085674,0,190088,0,0,2386338,0,37.32809791477765,876282.68,10040432.45
1380,878559,10088821,0,190436,0,0,2390665,0,34.03733365227095,876249.09,10040491.21
1381,877151,10072859,0,190083,0,0,2386294,0,31.57213483242746,876208.18,10040463.52
1382,876447,10065266,0,190083,0,0,2386294,0,29.72127848553184,876166.48,10040427.8
1383,875881,10059157,0,190083,0,0,2386294,0,28.332707150143005,876126.68,10040412.38
1384,875234,10052172,0,190083,0,0,2386294,0,27.290979717534512,876086.65,10040393.61
1385,874593,10045211,0,190083,0,0,2386294,0,26.510557854221894,876047.23,10040379.76
1386,873959,10038363,0,190083,0,0,2386294,0,25.925075008129518,876007.47,10040362.61
1387,873373,10032019,0,190083,0,0,2386294,0,28.25014169619765,875966.64,10040333.52
1388,872749,10025301,0,190083,0,0,2386294,0,30.44668062910452,875925.97,10040306.04
1389,872137,10018651,0,190083,0,0,2386294,0,32.47351752876993,875885.9,10040283.95
1390,871528,10012066,0,190083,0,0,2386294,0,34.370021123757724,875846.26,10040267.23
1391,870928,10005546,0,190083,0,0,2386294,0,36.17278494137686,875807.18,10040255.77
1392,870337,9999093,0,190083,0,0,2386294,0,37.9063797689751,875767.93,10040241.4
1393,877935,10087192,0,191979,0,0,2410161,0,43.62346476042628,875811.15,10041177.64
1394,877296,10080286,0,191979,0,0,2410161,0,38.76013139307682,875771.87,10041165.67
1395,876625,10073060,0,191979,0,0,2410161,0,35.11363754364347,875732.65,10041154.31
1396,876007,10066399,0,191979,0,0,2410161,0,32.380064487838645,875692.76,10041135.51
1397,875304,10058787,0,191979,0,0,2410161,0,30.327097295542593,875652.51,10041111.89
1398,874697,10052237,0,191979,0,0,2410161,0,28.789479439139548,875613.17,10041098.26
1399,874058,10045254,0,191979,0,0,2410161,0,27.633922538180066,875573.97,10041084.96
1400,873483,10039045,0,191979,0,0,2410161,0,26.769340366606638,875535.48,10041078.73
1401,872978,10033592,0,191979,0,0,2410161,0,26.12103198779198,875496.67,10041069.22
1402,872395,10027297,0,191979,0,0,2410161,0,29.61402694541166,875458.85,10041070.48
1403,871781,10020599,0,191979,0,0,2410161,0,32.90962680707138,875420.75,10041067.66
1404,871166,10013971,0,191979,0,0,2410161,0,36.053965849089124,875383.13,10041069.43
1405,870555,10007355,0,191979,0,0,2410161,0,39.088971423817725,875345.06,10041066.68
1406,869954,10000854,0,191979,0,0,2410161,0,42.05925837085653,875306.63,10041059.68
1407,869356,9994420,0,191979,0,0,2410161,0,44.99587602847677,875268.26,10041053.46
1408,876960,10082575,0,193902,0,0,2434273,0,50.91208459188672,875229.74,10041049.66
1409,876332,10075792,0,193902,0,0,2434273,0,44.229381709597696,875191.63,10041050.68
1410,875750,10069524,0,193902,0,0,2434273,0,39.21630016771852,875153.98,10041056.17
1411,875052,10061899,0,193902,0,0,2434273,0,35.45597683484003,875116.06,10041057.41
1412,874424,10055097,0,193902,0,0,2434273,0,32.636551202312575,875078.3,10041060.86
1413,873818,10048534,0,193902,0,0,2434273,0,30.52296229472336,875041.07,10041068.6
1414,873131,10041121,0,193902,0,0,2434273,0,28.936144372976223,875003.41,10041072.14
1415,872608,10035505,0,193902,0,0,2434273,0,33.43724341304525,874966.08,10041079.33
1416,872098,10030011,0,193947,0,0,2434814,0,37.981970898698734,874929.94,10041099.3
1417,871423,10022696,0,193902,0,0,2434268,0,43.76671990317682,874893.26,10041113.08
1418,870884,10016792,0,193902,0,0,2434268,0,48.49891405971417,874857.36,10041134.09
1419,870304,10010505,0,193902,0,0,2434268,0,53.96266875568489,874821.79,10041157.87
1420,869737,10004329,0,193902,0,0,2434268,0,59.60085349994078,874786.55,10041184.87
1421,869172,9998215,0,193902,0,0,2434268,0,65.4413702614015,874751.67,10041215.56
1422,876831,10086895,0,195843,0,0,2458600,0,71.8041427392262,874717.22,10041253.03
1423,876228,10080374,0,195843,0,0,2458600,0,59.89734332816411,874682.95,10041293.01
1424,875557,10073092,0,195843,0,0,2458600,0,50.987762352737334,874647.84,10041322.57
1425,874893,10065882,0,195843,0,0,2458600,0,44.39805937687015,874612.25,10041346.62
1426,874359,10060126,0,195843,0,0,2458600,0,39.343367764975845,874577.82,10041383.58
1427,873831,10054492,0,195843,0,0,2458600,0,36.123704559960814,874544.63,10041434.38
1428,873315,10048796,0,195843,0,0,2458600,0,33.137374863199064,874512.7,10041497.06
1429,872706,10042216,0,195843,0,0,2458600,0,30.90191166169768,874480.24,10041553.31
1430,872069,10035303,0,195843,0,0,2458600,0,30.109379384423928,874447.68,10041608.22
1431,871605,10030319,0,195843,0,0,2458600,0,35.085449889755424,874416.67,10041680.46
1432,871027,10024017,0,195843,0,0,2458600,0,40.58911615760615,874386.1,10041756.21
1433,870446,10017777,0,195843,0,0,2458600,0,46.20551587685125,874355.45,10041831.43
1434,869877,10011598,0,195843,0,0,2458600,0,51.96091933743026,874325.24,10041910.47
1435,869310,10005482,0,195843,0,0,2458600,0,57.881747138853015,874295.29,10041992.85
1436,868747,9999377,0,195843,0,0,2458600,0,64.78753621027957,874183.41,10041133.51
1437,876401,10088150,0,197797,0,0,2483173,0,71.07632206188467,874144.14,10041110.06
1438,875794,10081672,0,197797,0,0,2483173,0,59.371717038855095,874113.91,10041193.06
1439,875126,10074325,0,197797,0,0,2483173,0,50.57772394935409,874083.59,10041274.08
1440,874588,10068483,0,197797,0,0,2483173,0,43.98002558372866,874054.82,10041371.54
1441,873917,10061241,0,197797,0,0,2483173,0,39.03620646378216,874024.99,10041456.99
1442,873307,10054570,0,197797,0,0,2483173,0,35.3262084027766,873995.85,10041549.32
1443,872690,10047953,0,197797,0,0,2483173,0,32.54201342577443,873967.37,10041648.88
1444,872044,10040917,0,197797,0,0,2483173,0,30.459038353791684,873938.31,10041741.79
1445,871401,10033947,0,197797,0,0,2483173,0,28.894005151258586,873909.05,10041831.96
1446,870848,10027985,0,197797,0,0,2483173,0,28.858527145114962,873880.36,10041928.78
1447,870265,10021630,0,197797,0,0,2483173,0,28.889420266788584,873851.9,10042027.67
1448,869687,10015338,0,197797,0,0,2483173,0,29.0130712747429,873823.72,10042129.13
1449,869111,10009110,0,197797,0,0,2483173,0,29.20681237599752,873795.8,10042233.12
1450,868548,10002941,0,197797,0,0,2483173,0,29.463252371293528,873686.12,10041395.04
1451,867975,9996833,0,197797,0,0,2483173,0,29.77092914201255,873567.42,10040451.33
1452,875628,10085560,0,199779,0,0,2507994,0,35.293750248334305,873540.31,10040566.07
1453,875915,10089502,0,200183,0,0,2513045,0,32.51980997936751,873521.32,10040777.31
1454,874418,10072451,0,199774,0,0,2507943,0,30.447741489962876,873493.48,10040884.21
1455,873735,10065106,0,199774,0,0,2507943,0,28.89576614412106,873465.31,10040987.38
1456,873067,10057834,0,199774,0,0,2507943,0,27.723626409892596,873436.86,10041086.85
1457,872491,10051553,0,199774,0,0,2507943,0,26.85097336800782,873408.57,10041187.51
1458,871875,10044903,0,199774,0,0,2507943,0,26.18907058999719,873379.96,10041285.35
1459,871310,10038752,0,199774,0,0,2507943,0,28.936666416497363,873351.96,10041388.69
