,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Emissions Rolling,Supply Rolling
1283,1003661,10016670,50687,40160,50769,426887,504775,504779,1003675.53,10016797.55
1284,1003658,10016668,50684,40160,50769,426887,504775,504779,1003675.2,10016794.47
1285,1003663,10016666,50687,40160,50769,426887,504775,504779,1003674.89,10016791.39
1286,1003657,10016665,50684,40160,50769,426887,504775,504779,1003674.55,10016788.32
1287,1003659,10016662,50687,40160,50769,426887,504775,504779,1003674.22,10016785.24
1288,1003659,10016660,50684,40160,50769,426887,504775,504779,1003673.9,10016782.16
1289,1003661,10016658,50687,40160,50769,426887,504775,504779,1003673.58,10016779.08
1290,1003661,10016656,50696,40160,50769,426988,504775,504779,1003673.29,10016776.0
1291,1003659,10016654,50687,40160,50758,426886,504775,504678,1003672.92,10016772.92
1292,1003655,10016652,50672,40160,50768,426785,504775,504778,1003672.61,10016769.84
1293,1003662,10016650,50687,40160,50768,426885,504775,504778,1003672.29,10016766.76
1294,1003658,10016648,50684,40160,50768,426885,504775,504778,1003671.95,10016763.68
1295,1003659,10016646,50687,40160,50768,426885,504775,504778,1003671.63,10016760.6
1296,1003658,10016644,50684,40160,50778,426885,504775,504879,1003671.31,10016757.52
1297,1003661,10016642,50687,40160,50758,426885,504775,504676,1003670.98,10016754.44
1298,1003659,10016640,50684,40160,50768,426885,504775,504776,1003670.67,10016751.36
1299,1003663,10016637,50687,40160,50768,426885,504775,504776,1003670.4,10016748.27
1300,1003656,10016636,50684,40160,50768,426885,504775,504776,1003670.08,10016745.19
1301,1003656,10016634,50687,40167,50768,426885,504876,504776,1003669.71,10016742.11
1302,1003654,10016632,50684,40159,50768,426885,504774,504776,1003669.39,10016739.04
1303,1003659,10016630,50699,40159,50768,426986,504774,504776,1003669.08,10016735.96
1304,1003654,10016628,50684,40159,50768,426884,504774,504776,1003668.74,10016732.88
1305,1003659,10016626,50687,40159,50768,426884,504774,504776,1003668.43,10016729.8
1306,1003653,10016624,50684,40166,50768,426884,504875,504776,1003668.18,10016727.71
1307,1003657,10016622,50687,40159,50778,426884,504773,504877,1003667.96,10016725.63
1308,1003654,10016620,50684,40159,50768,426884,504773,504775,1003667.74,10016723.55
1309,1003658,10016618,50687,40159,50768,426884,504773,504775,1003667.54,10016721.48
1310,1003654,10016616,50684,40159,50758,426884,504773,504674,1003667.32,10016719.4
1311,1003658,10016614,50687,40159,50768,426884,504773,504774,1003667.11,10016717.32
1312,1003654,10016612,50684,40159,50768,426884,504773,504774,1003666.91,10016715.25
1313,1003655,10016610,50687,40167,50758,426884,504874,504673,1003666.68,10016713.17
1314,1003653,10016608,50684,40159,50757,426884,504772,504672,1003666.46,10016711.09
1315,1003656,10016606,50687,40159,50767,426884,504772,504772,1003666.23,10016709.01
1316,1003651,10016604,50684,40159,50767,426884,504772,504772,1003665.97,10016706.93
1317,1003654,10016602,50687,40159,50767,426884,504772,504772,1003665.73,10016704.85
1318,1003651,10016600,50684,40159,50767,426884,504772,504772,1003665.47,10016702.77
1319,1003657,10016598,50687,40159,50767,426884,504772,504772,1003665.25,10016700.69
1320,1003650,10016596,50684,40159,50767,426884,504772,504772,1003665.0,10016698.61
1321,1003655,10016594,50687,40159,50767,426884,504772,504772,1003664.76,10016696.53
1322,1003651,10016592,50684,40159,50767,426884,504772,504772,1003664.51,10016694.45
1323,1003655,10016590,50687,40159,50767,426884,504772,504772,1003664.27,10016692.37
1324,1003655,10016588,50684,40159,50767,426884,504772,504772,1003664.07,10016690.29
1325,1003656,10016586,50687,40159,50767,426884,504772,504772,1003663.88,10016688.22
1326,1003652,10016584,50684,40159,50767,426884,504772,504772,1003663.69,10016686.14
1327,1003657,10016582,50687,40152,50767,426884,504671,504772,1003663.48,10016684.06
1328,1003651,10016580,50684,40159,50767,426884,504771,504772,1003663.28,10016681.98
1329,1003654,10016578,50687,40159,50767,426884,504771,504772,1003663.05,10016679.9
1330,1003651,10016576,50684,40159,50767,426884,504771,504772,1003662.82,10016677.82
1331,1003655,10016574,50687,40159,50767,426884,504771,504772,1003662.61,10016675.74
1332,1003649,10016572,50684,40159,50767,426884,504771,504772,1003662.37,10016673.66
1333,1003656,10016569,50700,40159,50767,426984,504771,504772,1003662.18,10016671.57
1334,1003649,10016568,50684,40159,50767,426883,504771,504772,1003661.94,10016669.49
1335,1003653,10016566,50687,40159,50767,426883,504771,504772,1003661.72,10016667.41
1336,1003651,10016564,50684,40159,50767,426883,504771,504772,1003661.5,10016665.33
1337,1003651,10016562,50687,40167,50767,426883,504872,504772,1003661.27,10016663.25
1338,1003646,10016560,50684,40167,50767,426883,504871,504772,1003660.98,10016661.17
1339,1003651,10016558,50687,40167,50767,426883,504870,504772,1003660.75,10016659.09
1340,1003648,10016556,50684,40159,50756,426883,504768,504671,1003660.53,10016657.0
1341,1003654,10016554,50687,40159,50767,426883,504768,504771,1003660.32,10016654.92
1342,1003649,10016552,50684,40159,50767,426883,504768,504771,1003660.08,10016652.84
1343,1003652,10016550,50687,40159,50767,426883,504768,504771,1003659.87,10016650.76
1344,1003648,10016548,50684,40159,50767,426883,504768,504771,1003659.65,10016648.68
1345,1003650,10016546,50687,40159,50767,426883,504768,504771,1003659.4,10016646.6
1346,1003649,10016544,50684,40151,50767,426883,504667,504771,1003659.15,10016644.52
1347,1003653,10016542,50687,40159,50767,426883,504767,504771,1003658.95,10016642.44
1348,1003647,10016540,50684,40159,50767,426883,504767,504771,1003658.72,10016640.36
1349,1003652,10016538,50687,40159,50767,426883,504767,504771,1003658.48,10016638.28
1350,1003646,10016536,50672,40159,50767,426782,504767,504771,1003658.25,10016636.2
1351,1003653,10016534,50699,40159,50757,426983,504767,504670,1003658.05,10016634.12
1352,1003647,10016532,50684,40159,50757,426881,504767,504669,1003657.84,10016632.04
1353,1003648,10016530,50687,40159,50767,426881,504767,504769,1003657.57,10016629.96
1354,1003648,10016528,50684,40159,50767,426881,504767,504769,1003657.36,10016627.88
1355,1003648,10016526,50687,40159,50767,426881,504767,504769,1003657.15,10016625.8
1356,1003645,10016524,50684,40159,50767,426881,504767,504769,1003656.92,10016623.72
1357,1003648,10016522,50687,40159,50767,426881,504767,504769,1003656.69,10016621.64
1358,1003645,10016520,50684,40159,50767,426881,504767,504769,1003656.46,10016619.56
1359,1003650,10016518,50700,40159,50767,426982,504767,504769,1003656.25,10016617.49
1360,1003646,10016516,50684,40159,50767,426880,504767,504769,1003656.02,10016615.41
1361,1003645,10016514,50687,40167,50767,426880,504868,504769,1003655.79,10016613.33
1362,1003643,10016512,50684,40159,50767,426880,504766,504769,1003655.53,10016611.25
1363,1003647,10016510,50687,40159,50767,426880,504766,504769,1003655.32,10016609.19
1364,1003642,10016508,50672,40159,50767,426779,504766,504769,1003655.09,10016607.13
1365,1003648,10016506,50687,40159,50767,426879,504766,504769,1003654.89,10016605.09
1366,1003645,10016504,50684,40159,50767,426879,504766,504769,1003654.7,10016603.04
1367,1003649,10016502,50687,40159,50767,426879,504766,504769,1003654.5,10016601.01
1368,1003644,10016500,50673,40159,50767,426778,504766,504769,1003654.29,10016598.99
1369,1003648,10016498,50687,40159,50767,426878,504766,504769,1003654.09,10016596.99
1370,1003646,10016496,50684,40159,50767,426878,504766,504769,1003653.92,10016594.99
1371,1003647,10016494,50687,40159,50767,426878,504766,504769,1003653.72,10016592.99
1372,1003647,10016493,50696,40159,50767,426980,504766,504769,1003653.57,10016591.0
1373,1003646,10016490,50687,40159,50767,426877,504766,504769,1003653.38,10016589.0
1374,1003646,10016488,50684,40159,50767,426877,504766,504769,1003653.24,10016587.0
1375,1003647,10016486,50687,40159,50767,426877,504766,504769,1003653.07,10016585.0
1376,1003643,10016484,50684,40159,50767,426877,504766,504769,1003652.88,10016583.0
1377,1003645,10016482,50687,40159,50767,426877,504766,504769,1003652.69,10016581.0
1378,1003643,10016480,50684,40159,50767,426877,504766,504769,1003652.51,10016579.0
1379,1003645,10016478,50687,40159,50767,426877,504766,504769,1003652.37,10016577.0
1380,1003641,10016476,50684,40159,50767,426877,504766,504769,1003652.2,10016575.0
1381,1003645,10016474,50687,40159,50767,426877,504766,504769,1003652.0,10016573.0
1382,1003644,10016472,50684,40159,50767,426877,504766,504769,1003651.86,10016571.0
1383,1003646,10016470,50687,40159,50767,426877,504766,504769,1003651.71,10016569.0
1384,1003643,10016468,50684,40159,50757,426877,504766,504668,1003651.56,10016567.0
1385,1003647,10016467,50687,40159,50767,426877,504766,504768,1003651.4,10016565.01
1386,1003643,10016465,50684,40159,50777,426877,504766,504869,1003651.26,10016563.01
1387,1003648,10016463,50699,40159,50767,426978,504766,504767,1003651.15,10016561.02
1388,1003642,10016461,50684,40159,50767,426876,504766,504767,1003650.98,10016559.03
1389,1003648,10016458,50687,40159,50767,426876,504766,504767,1003650.85,10016557.03
1390,1003641,10016457,50684,40159,50767,426876,504766,504767,1003650.65,10016555.04
1391,1003646,10016455,50687,40150,50767,426876,504665,504767,1003650.52,10016553.05
1392,1003641,10016453,50672,40159,50767,426775,504765,504767,1003650.38,10016551.06
1393,1003645,10016451,50687,40159,50767,426875,504765,504767,1003650.21,10016549.07
1394,1003642,10016449,50684,40159,50767,426875,504765,504767,1003650.05,10016547.08
1395,1003648,10016447,50687,40151,50767,426875,504664,504767,1003649.94,10016545.09
1396,1003643,10016445,50684,40159,50767,426875,504764,504767,1003649.79,10016543.1
1397,1003647,10016443,50687,40158,50767,426875,504762,504767,1003649.65,10016541.11
1398,1003639,10016441,50672,40158,50767,426774,504762,504767,1003649.45,10016539.12
1399,1003644,10016439,50687,40158,50767,426874,504762,504767,1003649.26,10016537.14
1400,1003641,10016436,50684,40158,50767,426874,504762,504767,1003649.11,10016535.14
1401,1003645,10016435,50687,40158,50767,426874,504762,504767,1003649.0,10016533.15
1402,1003640,10016433,50684,40158,50767,426874,504762,504767,1003648.86,10016531.16
1403,1003642,10016431,50687,40158,50766,426874,504762,504767,1003648.69,10016529.17
1404,1003639,10016430,50696,40158,50766,426976,504762,504765,1003648.54,10016527.19
1405,1003642,10016427,50687,40167,50766,426873,504863,504765,1003648.37,10016525.2
1406,1003640,10016425,50684,40158,50766,426873,504761,504765,1003648.24,10016523.21
1407,1003642,10016423,50687,40158,50766,426873,504761,504765,1003648.09,10016521.22
1408,1003638,10016421,50684,40158,50766,426873,504761,504765,1003647.93,10016519.23
1409,1003641,10016419,50687,40158,50766,426873,504761,504765,1003647.76,10016517.24
1410,1003641,10016417,50684,40158,50766,426873,504761,504765,1003647.63,10016515.25
1411,1003641,10016415,50687,40158,50756,426873,504761,504664,1003647.46,10016513.26
1412,1003639,10016413,50684,40158,50766,426873,504761,504764,1003647.31,10016511.27
1413,1003641,10016411,50687,40158,50766,426873,504761,504764,1003647.17,10016509.28
1414,1003640,10016409,50684,40158,50766,426873,504761,504764,1003647.04,10016507.29
1415,1003639,10016407,50687,40166,50766,426873,504862,504764,1003646.87,10016505.3
1416,1003640,10016405,50684,40158,50766,426873,504760,504764,1003646.76,10016503.31
1417,1003638,10016403,50687,40158,50766,426873,504760,504764,1003646.6,10016501.32
1418,1003638,10016401,50684,40158,50766,426873,504760,504764,1003646.47,10016499.33
1419,1003641,10016399,50687,40158,50766,426873,504760,504764,1003646.31,10016497.34
1420,1003632,10016397,50684,40165,50766,426873,504861,504764,1003646.13,10016495.35
1421,1003640,10016395,50687,40158,50766,426873,504759,504764,1003645.98,10016493.36
1422,1003637,10016393,50684,40158,50766,426873,504759,504764,1003645.84,10016491.37
1423,1003640,10016391,50687,40158,50756,426873,504759,504663,1003645.69,10016489.38
1424,1003639,10016389,50696,40158,50756,426974,504759,504662,1003645.53,10016487.39
1425,1003637,10016387,50687,40166,50766,426872,504860,504762,1003645.34,10016485.4
1426,1003636,10016385,50684,40158,50766,426872,504758,504762,1003645.18,10016483.41
1427,1003639,10016383,50687,40158,50766,426872,504758,504762,1003645.0,10016481.42
1428,1003637,10016381,50684,40158,50766,426872,504758,504762,1003644.86,10016479.43
1429,1003641,10016379,50687,40158,50766,426872,504758,504762,1003644.73,10016477.44
1430,1003638,10016377,50684,40158,50766,426872,504758,504762,1003644.6,10016475.45
1431,1003639,10016375,50687,40158,50755,426872,504758,504661,1003644.44,10016473.46
1432,1003634,10016373,50684,40158,50755,426872,504758,504660,1003644.29,10016471.47
1433,1003635,10016371,50687,40158,50765,426872,504758,504760,1003644.08,10016469.49
1434,1003634,10016369,50684,40158,50765,426872,504758,504760,1003643.93,10016467.5
1435,1003636,10016367,50687,40167,50765,426872,504859,504760,1003643.76,10016465.51
1436,1003635,10016365,50684,40158,50765,426872,504757,504760,1003643.6,10016463.52
1437,1003638,10016363,50687,40158,50765,426872,504757,504760,1003643.47,10016461.53
1438,1003634,10016361,50684,40158,50755,426872,504757,504659,1003643.35,10016459.54
1439,1003637,10016359,50687,40158,50765,426872,504757,504759,1003643.21,10016457.55
1440,1003632,10016357,50684,40158,50765,426872,504757,504759,1003643.05,10016455.56
1441,1003635,10016355,50687,40158,50765,426872,504757,504759,1003642.86,10016453.57
1442,1003633,10016353,50684,40158,50765,426872,504757,504759,1003642.7,10016451.58
1443,1003634,10016351,50687,40167,50755,426872,504858,504658,1003642.52,10016449.59
1444,1003632,10016349,50684,40158,50765,426872,504756,504758,1003642.36,10016447.6
1445,1003637,10016347,50687,40158,50765,426872,504756,504758,1003642.23,10016445.61
1446,1003635,10016345,50684,40158,50765,426872,504756,504758,1003642.09,10016443.62
1447,1003637,10016343,50699,40158,50765,426973,504756,504758,1003641.93,10016441.63
1448,1003631,10016341,50684,40158,50765,426871,504756,504758,1003641.77,10016439.64
1449,1003635,10016339,50687,40158,50765,426871,504756,504758,1003641.6,10016437.65
1450,1003630,10016337,50684,40158,50765,426871,504756,504758,1003641.44,10016435.66
1451,1003637,10016334,50699,40158,50765,426971,504756,504758,1003641.28,10016433.66
1452,1003630,10016333,50684,40158,50765,426870,504756,504758,1003641.11,10016431.67
1453,1003632,10016331,50675,40158,50765,426769,504756,504758,1003640.95,10016429.68
1454,1003629,10016328,50672,40158,50765,426767,504756,504758,1003640.76,10016427.68
1455,1003634,10016327,50686,40158,50765,426868,504756,504758,1003640.62,10016425.69
1456,1003642,10016427,50695,40158,50765,426970,504756,504758,1003640.59,10016424.72
1457,1003643,10016425,50686,40158,50765,426869,504756,504758,1003640.54,10016423.75
1458,1003642,10016423,50695,40158,50765,426969,504756,504758,1003640.51,10016422.78
1459,1003647,10016421,50698,40158,50765,426969,504756,504758,1003640.48,10016421.81
1460,1003642,10016419,50695,40158,50765,426969,504756,504758,1003640.44,10016420.84
1461,1003645,10016417,50698,40158,50765,426969,504756,504758,1003640.44,10016419.87
1462,1003644,10016415,50707,40158,50765,427070,504756,504758,1003640.45,10016418.9
1463,1003645,10016413,50698,40158,50765,426968,504756,504758,1003640.43,10016417.93
1464,1003640,10016411,50695,40158,50765,426968,504756,504758,1003640.41,10016416.96
1465,1003643,10016409,50698,40158,50775,426968,504756,504859,1003640.36,10016415.99
1466,1003642,10016407,50695,40158,50765,426968,504756,504757,1003640.33,10016415.02
1467,1003643,10016405,50698,40158,50765,426968,504756,504757,1003640.27,10016414.05
1468,1003639,10016403,50683,40158,50765,426867,504756,504757,1003640.22,10016413.08
1469,1003643,10016401,50698,40158,50764,426967,504756,504757,1003640.17,10016412.11
1470,1003641,10016399,50695,40158,50764,426967,504756,504755,1003640.12,10016411.14
1471,1003643,10016397,50698,40158,50764,426967,504756,504755,1003640.08,10016410.17
1472,1003638,10016395,50695,40158,50764,426967,504756,504755,1003639.99,10016409.19
1473,1003645,10016393,50698,40158,50764,426967,504756,504755,1003639.98,10016408.22
1474,1003639,10016391,50695,40158,50764,426967,504756,504755,1003639.91,10016407.25
1475,1003644,10016389,50698,40158,50764,426967,504756,504755,1003639.88,10016406.28
1476,1003640,10016387,50695,40158,50764,426967,504756,504755,1003639.85,10016405.31
1477,1003642,10016385,50698,40158,50764,426967,504756,504755,1003639.82,10016404.34
1478,1003641,10016383,50695,40158,50764,426967,504756,504755,1003639.8,10016403.37
1479,1003643,10016381,50698,40158,50754,426967,504756,504654,1003639.78,10016402.4
1480,1003637,10016379,50695,40158,50764,426967,504756,504754,1003639.74,10016401.43
1481,1003642,10016377,50698,40158,50764,426967,504756,504754,1003639.71,10016400.46
1482,1003641,10016375,50695,40158,50775,426967,504756,504855,1003639.68,10016399.49
1483,1003644,10016372,50698,40158,50764,426967,504756,504753,1003639.66,10016398.51
1484,1003640,10016371,50695,40158,50764,426967,504756,504753,1003639.63,10016397.54
1485,1003640,10016369,50698,40158,50763,426967,504756,504753,1003639.56,10016396.56
1486,1003635,10016367,50695,40166,50753,426967,504857,504650,1003639.48,10016395.58
1487,1003638,10016365,50698,40157,50763,426967,504755,504750,1003639.38,10016394.6
1488,1003637,10016363,50707,40157,50763,427068,504755,504750,1003639.33,10016393.62
1489,1003638,10016361,50698,40157,50763,426966,504755,504750,1003639.23,10016392.65
1490,1003636,10016359,50695,40157,50763,426966,504755,504750,1003639.18,10016391.67
1491,1003635,10016357,50698,40165,50763,426966,504856,504750,1003639.07,10016390.69
1492,1003633,10016355,50695,40157,50763,426966,504754,504750,1003638.99,10016389.71
1493,1003636,10016353,50698,40157,50753,426966,504754,504649,1003638.9,10016388.73
1494,1003636,10016351,50695,40157,50763,426966,504754,504749,1003638.84,10016387.75
1495,1003640,10016349,50698,40149,50763,426966,504653,504749,1003638.76,10016386.77
1496,1003638,10016347,50695,40157,50763,426966,504753,504749,1003638.71,10016385.79
1497,1003637,10016345,50698,40157,50763,426966,504753,504749,1003638.61,10016384.81
1498,1003637,10016343,50695,40157,50763,426966,504753,504749,1003638.59,10016383.83
1499,1003639,10016341,50698,40157,50763,426966,504753,504749,1003638.54,10016382.85
1500,1003634,10016339,50695,40157,50763,426966,504753,504749,1003638.47,10016381.88
1501,1003639,10016337,50710,40157,50763,427067,504753,504749,1003638.41,10016380.9
1502,1003636,10016335,50695,40157,50763,426965,504753,504749,1003638.37,10016379.92
1503,1003637,10016333,50698,40157,50763,426965,504753,504749,1003638.32,10016378.94
1504,1003634,10016331,50695,40157,50763,426965,504753,504749,1003638.27,10016377.95
1505,1003636,10016329,50698,40157,50763,426965,504753,504749,1003638.21,10016376.97
1506,1003635,10016327,50695,40157,50763,426965,504753,504749,1003638.16,10016375.99
1507,1003637,10016325,50698,40157,50763,426965,504753,504749,1003638.11,10016375.01
1508,1003637,10016323,50695,40157,50763,426965,504753,504749,1003638.1,10016374.03
1509,1003638,10016321,50698,40157,50763,426965,504753,504749,1003638.07,10016373.05
1510,1003636,10016319,50708,40157,50763,427066,504753,504749,1003638.02,10016372.07
1511,1003638,10016317,50698,40157,50763,426964,504753,504749,1003637.99,10016371.09
1512,1003635,10016315,50695,40157,50763,426964,504753,504749,1003637.95,10016370.11
1513,1003637,10016312,50698,40157,50763,426964,504753,504749,1003637.91,10016369.12
1514,1003632,10016311,50695,40165,50763,426964,504854,504749,1003637.83,10016368.14
1515,1003637,10016309,50698,40157,50763,426964,504752,504749,1003637.81,10016367.16
1516,1003634,10016307,50695,40157,50763,426964,504752,504749,1003637.75,10016366.18
1517,1003637,10016305,50698,40157,50763,426964,504752,504749,1003637.74,10016365.2
1518,1003631,10016305,50683,40157,50763,426865,504752,504749,1003637.67,10016364.24
1519,1003635,10016301,50698,40157,50763,426963,504752,504749,1003637.61,10016363.26
1520,1003631,10016299,50695,40157,50763,426963,504752,504749,1003637.6,10016362.28
1521,1003635,10016297,50698,40157,50763,426963,504752,504749,1003637.55,10016361.3
1522,1003630,10016295,50695,40166,50762,426963,504853,504747,1003637.48,10016360.32
1523,1003634,10016293,50698,40157,50772,426963,504751,504848,1003637.42,10016359.34
1524,1003631,10016291,50695,40157,50762,426963,504751,504746,1003637.34,10016358.36
1525,1003635,10016289,50698,40157,50762,426963,504751,504744,1003637.32,10016357.38
1526,1003630,10016288,50695,40157,50762,426963,504751,504744,1003637.26,10016356.41
1527,1003633,10016285,50698,40157,50762,426963,504751,504744,1003637.2,10016355.43
1528,1003631,10016283,50695,40157,50752,426963,504751,504643,1003637.14,10016354.45
1529,1003632,10016281,50698,40157,50762,426963,504751,504743,1003637.05,10016353.47
1530,1003628,10016279,50695,40157,50762,426963,504751,504743,1003636.95,10016352.49
1531,1003632,10016277,50698,40157,50762,426963,504751,504743,1003636.88,10016351.51
1532,1003628,10016275,50695,40157,50762,426963,504751,504743,1003636.82,10016350.53
1533,1003631,10016273,50698,40149,50762,426963,504650,504743,1003636.78,10016349.55
1534,1003628,10016271,50695,40157,50762,426963,504750,504743,1003636.72,10016348.57
1535,1003630,10016269,50698,40157,50762,426963,504750,504743,1003636.66,10016347.59
1536,1003623,10016267,50683,40157,50762,426862,504750,504743,1003636.54,10016346.61
1537,1003626,10016265,50697,40157,50762,426962,504750,504743,1003636.42,10016345.63
1538,1003626,10016263,50694,40157,50772,426962,504750,504844,1003636.34,10016344.65
1539,1003628,10016261,50697,40157,50762,426962,504750,504742,1003636.25,10016343.67
1540,1003624,10016259,50694,40157,50751,426962,504750,504641,1003636.17,10016342.69
1541,1003629,10016256,50697,40157,50752,426962,504750,504640,1003636.11,10016341.7
1542,1003626,10016255,50694,40157,50762,426962,504750,504740,1003636.04,10016340.72
1543,1003630,10016253,50697,40157,50762,426962,504750,504740,1003636.0,10016339.74
1544,1003626,10016251,50694,40157,50762,426962,504750,504740,1003635.94,10016338.76
1545,1003631,10016249,50709,40157,50762,427063,504750,504740,1003635.88,10016337.78
1546,1003628,10016246,50694,40157,50762,426961,504750,504740,1003635.81,10016336.79
1547,1003628,10016245,50697,40157,50762,426961,504750,504740,1003635.72,10016335.81
1548,1003624,10016243,50694,40157,50762,426961,504750,504740,1003635.65,10016334.83
1549,1003625,10016241,50697,40157,50762,426961,504750,504740,1003635.55,10016333.85
1550,1003623,10016240,50706,40157,50762,427063,504750,504740,1003635.48,10016332.88
1551,1003625,10016237,50696,40157,50772,426960,504750,504841,1003635.36,10016331.91
1552,1003622,10016235,50693,40157,50761,426960,504750,504739,1003635.28,10016330.93
1553,1003622,10016233,50696,40157,50761,426960,504750,504739,1003635.18,10016329.95
1554,1003619,10016231,50693,40157,50761,426960,504750,504739,1003635.08,10016328.98
1555,1003621,10016229,50696,40157,50761,426960,504750,504739,1003634.95,10016328.0
1556,1003620,10016227,50693,40157,50761,426960,504750,504739,1003634.73,10016326.0
1557,1003623,10016225,50696,40166,50761,426960,504851,504739,1003634.53,10016324.0
1558,1003620,10016223,50693,40157,50761,426960,504749,504739,1003634.31,10016322.0
1559,1003621,10016221,50696,40157,50761,426960,504749,504739,1003634.05,10016320.0
1560,1003617,10016219,50681,40157,50761,426859,504749,504739,1003633.8,10016318.0
1561,1003622,10016217,50696,40157,50751,426959,504749,504638,1003633.57,10016316.0
1562,1003617,10016215,50693,40157,50761,426959,504749,504738,1003633.3,10016314.0
1563,1003622,10016213,50696,40157,50761,426959,504749,504738,1003633.07,10016312.0
1564,1003613,10016211,50680,40157,50761,426858,504749,504738,1003632.8,10016310.0
1565,1003620,10016209,50696,40157,50761,426958,504749,504738,1003632.57,10016308.0
1566,1003617,10016207,50693,40157,50761,426958,504749,504738,1003632.32,10016306.0
1567,1003621,10016205,50696,40149,50761,426958,504648,504738,1003632.1,10016304.0
1568,1003616,10016202,50693,40157,50761,426958,504748,504738,1003631.87,10016301.99
1569,1003616,10016201,50696,40157,50761,426958,504748,504738,1003631.6,10016299.99
1570,1003615,10016199,50693,40157,50761,426958,504748,504738,1003631.34,10016297.99
1571,1003618,10016197,50696,40157,50761,426958,504748,504738,1003631.09,10016295.99
1572,1003616,10016195,50693,40157,50761,426958,504748,504738,1003630.87,10016293.99
1573,1003619,10016193,50696,40157,50761,426958,504748,504738,1003630.61,10016291.99
1574,1003615,10016191,50693,40157,50761,426958,504748,504738,1003630.37,10016289.99
1575,1003619,10016189,50696,40149,50761,426958,504647,504738,1003630.12,10016287.99
1576,1003616,10016187,50693,40157,50751,426958,504747,504637,1003629.88,10016285.99
1577,1003619,10016185,50696,40157,50761,426958,504747,504737,1003629.65,10016283.99
1578,1003614,10016183,50693,40157,50761,426958,504747,504737,1003629.38,10016281.99
1579,1003622,10016181,50696,40150,50761,426958,504646,504737,1003629.17,10016279.99
1580,1003612,10016179,50693,40157,50761,426958,504746,504737,1003628.92,10016277.99
1581,1003615,10016177,50696,40157,50761,426958,504746,504737,1003628.65,10016275.99
1582,1003614,10016175,50693,40157,50761,426958,504746,504737,1003628.38,10016273.99
1583,1003617,10016173,50696,40157,50761,426958,504746,504737,1003628.11,10016272.0
1584,1003612,10016172,50693,40157,50761,426958,504746,504737,1003627.83,10016270.01
1585,1003618,10016169,50696,40157,50761,426958,504746,504737,1003627.61,10016268.01
1586,1003610,10016167,50693,40165,50761,426958,504847,504737,1003627.36,10016266.01
1587,1003616,10016165,50696,40157,50761,426958,504745,504737,1003627.14,10016264.01
1588,1003613,10016163,50693,40157,50761,426958,504745,504737,1003626.9,10016262.01
1589,1003616,10016162,50696,40157,50761,426958,504745,504737,1003626.68,10016260.02
1590,1003613,10016160,50693,40157,50761,426958,504745,504737,1003626.45,10016258.03
1591,1003616,10016158,50696,40157,50761,426958,504745,504737,1003626.26,10016256.04
1592,1003610,10016156,50693,40157,50761,426958,504745,504737,1003626.03,10016254.05
1593,1003613,10016154,50696,40156,50761,426958,504745,504737,1003625.8,10016252.06
1594,1003612,10016152,50693,40157,50761,426958,504743,504737,1003625.56,10016250.07
1595,1003614,10016150,50696,40157,50761,426958,504743,504737,1003625.3,10016248.08
1596,1003608,10016148,50693,40157,50761,426958,504743,504737,1003625.0,10016246.09
1597,1003613,10016146,50696,40157,50761,426958,504743,504737,1003624.76,10016244.1
1598,1003609,10016144,50693,40157,50761,426958,504743,504737,1003624.48,10016242.11
1599,1003611,10016142,50696,40157,50761,426958,504743,504737,1003624.2,10016240.12
1600,1003612,10016140,50693,40157,50761,426958,504743,504737,1003623.98,10016238.13
1601,1003614,10016138,50696,40157,50761,426958,504743,504737,1003623.73,10016236.14
1602,1003607,10016136,50693,40157,50761,426958,504743,504737,1003623.44,10016234.15
1603,1003613,10016134,50696,40157,50761,426958,504743,504737,1003623.2,10016232.16
1604,1003611,10016132,50693,40149,50761,426958,504642,504737,1003622.97,10016230.17
1605,1003613,10016130,50696,40157,50761,426958,504742,504737,1003622.74,10016228.18
1606,1003611,10016129,50705,40157,50761,427060,504742,504737,1003622.5,10016226.2
1607,1003614,10016126,50696,40157,50761,426957,504742,504737,1003622.27,10016224.21
1608,1003608,10016124,50693,40157,50761,426957,504742,504737,1003621.98,10016222.22
1609,1003612,10016123,50696,40157,50761,426957,504742,504737,1003621.72,10016220.24
1610,1003606,10016120,50693,40157,50761,426957,504742,504737,1003621.42,10016218.25
1611,1003611,10016118,50696,40157,50761,426957,504742,504737,1003621.15,10016216.26
1612,1003608,10016116,50693,40157,50761,426957,504742,504737,1003620.88,10016214.27
1613,1003610,10016114,50696,40157,50761,426957,504742,504737,1003620.61,10016212.29
1614,1003606,10016112,50693,40157,50761,426957,504742,504737,1003620.35,10016210.3
1615,1003609,10016110,50696,40157,50761,426957,504742,504737,1003620.07,10016208.31
1616,1003607,10016108,50693,40157,50761,426957,504742,504737,1003619.8,10016206.32
1617,1003610,10016106,50696,40157,50761,426957,504742,504737,1003619.53,10016204.33
1618,1003606,10016104,50693,40157,50761,426957,504742,504737,1003619.28,10016202.32
1619,1003612,10016102,50696,40157,50761,426957,504742,504737,1003619.05,10016200.33
1620,1003608,10016100,50693,40157,50772,426957,504742,504838,1003618.82,10016198.34
