,Emissions,Supply,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Clearing Price Double Auction,Emissions Rolling,Supply Rolling,Clearing Price Rolling,Clearing Price Double Auction Rolling
215,929430,9978477,59282,958117,391267,58.40018484934796,75.00018358736895,945659.37,10013290.99,50.228478926122314,61.02336489213008
216,933978,10031478,58682,967327,387354,67.18025417883882,73.89827959672272,945417.9,10013667.61,50.558496534248,61.310463699407045
217,931633,10008273,58089,967138,383478,56.06191982521939,73.89827959672272,945110.39,10013320.2,50.70818570971222,61.597423470307504
218,929454,9986684,57496,966740,379640,58.341399168756574,64.17553908563224,944807.78,10013010.37,50.92838608124923,61.78715583609706
219,934002,10039487,56908,975261,375843,67.08760986775705,73.79637085453277,944575.25,10013459.66,51.25662666152098,62.073096519575614
220,931588,10015413,56351,974688,372084,56.38038850791767,73.79637085453277,944275.96,10013173.2,51.40881757538175,62.35828595978068
221,929352,9993326,55796,975062,368362,51.77859782749157,73.79637085453277,943980.77,10012918.16,51.56278262892383,62.643475399985746
222,933906,10046272,55246,984445,364675,60.08668613550053,66.09535474905059,943755.68,10013425.33,51.820897913381785,62.85165467913599
223,931543,10022783,54696,984256,361029,50.76171297879384,66.09535474905059,943464.33,10013205.35,51.91662361843932,63.059527659423054
224,929419,10001922,54146,984236,357416,44.872421097731745,66.09535474905059,943177.81,10013026.52,52.00131393348788,63.26740063971011
225,927051,9978381,53596,984441,353841,53.36782999454208,66.09535474905059,942892.21,10012844.75,52.19253622129555,63.47527361999718
226,931630,10031632,53053,994301,350300,61.794007212945885,67.97340793424048,942609.87,10012701.03,52.398796916715334,63.70216038495895
227,929291,10008501,52510,994301,346794,52.036326665748064,67.97340793424048,942330.61,10012578.71,52.55503786348426,63.92904714992073
228,927127,9987227,51972,993887,343324,60.33844775819719,67.97340793424048,942053.58,10012470.14,52.81877775562134,64.1559339148825
229,931729,10040274,51465,1003023,339887,69.27032830946486,76.19736114041135,941779.54,10012394.9,53.102670816282256,64.4682162816095
230,929391,10016875,50960,1002617,336486,57.67567454933301,76.19736114041135,941508.49,10012337.05,53.31759868708511,64.7804986483365
231,927307,9996311,50460,1003019,333118,64.68431667834568,71.15274834618026,941240.87,10012303.18,53.617921088744104,65.04233488712119
232,931867,10049515,49960,1013067,329787,73.93586232375834,81.32944855613418,940975.97,10012303.95,53.9414660907271,65.39823438930249
233,929503,10025693,49460,1013067,326486,61.64144113534212,81.32944855613418,940713.62,10012318.28,54.19073128892509,65.75413389148378
234,927290,10004031,48960,1012872,323217,52.86595326948958,81.32944855613418,940453.1,10012342.15,54.37253237196102,66.11003339366508
235,924938,9980626,48460,1012679,319982,59.41599113692732,81.32944855613418,940195.2,10012383.02,54.56369625241174,66.480032245216
236,929539,10034227,47967,1022439,316779,68.29996490114956,75.12996139126453,939939.88,10012457.07,54.77021975708858,66.70720810036052
