,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Emissions Rolling,Supply Rolling
379,915361,10065340,25107,170805,19016,209853,2144671,190530,927605.56,10027141.51
380,912282,10036407,24853,170769,18820,207750,2144239,188626,927322.98,10027523.8
381,909248,10007120,24604,170839,18634,205650,2145093,186741,926924.27,10026702.46
382,906183,9977394,24360,170804,18447,203597,2144661,184872,926543.63,10026048.51
383,914228,10066343,24604,172480,18545,205648,2165682,185779,926291.34,10026745.66
384,911269,10038624,24360,172480,18349,203595,2165682,183920,925925.66,10026273.46
385,908231,10009377,24112,172480,18174,201544,2165682,182081,925576.59,10025956.58
386,905223,9980586,23875,172480,17989,199541,2165682,180264,925246.36,10025826.58
387,913445,10071264,24112,174202,18089,201544,2187341,181209,924914.55,10025709.07
388,910426,10042829,23875,174202,17899,199541,2187341,179398,924600.44,10025765.81
389,907568,10015297,23633,174238,17721,197538,2187777,177598,924305.06,10026002.73
390,904618,9986906,23400,174202,17550,195585,2187337,175829,923897.62,10025076.06
391,912661,10076128,23633,175905,17553,197538,2208769,175890,923616.66,10025481.6
392,909714,10048514,23400,175869,17374,195585,2208324,174133,923352.64,10026055.6
393,906975,10022356,23164,175938,17201,193632,2209200,172393,922977.38,10025473.72
394,904072,9994275,22931,175905,17032,191682,2208760,170668,922619.31,10025051.99
395,912033,10082710,23156,177632,17047,193585,2230414,170807,922387.3,10025964.52
396,909136,10055473,22926,177632,16870,191635,2230414,169096,922042.7,10025710.99
397,906304,10028024,22700,177632,16706,189732,2230414,167402,921715.79,10025622.54
398,903632,10002478,22469,177632,16540,187829,2230414,165732,921408.54,10025724.38
399,900865,9976165,22242,177632,16371,185929,2230414,164071,920988.91,10024659.41
400,908988,10066249,22465,179411,16492,187782,2252715,165237,920697.02,10024938.88
401,906332,10041781,22235,179411,16321,185882,2252715,163582,920423.22,10025405.28
402,903561,10014773,22015,179411,16163,184029,2252715,161941,920038.93,10024713.77
403,900851,9989095,21792,179447,15996,182176,2253164,160324,919671.97,10024189.75
404,908835,10077703,22010,181167,16134,183979,2274795,161654,919429.3,10024979.35
405,906244,10053847,21789,181131,15968,182126,2274337,160040,919078.58,10024648.19
406,903614,10028239,21572,181167,15811,180323,2274791,158440,918747.2,10024497.83
407,901043,10003768,21356,181167,15652,178520,2274791,156850,918433.73,10024523.2
408,898384,9978246,21140,181167,15503,176720,2274791,155346,918137.46,10024712.18
409,906142,10065217,21351,182976,15625,178473,2297537,156579,917834.24,10024864.03
410,903743,10043474,21134,182976,15468,176673,2297537,155018,917550.99,10025215.44
411,901151,10018289,20926,183012,15312,174920,2297991,153469,917285.66,10025738.74
412,898573,9993642,20714,182976,15158,173167,2297533,151931,916911.85,10025126.15
413,906403,10081335,20926,184771,15311,174917,2320059,153455,916660.08,10025807.71
414,903902,10058572,20714,184771,15157,173164,2320059,151917,916425.7,10026670.93
415,901446,10034434,20509,184771,15004,171414,2320059,150393,916085.56,10026416.63
416,898974,10011042,20304,184771,14857,169711,2320059,148894,915762.2,10026321.38
417,896616,9988507,20099,184771,14710,168008,2320059,147400,915456.9,10026400.64
418,904486,10076607,20304,186618,14831,169708,2343251,148583,915145.77,10026452.86
419,902125,10054982,20099,186653,14678,168005,2343718,147095,914852.43,10026681.38
420,899711,10031367,19897,186618,14530,166305,2343246,145623,914576.67,10027076.79
421,897399,10009328,19697,186618,14388,164652,2343246,144173,914194.59,10026353.8
422,894956,9986117,19499,186653,14244,162999,2343713,142730,913828.19,10025779.21
423,903100,10076798,19697,188446,14345,164649,2366200,143715,913585.25,10026517.2
424,900853,10056243,19499,188446,14197,162996,2366200,142278,913359.61,10027430.8
425,898397,10032306,19303,188446,14055,161346,2366200,140860,913025.41,10027197.99
426,896194,10011452,19110,188446,13919,159743,2366200,139453,912709.36,10027138.23
427,893841,9988932,18919,188446,13776,158140,2366200,138060,912410.09,10027241.44
428,902116,10081485,19110,190329,13883,159740,2389863,139058,912111.23,10027381.01
429,899849,10060486,18919,190329,13734,158137,2389863,137666,911829.69,10027690.4
430,897650,10039329,18724,190369,13598,156537,2390345,136292,911565.8,10028167.8
431,895447,10018324,18537,190329,13466,154984,2389859,134931,911196.45,10027533.93
432,893225,9997018,18355,190329,13329,153431,2389859,133586,910845.42,10027072.94
433,901330,10087825,18537,192240,13401,154981,2413768,134246,910614.56,10027899.11
434,899183,10068070,18355,192240,13257,153428,2413768,132909,910402.03,10028909.58
435,896909,10045795,18175,192202,13133,151878,2413286,131575,910081.78,10028780.21
436,894869,10026503,17991,192240,13003,150375,2413763,130268,909780.34,10028828.14
437,892694,10005650,17809,192240,12871,148872,2413763,128963,909495.35,10029034.62
438,890561,9985210,17630,192240,12738,147372,2413763,127679,909105.43,10028128.89
439,898571,10075191,17802,194164,12792,148825,2437896,128139,908834.44,10028491.36
440,896282,10054119,17624,194204,12652,147325,2438378,126866,908578.48,10029009.63
441,894313,10035105,17449,194164,12539,145872,2437892,125593,908340.6,10029700.44
442,892188,10014712,17278,194164,12406,144419,2437892,124342,907997.24,10029272.1
443,890037,9994072,17103,194164,12284,142969,2437892,123092,907670.98,10029004.09
444,898235,10086416,17278,196100,12284,144419,2462264,123109,907463.57,10030014.77
445,896009,10065663,17103,196099,12160,142969,2462264,121868,907151.33,10029919.36
446,894005,10045958,16931,196059,12046,141519,2461768,120658,906855.62,10029974.03
447,892038,10027361,16763,196098,11919,140116,2462249,119451,906577.32,10030200.24
448,890061,10008642,16589,196136,11801,138713,2462740,118259,906314.74,10030580.2
449,888058,9989351,16427,196097,11680,137313,2462244,117068,905950.35,10029873.12
450,896028,10079283,16586,198020,11696,138666,2486366,117119,905701.49,10030402.72
451,893907,10059658,16424,198019,11565,137266,2486361,115943,905467.58,10031086.11
452,892022,10041524,16261,198019,11456,135913,2486356,114791,905135.57,10030721.16
453,890096,10023008,16096,198019,11339,134560,2486356,113641,904819.18,10030500.03
454,888205,10004994,15935,198019,11227,133210,2486356,112503,904520.25,10030449.29
455,886277,9986543,15775,198019,11115,131860,2486356,111376,904236.8,10030550.28
456,894118,10075545,15928,199997,11141,133163,2511211,111615,903951.74,10030662.03
457,892172,10057792,15770,199997,11027,131813,2511211,110504,903681.62,10030919.61
458,890421,10040952,15611,199997,10919,130510,2511211,109400,903429.05,10031346.39
459,888533,10022998,15458,200039,10807,129207,2511717,108301,903078.61,10030728.22
460,886709,10005499,15302,199997,10697,127907,2511206,107215,902744.15,10030256.18
461,884875,9987892,15148,200038,10593,126607,2511697,106143,902425.61,10029941.99
462,892647,10076589,15296,201956,10667,127860,2535815,106880,902217.95,10030828.97
463,890929,10061165,15142,201956,10556,126560,2535815,105813,901912.77,10030681.25
464,889209,10044314,14994,201997,10455,125307,2536326,104760,901624.92,10030687.8
465,887442,10027375,14843,201956,10351,124054,2535810,103708,901352.22,10030843.58
466,885619,10010074,14691,201956,10243,122804,2535810,102663,901094.55,10031144.0
467,883865,9993317,14540,201956,10139,121554,2535810,101632,900738.84,10030391.58
468,891747,10083416,14686,203977,10229,122757,2561160,102558,900494.35,10030843.4
469,889993,10067382,14537,203977,10128,121507,2561160,101529,900265.32,10031454.52
470,888378,10051258,14388,203935,10027,120304,2560644,100514,900052.44,10032213.86
471,886732,10035982,14246,204020,9930,119101,2561671,99512,899740.28,10031910.04
472,885039,10019865,14105,203976,9833,117901,2561150,98511,899445.44,10031772.43
473,883385,10003773,13964,203976,9733,116701,2561150,97518,899165.01,10031771.3
474,881693,9987765,13820,203976,9636,115548,2561150,96538,898900.25,10031921.66
475,889716,10079111,13934,206011,9722,116425,2586751,97393,898632.52,10032071.01
476,887980,10063585,13784,206011,9624,115272,2586751,96420,898379.39,10032367.22
477,886331,10047158,13651,206011,9524,114119,2586751,95456,898140.59,10032796.54
478,884806,10032851,13518,206011,9431,112975,2586751,94504,897918.42,10033389.08
479,883203,10017316,13377,206011,9335,111831,2586751,93554,897596.84,10032908.84
480,881600,10002009,13245,206011,9243,110728,2586751,92611,897290.02,10032564.86
481,880016,9986994,13114,206011,9154,109625,2586751,91684,896997.7,10032363.6
482,888427,10082342,13240,208071,9212,110681,2612612,92243,896820.14,10033413.08
483,886837,10067876,13108,208071,9115,109579,2612612,91321,896546.23,10033428.41
484,885287,10052402,12979,208028,9023,108479,2612091,90445,896286.41,10033566.19
485,883712,10037429,12847,208030,8939,107385,2612086,89583,896041.22,10033846.71
486,882288,10024039,12714,208112,8848,106291,2613118,88683,895811.87,10034281.24
487,880816,10009979,12590,208071,8759,105239,2612597,87793,895485.58,10033668.39
488,879317,9995666,12466,208112,8675,104187,2613118,86916,895174.49,10033196.76
489,887576,10089533,12588,210109,8709,105231,2638196,87266,894974.57,10033939.12
490,885993,10074898,12464,210109,8618,104179,2638196,86395,894788.32,10034819.04
491,884627,10061723,12335,210151,8537,103135,2638717,85534,894507.98,10034674.99
492,883133,10047080,12215,210071,8449,102091,2637663,84676,894242.17,10034660.65
493,881731,10034096,12087,210108,8368,101089,2638184,83832,893989.73,10034778.05
494,880341,10020844,11976,210108,8280,100087,2638184,82991,893752.42,10035043.74
495,878928,10007050,11850,210108,8199,99087,2638184,82165,893421.37,10034287.14
496,877580,9994341,11734,210108,8120,98093,2638184,81344,893105.81,10033675.82
497,885801,10087917,11850,212212,8136,99087,2664565,81476,892900.78,10034274.75
498,884261,10073881,11734,212169,8042,98093,2664028,80661,892707.07,10034988.78
499,882898,10060567,11619,212168,7975,97099,2664033,79861,892527.4,10035832.8
500,881630,10048470,11504,212256,7886,96147,2665091,79063,892253.82,10035655.01
501,880302,10035852,11387,212252,7811,95195,2665069,78270,891993.52,10035595.72
502,879004,10023402,11270,212211,7734,94245,2664542,77483,891747.95,10035682.01
503,877675,10010695,11163,212255,7655,93301,2665079,76712,891516.19,10035898.01
504,876398,9998457,11051,212211,7576,92357,2664536,75947,891191.82,10035105.55
505,884444,10090466,11161,214289,7594,93260,2690642,76076,890973.82,10035471.74
506,883289,10080580,11044,214247,7513,92316,2690105,75319,890770.57,10035995.15
507,882079,10068836,10937,214289,7442,91413,2690637,74566,890580.93,10036645.83
508,880703,10055694,10829,214289,7366,90511,2690637,73818,890404.12,10037420.31
509,879590,10045128,10719,214289,7292,89610,2690637,73075,890138.6,10037219.42
510,878381,10033486,10613,214333,7225,88710,2691169,72344,889884.98,10037119.54
511,877080,10021102,10504,214289,7144,87816,2690632,71626,889644.27,10037147.67
512,875913,10010088,10397,214331,7077,86922,2691175,70916,889417.67,10037312.13
513,874729,9998802,10294,214288,7006,86070,2690627,70210,889100.93,10036486.8
514,882661,10089803,10394,216388,6998,86888,2716998,70106,888888.52,10036799.11
515,881532,10080515,10290,216388,6919,86036,2716998,69405,888689.38,10037259.92
516,880442,10069623,10187,216388,6858,85184,2716998,68707,888504.06,10037845.73
517,879323,10058838,10086,216343,6790,84335,2716450,68021,888331.13,10038549.04
518,878130,10047871,9983,216421,6718,83486,2717536,67337,888067.57,10038261.68
519,877071,10037365,9882,216386,6654,82642,2716988,66667,887817.03,10038085.51
520,875867,10026016,9781,216386,6587,81798,2716988,66003,887578.59,10038032.0
521,874823,10016178,9689,216386,6519,80996,2716988,65348,887352.83,10038100.5
522,873678,10005213,9594,216386,6457,80194,2716988,64694,887140.05,10038291.46
523,872571,9994673,9499,216386,6390,79395,2716988,64046,886834.76,10037470.21
524,880421,10085424,9579,218547,6380,80036,2744158,63913,886630.44,10037762.02
525,879342,10076464,9479,218547,6309,79238,2744158,63275,886439.89,10038203.6
526,878397,10066648,9387,218504,6250,78440,2743615,62637,886261.92,10038755.56
527,877364,10057006,9289,218546,6192,77649,2744152,62015,886097.15,10039436.3
528,876276,10046622,9192,218546,6133,76858,2744152,61394,885838.75,10039087.67
529,875185,10036188,9103,218546,6063,76106,2744152,60782,885592.11,10038844.69
530,874208,10027019,9017,218546,6003,75355,2744152,60173,885357.69,10038721.59
531,873179,10017202,8929,218588,5943,74606,2744700,59575,885135.01,10038710.37
532,872200,10007612,8837,218545,5892,73858,2744146,58977,884924.76,10038816.31
533,871136,9997769,8744,218545,5828,73110,2744146,58388,884622.82,10037915.75
534,878953,10087973,8813,220736,5845,73645,2771597,58532,884420.52,10038114.78
535,877944,10079637,8716,220736,5777,72898,2771597,57952,884230.87,10038453.2
536,876993,10069732,8632,220701,5723,72162,2771043,57373,884052.11,10038885.49
537,876022,10060635,8546,220735,5672,71427,2771591,56803,883885.39,10039435.34
538,875118,10052283,8464,220780,5613,70726,2772145,56236,883730.96,10040106.07
539,874167,10043106,8378,220734,5560,70025,2771586,55675,883486.92,10039785.22
540,873235,10034494,8291,220780,5499,69326,2772145,55117,883256.45,10039588.97
541,872265,10024985,8210,220733,5445,68629,2771580,54565,883035.97,10039487.77
542,871308,10015758,8128,220733,5390,67932,2771580,54017,882827.17,10039498.23
543,870393,10007176,8042,220733,5333,67246,2771580,53472,882630.73,10039629.27
544,869533,9999065,7969,220780,5280,66561,2772139,52942,882343.71,10038755.76
545,877200,10088174,7959,222895,5320,66510,2798731,53353,882155.62,10038980.87
546,876373,10081800,7877,222895,5268,65840,2798731,52826,881979.3,10039339.29
547,875488,10072619,7801,222895,5216,65190,2798731,52303,881813.8,10039791.87
548,874661,10065037,7722,222895,5167,64541,2798731,51785,881659.8,10040355.82
549,873707,10055806,7648,222895,5115,63893,2798731,51267,881516.29,10041020.37
550,872922,10048502,7568,222942,5064,63255,2799296,50756,881285.23,10040712.56
551,872038,10040051,7493,222936,5009,62617,2799280,50245,881066.54,10040516.49
552,871238,10032373,7418,222894,4960,61996,2798721,49743,880858.7,10040424.98
553,870310,10023340,7347,222894,4910,61376,2798721,49241,880660.84,10040428.3
554,869575,10016271,7271,222894,4862,60776,2798721,48748,880474.54,10040541.07
555,868639,10007417,7199,222894,4814,60176,2798721,48256,880298.16,10040749.81
556,867869,9999874,7125,222894,4769,59577,2798721,47783,880035.67,10039993.1
557,875794,10092203,7129,225121,4809,59575,2826714,48168,879871.89,10040337.21
558,874959,10085224,7050,225119,4759,58976,2826709,47695,879717.27,10040779.93
559,874253,10077965,6985,225121,4713,58382,2826704,47222,879574.47,10041329.6
560,873420,10069903,6914,225167,4665,57788,2827274,46753,879441.58,10041973.64
561,872638,10062796,6844,225121,4616,57209,2826698,46285,879319.21,10042722.68
562,871862,10055328,6774,225167,4570,56630,2827268,45821,879111.36,10042510.07
563,871103,10048109,6709,225120,4523,56070,2826692,45360,878913.1,10042379.51
564,870274,10040156,6643,225168,4481,55511,2827262,44905,878723.75,10042337.93
565,869565,10033391,6574,225120,4438,54962,2826686,44454,878544.98,10042398.09
566,868783,10025891,6510,225120,4394,54413,2826686,44009,878376.62,10042556.26
567,868042,10018954,6447,225120,4350,53864,2826686,43569,878218.39,10042812.63
568,867319,10011848,6378,225164,4303,53320,2827245,43134,877974.11,10042096.95
569,866577,10004849,6314,225166,4261,52776,2827250,42711,877739.95,10041471.62
570,865868,9998213,6252,225163,4220,52247,2827233,42288,877514.85,10040941.17
571,874141,10093381,6314,227274,4252,52776,2853803,42563,877388.94,10041515.16
572,873449,10087549,6252,227322,4202,52247,2854379,42140,877273.04,10042192.0
573,872759,10080385,6193,227227,4162,51718,2853227,41721,877166.78,10042958.12
574,872050,10073808,6129,227273,4118,51208,2853792,41302,877070.35,10043818.55
575,871319,10066762,6061,227273,4079,50698,2853792,40887,876886.38,10043695.06
576,870583,10059761,6002,227228,4042,50199,2853222,40473,876712.41,10043656.82
577,869972,10054098,5945,227274,3997,49700,2853786,40065,876548.82,10043726.22
578,869372,10048167,5890,227273,3958,49201,2853774,39664,876394.48,10043879.38
579,868682,10041713,5831,227273,3921,48702,2853774,39270,876249.27,10044123.35
580,868013,10035346,5772,227273,3880,48208,2853774,38876,876113.4,10044456.72
581,867383,10029588,5702,227273,3841,47714,2853774,38489,875987.07,10044882.66
582,866736,10023395,5647,227318,3807,47235,2854350,38107,875770.16,10044293.19
583,866072,10017120,5593,227319,3765,46756,2854333,37726,875562.51,10043785.63
584,865452,10010814,5540,227321,3728,46296,2854339,37353,875364.16,10043369.75
585,864773,10004678,5486,227318,3686,45836,2854322,36982,875174.77,10043042.24
586,864184,9998815,5431,227273,3655,45386,2853752,36613,874993.73,10042790.0
587,872312,10092926,5485,229499,3667,45835,2881724,36703,874908.69,10043619.47
588,871645,10087472,5430,229453,3617,45385,2881142,36335,874831.97,10044537.53
589,871089,10081729,5376,229544,3592,44936,2882294,35968,874667.1,10044459.49
590,870515,10076470,5325,229499,3555,44487,2881701,35608,874512.32,10044475.21
591,869909,10070723,5269,229496,3516,44038,2881701,35249,874365.14,10044565.21
592,869263,10064336,5215,229542,3487,43589,2882266,34897,874226.44,10044737.77
593,868651,10058379,5160,229449,3448,43145,2881137,34548,874095.64,10044980.6
594,868051,10052911,5107,229448,3410,42701,2881120,34205,873972.74,10045301.27
595,867552,10048275,5054,229541,3375,42272,2882267,33862,873858.98,10045713.52
596,866966,10042786,5005,229494,3346,41843,2881679,33525,873752.84,10046197.97
597,866417,10037438,4955,229494,3317,41433,2881679,33191,873559.0,10045693.18
598,865887,10032070,4907,229494,3280,41023,2881679,32859,873375.26,10045275.07
599,865312,10026784,4859,229494,3242,40623,2881679,32528,873199.4,10044937.24
600,864752,10021465,4811,229494,3213,40223,2881679,32206,873030.62,10044667.19
601,864243,10016748,4763,229494,3183,39824,2881679,31886,872870.03,10044476.15
602,863657,10011010,4721,229494,3154,39425,2881679,31568,872716.56,10044352.23
603,863178,10006404,4675,229494,3119,39026,2881679,31251,872571.59,10044309.32
604,862613,10001374,4627,229540,3084,38627,2882249,30941,872433.74,10044338.49
605,862033,9995420,4578,229493,3057,38233,2881673,30632,872209.63,10043388.03
606,870215,10089991,4626,231744,3061,38613,2909925,30657,872078.89,10043482.14
607,869645,10086221,4576,231746,3026,38219,2909925,30348,871954.55,10043655.99
608,869201,10081402,4527,231789,3003,37825,2910502,30046,871839.53,10043913.07
609,868743,10076895,4479,231743,2965,37446,2909908,29746,871731.06,10044230.74
610,868228,10071821,4434,231743,2943,37067,2909908,29449,871629.53,10044614.09
611,867705,10067063,4391,231696,2911,36707,2909320,29155,871535.78,10045073.7
612,867164,10062244,4351,231743,2877,36347,2909902,28863,871448.29,10045595.26
613,866732,10057431,4308,231743,2858,35997,2909902,28573,871368.32,10046181.55
614,866346,10053988,4265,231743,2816,35647,2909902,28285,871205.17,10045823.4
615,865743,10048485,4222,231743,2801,35297,2909902,27999,871047.28,10045503.1
616,865337,10044487,4181,231743,2762,34947,2909902,27719,870896.23,10045251.74
617,864850,10039855,4140,231743,2744,34598,2909902,27442,870751.5,10045061.91
618,864381,10035503,4100,231791,2709,34249,2910484,27171,870614.01,10044938.23
619,863933,10031020,4057,231742,2693,33901,2909896,26902,870482.63,10044874.78
620,863414,10026100,4013,231742,2654,33553,2909896,26635,870358.1,10044875.62
621,863006,10022188,3974,231742,2639,33209,2909896,26368,870239.93,10044935.72
622,862479,10017306,3931,231742,2599,32865,2909896,26109,870127.94,10045056.65
623,862082,10013300,3898,231791,2588,32536,2910478,25850,870023.05,10045242.92
624,861649,10009225,3852,231742,2549,32207,2909891,25596,869835.33,10044480.93
625,861160,10004794,3814,231742,2538,31897,2909891,25342,869653.51,10043764.23
626,860789,10001095,3783,231790,2496,31587,2910479,25089,869477.43,10043108.7
627,860330,9996547,3744,231742,2488,31287,2909886,24838,869307.09,10042504.11
628,868430,10090871,3772,234010,2453,31455,2938409,24671,869228.63,10042946.6
629,868130,10089882,3722,233961,2446,31155,2937821,24425,869158.08,10043483.54
630,867845,10085953,3689,234010,2403,30855,2938403,24183,869094.45,10044072.88
631,867449,10082217,3660,234012,2397,30555,2938409,23941,869037.15,10044723.03
632,866877,10077395,3624,234008,2358,30267,2938392,23701,868983.92,10045420.86
633,866598,10074243,3582,234008,2347,29967,2938392,23461,868938.54,10046185.6
634,866228,10071041,3543,233959,2313,29667,2937799,23225,868811.29,10046016.28
635,865801,10066826,3520,234056,2297,29367,2938975,22989,868689.86,10045888.17
636,865395,10063283,3474,234007,2267,29068,2938382,22762,868573.88,10045823.68
637,865076,10060036,3440,234007,2253,28769,2938382,22535,868464.42,10045817.69
638,864691,10056478,3412,234051,2222,28474,2938970,22314,868360.15,10045859.64
639,864277,10052503,3372,234007,2207,28179,2938377,22093,868261.25,10045953.61
640,863937,10049308,3336,234053,2180,27887,2938965,21874,868168.27,10046101.75
641,863587,10046023,3301,234007,2161,27595,2938372,21655,868081.49,10046312.13
642,863272,10042557,3273,234007,2138,27321,2938372,21442,868001.13,10046580.12
643,862842,10039094,3234,234053,2117,27047,2938959,21229,867925.62,10046899.3
644,862524,10035702,3204,234007,2097,26787,2938366,21024,867855.53,10047265.67
645,862189,10032511,3177,234052,2077,26527,2938960,20819,867705.42,10046709.04
646,861868,10029593,3146,234007,2058,26277,2938361,20617,867560.37,10046186.97
647,861455,10025683,3114,234007,2038,26027,2938361,20416,867420.04,10045717.61
648,861116,10022553,3084,234044,2015,25777,2938949,20216,867284.59,10045292.77
649,860822,10019468,3053,234007,1998,25527,2938356,20016,867155.74,10044929.39
650,860430,10016095,3024,234007,1978,25277,2938356,19817,867030.82,10044605.32
651,860126,10012969,2995,234054,1959,25027,2938949,19618,866911.7,10044334.5
652,859784,10009652,2965,234006,1939,24777,2938350,19419,866797.16,10044107.29
653,859463,10006620,2937,234052,1917,24527,2938932,19224,866688.69,10043940.09
654,859083,10003403,2902,234053,1898,24277,2938937,19029,866583.77,10043811.41
655,858811,10000408,2871,234050,1881,24027,2938920,18836,866485.49,10043741.32
656,858420,9996698,2845,234004,1861,23778,2938333,18644,866391.0,10043709.56
657,866599,10091944,2847,236299,1859,23789,2967133,18606,866299.05,10043706.97
658,866103,10088290,2813,236348,1833,23543,2967726,18416,866210.49,10043737.63
659,865913,10085394,2793,236250,1822,23297,2966540,18229,866127.09,10043811.92
660,865509,10082334,2757,236346,1797,23052,2967721,18043,866047.98,10043936.23
661,865248,10079262,2728,236248,1787,22807,2966517,17857,865974.08,10044100.89
662,864936,10076634,2701,236299,1766,22575,2967104,17671,865904.82,10044313.95
663,864649,10073696,2670,236344,1741,22343,2967697,17496,865840.28,10044569.82
664,864336,10070511,2655,236248,1729,22126,2966493,17321,865780.9,10044873.37
665,863996,10067867,2617,236247,1708,21909,2966487,17150,865725.21,10045218.13
666,863806,10065583,2603,236297,1696,21702,2967092,16980,865675.44,10045615.05
667,863464,10062245,2567,236247,1675,21495,2966480,16823,865629.66,10046047.96
668,863280,10060904,2553,236247,1665,21295,2966480,16660,865589.27,10046538.52
669,863009,10058170,2519,236293,1648,21095,2967073,16504,865553.59,10047071.73
670,862704,10055564,2504,236293,1628,20895,2967062,16348,865521.95,10047645.24
671,862502,10053377,2472,236246,1619,20695,2966469,16195,865405.56,10047245.2
672,862159,10050407,2455,236295,1606,20495,2967062,16042,865292.66,10046873.78
673,861922,10047759,2425,236295,1583,20295,2967062,15890,865184.29,10046547.52
674,861630,10045056,2405,236245,1569,20095,2966457,15738,865080.09,10046260.0
675,861335,10042303,2377,236245,1557,19895,2966457,15588,864980.25,10046015.41
676,861105,10040360,2355,236245,1538,19695,2966457,15438,864885.47,10045821.4
677,860913,10038530,2333,236245,1522,19495,2966457,15288,864794.88,10045665.72
678,860615,10035623,2307,236245,1516,19295,2966457,15138,864707.31,10045540.28
679,860390,10033398,2286,236294,1496,19095,2967050,14988,864624.39,10045457.13
680,860089,10030609,2258,236292,1478,18895,2967044,14838,864545.15,10045409.76
681,859863,10028346,2241,236244,1469,18696,2966445,14688,864469.95,10045397.34
682,859616,10026124,2212,236244,1454,18497,2966445,14539,864398.75,10045424.63
683,859348,10023610,2193,236289,1431,18301,2967044,14390,864331.51,10045489.53
684,859112,10021320,2164,236292,1419,18105,2967038,14241,864268.11,10045594.59
685,858890,10018933,2148,236243,1407,17910,2966433,14092,864209.28,10045737.14
686,858627,10016895,2116,236243,1390,17715,2966433,13944,864153.71,10045917.94
687,858411,10014556,2101,236293,1374,17533,2967026,13796,864014.7,10045134.24
688,858153,10012045,2080,236243,1367,17351,2966427,13654,863879.78,10044379.97
689,857956,10010434,2057,236290,1348,17184,2967020,13512,863748.45,10043667.02
690,857723,10007947,2037,236292,1330,17017,2967020,13372,863620.53,10042981.79
691,857444,10005177,2019,236242,1321,16860,2966415,13232,863495.88,10042326.33
692,857253,10003583,1996,236242,1311,16703,2966415,13096,863375.78,10041718.8
693,857056,10001603,1984,236290,1295,16553,2967008,12960,863259.83,10041151.04
694,856817,9999450,1963,236242,1273,16403,2966409,12824,863147.49,10040616.43
695,865003,10094210,1964,238557,1289,16379,2995472,12800,863122.0,10041075.78
696,864604,10092480,1934,238557,1258,16229,2995472,12671,863098.38,10041572.72
697,864601,10091420,1929,238556,1246,16079,2995484,12542,863080.22,10042112.54
698,864338,10088738,1904,238506,1243,15929,2994855,12421,863064.73,10042679.22
699,864071,10086935,1884,238604,1227,15779,2996059,12301,863052.32,10043280.73
700,863909,10084497,1876,238557,1216,15629,2995448,12183,863043.89,10043911.05
701,863727,10082643,1847,238599,1206,15479,2996029,12065,863038.73,10044570.0
702,863424,10080787,1834,238554,1189,15329,2995430,11959,863036.4,10045267.77
703,863257,10078678,1818,238508,1178,15179,2994837,11853,863037.19,10045990.51
704,863078,10076532,1793,238554,1174,15029,2995424,11749,863041.84,10046742.09
705,862862,10074937,1784,238604,1165,14879,2996029,11645,863050.13,10047537.26
706,862633,10072737,1761,238553,1150,14729,2995418,11542,862974.31,10047364.72
707,862493,10071129,1741,238503,1138,14579,2994813,11439,862902.79,10047213.8
708,862205,10069095,1732,238552,1128,14429,2995412,11339,862832.83,10047090.73
709,862126,10068115,1704,238552,1123,14279,2995412,11239,862766.66,10047002.93
710,861892,10065513,1687,238552,1113,14129,2995412,11139,862703.3,10046939.85
711,861673,10063570,1680,238503,1100,13979,2994807,11039,862642.98,10046904.92
712,861469,10061954,1653,238550,1089,13829,2995406,10939,862586.03,10046902.02
713,861403,10061155,1635,238551,1078,13680,2995394,10839,862532.74,10046939.26
714,861130,10058530,1626,238504,1073,13531,2994795,10739,862480.58,10046984.68
715,861045,10057718,1601,238598,1063,13384,2995981,10639,862433.6,10047077.01
716,860849,10055847,1585,238551,1050,13237,2995382,10539,862388.72,10047190.61
717,860689,10054464,1568,238599,1039,13090,2995964,10439,862347.11,10047336.7
718,860478,10052617,1544,238601,1029,12944,2995982,10339,862308.08,10047507.84
719,860364,10051232,1531,238550,1023,12801,2995371,10239,862272.39,10047709.96
720,860232,10050305,1520,238550,1013,12664,2995371,10139,862240.57,10047952.01
721,860121,10049096,1496,238550,1002,12534,2995371,10039,862211.72,10048221.09
722,859884,10047169,1486,238550,989,12410,2995371,9939,862185.77,10048519.72
723,859811,10046225,1472,238550,980,12290,2995371,9839,862163.06,10048848.97
724,859626,10044457,1456,238550,974,12177,2995371,9739,862142.83,10049201.29
725,859522,10043228,1444,238598,963,12072,2995970,9639,862126.45,10049585.63
726,859336,10041461,1435,238601,952,11971,2995970,9539,862111.92,10049989.29
727,859204,10040494,1418,238595,940,11871,2995964,9439,862100.66,10050428.76
728,859016,10038613,1407,238549,930,11771,2995353,9339,862006.52,10049906.18
729,858916,10037740,1396,238549,924,11671,2995353,9239,861914.38,10049384.76
730,858799,10036382,1386,238549,913,11571,2995353,9139,861823.92,10048889.05
731,858672,10035126,1374,238549,902,11471,2995353,9039,861736.15,10048418.14
732,858458,10033784,1358,238597,890,11371,2995958,8939,861651.96,10047982.03
733,858381,10032629,1350,238548,880,11271,2995347,8840,861569.79,10047565.89
734,858182,10030994,1336,238595,875,11171,2995952,8741,861489.33,10047165.42
