,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Emissions Rolling,Supply Rolling
1148,772013,10051352,1926,744827,1441,16010,9785138,14420,776289.67,10047517.72
1149,771848,10050820,1915,744986,1426,15860,9787237,14270,776203.27,10047778.39
1150,771573,10047884,1894,744954,1405,15710,9786925,14120,776124.41,10048132.15
1151,771224,10043763,1875,744854,1403,15560,9785420,13970,776049.25,10048512.3
1152,770935,10042262,1858,744857,1382,15410,9786519,13820,775974.4,10048891.34
1153,770808,10040138,1839,744968,1355,15260,9786982,13670,775908.58,10049369.32
1154,770415,10035801,1823,744835,1355,15110,9785213,13520,775767.11,10048894.01
1155,770511,10037692,1804,745186,1338,14960,9789650,13375,775631.73,10048458.56
1156,770261,10036204,1782,745243,1312,14810,9790700,13230,775500.07,10048068.91
1157,770076,10034162,1770,745295,1305,14660,9791153,13086,775371.49,10047719.41
1158,769804,10031315,1751,745253,1292,14510,9790799,12942,775251.72,10047463.43
1159,769117,10023015,1726,744813,1281,14360,9784937,12808,775131.38,10047180.93
1160,769206,10024519,1714,745125,1262,14210,9788872,12674,775017.77,10046981.05
1161,768933,10022604,1692,745160,1258,14060,9789327,12554,774909.42,10046839.69
1162,768311,10015741,1675,744805,1240,13910,9784821,12434,774799.89,10046675.35
1163,768546,10018999,1659,745219,1221,13760,9790371,12316,774698.78,10046602.48
1164,768407,10017188,1640,745268,1220,13610,9790837,12198,774606.68,10046628.48
1165,768130,10014669,1622,745243,1208,13461,9790531,12095,774517.71,10046688.99
1166,767875,10012636,1606,745255,1205,13312,9790700,11992,774432.66,10046788.61
1167,767540,10010125,1584,745217,1175,13165,9790343,11889,774349.99,10046921.73
1168,767152,10004523,1570,744967,1170,13018,9786882,11786,774189.6,10046043.78
1169,766826,10000046,1553,744777,1167,12876,9784464,11683,774030.52,10045140.73
1170,766571,9998000,1531,744775,1159,12734,9784463,11580,773872.25,10044255.61
1171,774029,10094919,1543,752213,1163,12722,9882218,11512,773794.67,10044397.89
1172,774047,10099725,1504,752739,1124,12587,9889016,11412,773723.01,10044647.25
1173,773887,10097158,1502,752686,1118,12467,9888369,11312,773658.18,10044959.91
1174,773799,10095241,1497,752674,1117,12347,9888350,11212,773599.57,10045329.55
1175,773565,10091651,1472,752561,1117,12238,9886636,11112,773542.57,10045696.21
1176,773484,10091625,1454,752685,1113,12129,9888470,11012,773491.93,10046137.63
1177,773075,10089136,1448,752651,1075,12026,9887825,10912,773438.54,10046553.6
1178,772989,10088063,1443,752714,1068,11923,9888583,10812,773390.14,10047012.26
1179,772578,10082264,1428,752404,1067,11823,9884615,10712,773342.94,10047474.73
1180,772573,10082224,1406,752547,1067,11723,9886388,10612,773304.55,10048034.74
1181,772513,10082208,1397,752662,1063,11623,9888192,10512,773266.49,10048587.48
1182,772187,10079316,1395,752602,1026,11523,9887108,10412,773234.96,10049221.91
1183,771969,10077890,1379,752629,1018,11423,9887499,10312,773202.24,10049836.88
1184,771846,10076364,1361,752617,1017,11323,9887776,10212,773177.39,10050543.34
1185,771713,10074474,1346,752625,1017,11223,9887699,10112,773152.09,10051223.18
1186,771478,10071489,1345,752554,1013,11123,9886512,10012,773133.77,10051980.7
1187,771241,10070421,1337,752534,976,11023,9887252,9912,773044.04,10051831.7
1188,771064,10068992,1313,752620,968,10923,9887618,9812,772957.34,10051695.35
1189,770943,10067543,1296,752661,967,10823,9887974,9712,772870.71,10051559.89
1190,770792,10065202,1295,752621,967,10723,9887420,9612,772787.35,10051443.68
1191,770553,10062512,1288,752556,963,10623,9886524,9512,772706.12,10051344.43
1192,770441,10061928,1264,752646,929,10523,9887722,9412,772628.88,10051289.0
1193,770655,10066281,1247,753126,918,10423,9893863,9312,772558.55,10051325.37
1194,770479,10064194,1245,753089,917,10323,9893549,9212,772491.55,10051389.41
1195,770292,10061741,1238,753050,917,10223,9892873,9112,772427.72,10051485.51
1196,770146,10060320,1218,753072,913,10123,9893191,9012,772366.38,10051598.37
1197,769889,10058474,1200,752990,881,10023,9893087,8912,772307.4,10051751.12
1198,769653,10055815,1194,752994,868,9923,9892132,8812,772252.72,10051943.07
1199,769514,10053828,1190,752972,867,9823,9891851,8712,772202.33,10052180.38
1200,769156,10050000,1170,752805,867,9723,9889713,8612,772149.77,10052367.89
1201,768976,10048082,1154,752786,863,9623,9889479,8512,772098.45,10052575.04
1202,768631,10044189,1144,752609,832,9523,9887254,8412,772048.55,10052794.55
1203,768620,10044787,1140,752785,818,9423,9889518,8312,772002.89,10053057.03
1204,768566,10044768,1124,752905,817,9323,9891142,8212,771965.07,10053418.58
1205,768278,10042546,1109,752789,817,9223,9890555,8112,771924.16,10053739.78
1206,768244,10041390,1094,752894,813,9123,9891013,8017,771891.67,10054150.19
1207,767895,10037568,1093,752732,787,9023,9888797,7922,771859.54,10054562.85
1208,767832,10037586,1079,752818,771,8923,9890387,7828,771754.29,10054022.63
1209,767689,10036084,1061,752840,768,8823,9890446,7734,771648.11,10053447.5
1210,767138,10029083,1045,752429,768,8723,9884971,7644,771538.79,10052841.37
1211,767390,10032527,1044,752820,767,8623,9889928,7554,771437.4,10052312.46
1212,767165,10031118,1033,752800,746,8523,9889982,7484,771337.55,10051817.67
1213,766981,10028389,1012,752724,737,8423,9888700,7414,771239.53,10051320.83
1214,766808,10027710,998,752739,726,8323,9889415,7344,771143.95,10050857.05
1215,766713,10026280,993,752754,723,8223,9889361,7274,771050.52,10050417.86
1216,766592,10025172,985,752778,723,8124,9889569,7221,770959.67,10050000.15
1217,766466,10024058,967,752805,723,8025,9889751,7168,770872.09,10049619.24
1218,766224,10021388,950,752691,714,7928,9888337,7115,770786.44,10049257.49
1219,765738,10015614,943,752342,698,7831,9883801,7062,770698.25,10048852.54
1220,765638,10014095,937,752306,698,7737,9883438,7009,770612.41,10048470.04
1221,765976,10018567,920,752744,697,7643,9889048,6956,770538.28,10048226.28
1222,765391,10011794,910,752299,693,7558,9883362,6906,770457.61,10047894.35
1223,765700,10016318,898,752720,693,7478,9888915,6856,770385.67,10047676.93
1224,765550,10014970,893,752697,673,7408,9888566,6806,770313.61,10047442.19
1225,765355,10012351,887,752587,670,7338,9886928,6756,770243.15,10047220.78
1226,765128,10009825,876,752459,670,7279,9885368,6706,770173.97,10047007.89
1227,765267,10012127,869,752697,670,7220,9888612,6656,770113.62,10046908.12
1228,764887,10007856,864,752454,664,7167,9885283,6606,770053.37,10046798.95
1229,765067,10010356,860,752715,648,7114,9888701,6556,769997.96,10046747.3
1230,765033,10009885,852,752748,648,7064,9889166,6506,769945.31,10046723.51
1231,764969,10008735,842,752722,647,7014,9888928,6456,769895.61,10046716.6
1232,764437,10001765,838,752262,643,6964,9882894,6406,769843.46,10046674.84
1233,764294,10000892,836,752273,643,6914,9882929,6358,769793.18,10046655.22
1234,764511,10004742,829,752641,623,6864,9887717,6308,769748.41,10046705.26
1235,764064,9998976,820,752268,620,6814,9882863,6258,769625.42,10045736.77
1236,771230,10092179,822,759399,623,6784,9976770,6218,769574.93,10045674.32
1237,771451,10096127,811,759788,620,6734,9981628,6168,769527.45,10045672.71
1238,771300,10095854,808,759810,615,6684,9982289,6118,769482.1,10045704.53
1239,771260,10095307,797,759853,599,6634,9982650,6068,769440.06,10045761.07
1240,771213,10094623,788,759870,598,6584,9982892,6018,769400.68,10045841.56
1241,771152,10093276,786,759831,597,6534,9982457,5968,769366.46,10045993.07
1242,771077,10092311,784,759828,593,6484,9982416,5918,769335.79,10046172.1
1243,771001,10091614,778,759859,593,6434,9982629,5868,769306.81,10046359.68
1244,770751,10090011,772,759793,575,6384,9981948,5818,769281.82,10046618.11
1245,770609,10087466,764,759687,575,6334,9980311,5768,769258.65,10046881.44
1246,770596,10087436,759,759744,573,6284,9981207,5718,769238.23,10047171.38
1247,770560,10087466,752,759814,570,6234,9982145,5668,769220.45,10047497.19
1248,770369,10086166,738,759777,565,6184,9981769,5618,769204.01,10047845.33
1249,770197,10084409,736,759732,549,6134,9980924,5568,769187.5,10048181.22
1250,770177,10083689,735,759742,548,6084,9981118,5518,769173.54,10048539.27
1251,769707,10077318,728,759320,547,6034,9975665,5468,769158.37,10048874.82
1252,769748,10078104,723,759439,543,5984,9977367,5418,769146.5,10049233.24
1253,769622,10076594,717,759396,543,5934,9976771,5368,769134.64,10049597.8
1254,769466,10076128,710,759427,525,5884,9977227,5318,769125.15,10050001.07
1255,769388,10075252,704,759433,525,5834,9977269,5268,769113.92,10050376.67
1256,769764,10079995,696,759862,523,5784,9982930,5218,769108.95,10050814.58
1257,769592,10078691,685,759812,520,5734,9982544,5168,769104.11,10051259.87
1258,769565,10078202,685,759874,515,5684,9982973,5118,769101.72,10051728.74
1259,769408,10076735,681,759828,499,5634,9982424,5068,769104.63,10052265.94
1260,769361,10076224,674,759856,498,5584,9982831,5018,769106.18,10052782.99
1261,768774,10068408,669,759329,497,5534,9975931,4968,769104.59,10053241.03
1262,769181,10073817,663,759817,493,5484,9982258,4918,769113.29,10053821.79
1263,769124,10073332,656,759851,493,5434,9982683,4868,769119.07,10054365.12
1264,768746,10068962,652,759585,475,5384,9979233,4818,769122.46,10054882.86
1265,768873,10071863,635,759851,475,5334,9983042,4768,769129.89,10055454.8
1266,768538,10067278,635,759596,473,5284,9979369,4718,769136.52,10056001.22
1267,768624,10068494,634,759769,470,5234,9981485,4668,769147.36,10056584.91
1268,768316,10064829,623,759545,465,5184,9978732,4618,769159.0,10057187.97
1269,768464,10066800,620,759776,449,5134,9981599,4568,769175.38,10057855.51
1270,767985,10061074,613,759391,448,5084,9976785,4518,769189.52,10058486.25
1271,767975,10061236,607,759464,447,5034,9977941,4468,769128.98,10058149.42
1272,767908,10060567,603,759493,443,4984,9978174,4418,769067.59,10057757.84
1273,767504,10055545,588,759188,443,4934,9974087,4368,769003.76,10057341.71
1274,767653,10058317,584,759446,425,4884,9977756,4318,768942.3,10056972.47
1275,767328,10053827,584,759202,425,4834,9974247,4268,768879.93,10056594.23
1276,767434,10056151,574,759442,423,4784,9977470,4218,768819.43,10056239.49
1277,767262,10053758,570,759358,420,4734,9976246,4168,768761.3,10055885.71
1278,766966,10050383,565,759159,415,4684,9973817,4118,768701.07,10055508.91
1279,767090,10051865,562,759372,399,4634,9976461,4068,768646.19,10055204.92
1280,766929,10050408,553,759319,398,4584,9975894,4018,768589.75,10054886.76
1281,766962,10051136,549,759443,397,4534,9977494,3968,768534.24,10054576.04
1282,766642,10047490,534,759232,393,4484,9974783,3918,768478.79,10054257.78
1283,766660,10047687,534,759345,393,4434,9976092,3868,768425.7,10053955.75
1284,766576,10047233,531,759368,375,4384,9976626,3818,768373.0,10053664.44
1285,766257,10043205,520,759154,375,4334,9973684,3768,768318.44,10053351.75
1286,766380,10045341,518,759398,373,4284,9976886,3718,768267.46,10053090.27
1287,766240,10043410,513,759327,370,4234,9975872,3668,768217.45,10052820.16
1288,766144,10042582,504,759336,365,4184,9976117,3618,768168.25,10052556.06
1289,766024,10041118,500,759318,349,4134,9975761,3568,768119.06,10052291.81
1290,765979,10041456,487,759394,348,4084,9977110,3518,768070.93,10052054.35
1291,765884,10040643,484,759401,347,4034,9977297,3468,768024.24,10051835.66
1292,765771,10039210,483,759398,343,3984,9976916,3418,767977.54,10051608.48
1293,765703,10038805,470,759461,343,3934,9977694,3368,767928.02,10051333.72
1294,765566,10037444,470,759435,325,3884,9977621,3318,767878.89,10051066.22
1295,765311,10033865,464,759344,325,3834,9976040,3268,767829.08,10050787.46
1296,765203,10033463,457,759414,323,3784,9977236,3218,767779.65,10050518.89
1297,765083,10031894,451,759429,320,3734,9977270,3168,767731.59,10050253.09
1298,764830,10028890,445,759308,315,3684,9975684,3118,767683.36,10049983.84
1299,764819,10029315,434,759417,299,3634,9977098,3068,767636.41,10049738.71
1300,764650,10027966,433,759404,298,3584,9977055,3018,767591.35,10049518.37
1301,764261,10022984,427,759141,297,3534,9973438,2968,767544.2,10049267.39
1302,764285,10024637,420,759343,293,3484,9976618,2918,767500.74,10049071.87
1303,764150,10023471,415,759307,293,3434,9976592,2868,767456.04,10048858.71
1304,764055,10021884,409,759389,255,3384,9976850,2622,767410.93,10048629.87
1305,764022,10021310,401,759415,255,3334,9976992,2576,767368.37,10048417.51
1306,763692,10018034,398,759363,243,3284,9976419,2432,767322.85,10048183.95
1307,763508,10015563,388,759237,240,3234,9974675,2388,767278.98,10047963.9
1308,763309,10014259,383,759343,216,3184,9976370,2148,767233.75,10047730.63
1309,763253,10013704,377,759352,203,3134,9976439,2108,767189.39,10047506.83
1310,762890,10010292,370,759354,128,3084,9976422,1333,767146.91,10047318.92
1311,762754,10008447,366,759270,128,3034,9975096,1308,767100.55,10047078.12
1312,762402,10005592,358,759314,103,2984,9976018,1038,767052.92,10046822.86
1313,762312,10003969,354,759250,103,2934,9974846,1018,767006.23,10046578.66
1314,761473,9994824,349,758883,15,2884,9970245,165,766952.88,10046249.8
1315,768358,10085142,349,765761,18,2846,10060827,168,766969.33,10046838.42
1316,768418,10087786,315,766137,15,2649,10065976,165,766987.59,10047464.56
1317,768341,10086304,309,766073,15,2602,10064815,162,767006.34,10048087.02
1318,767885,10082587,301,766076,15,2506,10065420,159,767022.95,10048699.01
1319,767945,10083022,297,766177,15,2460,10066244,156,767045.02,10049373.09
1320,767441,10078414,231,766144,15,1924,10065829,153,767063.05,10050016.28
1321,767383,10077950,224,766110,15,1888,10065571,150,767077.12,10050610.11
1322,766946,10074004,146,766166,0,1215,10066178,0,767092.67,10051232.21
1323,766898,10073216,146,766112,0,1192,10065557,0,767104.65,10051801.19
1324,766587,10070763,75,766075,0,630,10065359,0,767115.02,10052359.12
1325,766620,10070857,73,766106,0,618,10065535,0,767127.67,10052944.18
1326,766470,10069521,37,766117,0,312,10065521,0,767141.09,10053541.14
1327,766459,10069393,36,766099,0,306,10065403,0,767153.01,10054113.8
1328,766270,10067000,18,765965,0,153,10063426,0,767166.84,10054705.24
1329,766425,10068940,18,766109,0,150,10065364,0,767180.42,10055291.08
1330,766297,10067478,0,766017,0,0,10064122,0,767193.06,10055867.01
1331,766388,10068647,0,766101,0,0,10065295,0,767207.25,10056466.13
1332,766384,10068690,0,766108,0,0,10065395,0,767226.72,10057135.38
1333,766380,10068473,0,766093,0,0,10065171,0,767247.58,10057811.19
1334,766066,10064506,0,765791,0,0,10061221,0,767263.13,10058408.83
1335,766285,10067119,0,766003,0,0,10063876,0,767285.34,10059090.26
1336,766291,10067885,0,766021,0,0,10064658,0,767235.95,10058847.32
1337,765885,10062117,0,765609,0,0,10058892,0,767180.29,10058507.22
1338,766198,10066272,0,765931,0,0,10063059,0,767129.27,10058211.4
1339,766222,10067389,0,765948,0,0,10064217,0,767078.89,10057932.22
1340,766339,10068151,0,766075,0,0,10064992,0,767030.15,10057667.5
1341,766275,10067039,0,766001,0,0,10063873,0,766981.38,10057405.13
1342,766213,10067486,0,765952,0,0,10064339,0,766932.74,10057156.88
1343,766271,10067022,0,766008,0,0,10063970,0,766885.44,10056910.96
1344,766211,10066919,0,765959,0,0,10063882,0,766840.04,10056680.04
1345,766295,10067384,0,766035,0,0,10064387,0,766796.9,10056479.22
1346,766145,10066069,0,765898,0,0,10063090,0,766752.39,10056265.55
1347,766247,10066920,0,765987,0,0,10063929,0,766709.26,10056060.09
1348,766233,10066892,0,765986,0,0,10063915,0,766667.9,10055867.35
1349,766314,10067603,0,766054,0,0,10064614,0,766629.07,10055699.29
1350,766269,10067409,0,766026,0,0,10064442,0,766589.99,10055536.49
1351,766287,10067259,0,766035,0,0,10064331,0,766555.79,10055435.9
1352,766097,10064941,0,765855,0,0,10062020,0,766519.28,10055304.27
1353,766250,10066812,0,765996,0,0,10063882,0,766485.56,10055206.45
1354,766205,10066612,0,765963,0,0,10063695,0,766452.95,10055111.29
1355,766222,10066444,0,765968,0,0,10063518,0,766421.29,10055023.21
1356,766224,10066720,0,765983,0,0,10063807,0,766385.89,10054890.46
1357,765924,10062512,0,765670,0,0,10059588,0,766349.21,10054728.67
1358,766118,10066274,0,765878,0,0,10063365,0,766314.74,10054609.39
1359,766220,10066593,0,765966,0,0,10063671,0,766282.86,10054507.97
1360,766187,10066382,0,765946,0,0,10063473,0,766251.12,10054409.55
1361,766218,10066420,0,765967,0,0,10063506,0,766225.56,10054389.67
1362,766143,10066018,0,765902,0,0,10063111,0,766195.18,10054311.68
1363,766202,10066200,0,765950,0,0,10063286,0,766165.96,10054240.36
1364,766074,10064651,0,765834,0,0,10061748,0,766139.24,10054197.25
1365,766158,10065593,0,765907,0,0,10062683,0,766112.09,10054134.55
1366,766080,10065763,0,765841,0,0,10062868,0,766087.51,10054119.4
1367,766195,10066111,0,765949,0,0,10063217,0,766063.22,10054095.57
1368,766129,10065637,0,765890,0,0,10062748,0,766041.35,10054103.65
1369,766179,10065818,0,765927,0,0,10062918,0,766018.5,10054093.83
1370,766678,10072427,0,766438,0,0,10069542,0,766005.43,10054207.36
1371,766491,10069794,0,766239,0,0,10066900,0,765990.59,10054292.94
1372,766624,10071766,0,766385,0,0,10068889,0,765977.75,10054404.93
1373,766675,10072304,0,766425,0,0,10069420,0,765969.46,10054572.52
1374,766519,10070340,0,766280,0,0,10067467,0,765958.12,10054692.75
1375,766669,10072146,0,766420,0,0,10069268,0,765951.53,10054875.94
1376,766523,10070442,0,766288,0,0,10067577,0,765942.42,10055018.85
1377,766654,10071965,0,766404,0,0,10069085,0,765936.34,10055200.92
1378,766610,10071671,0,766373,0,0,10068802,0,765932.78,10055413.8
1379,766657,10071901,0,766405,0,0,10069017,0,765928.45,10055614.16
1380,766487,10069954,0,766250,0,0,10067085,0,765924.03,10055809.62
1381,766634,10071724,0,766383,0,0,10068842,0,765920.75,10056015.5
1382,766301,10067577,0,766064,0,0,10064708,0,765917.34,10056216.37
1383,766559,10071109,0,766309,0,0,10068229,0,765916.33,10056450.59
1384,766570,10071057,0,766333,0,0,10068188,0,765916.27,10056688.83
1385,766566,10070995,0,766315,0,0,10068113,0,765919.36,10056966.73
1386,766568,10071181,0,766331,0,0,10068314,0,765921.24,10057225.13
1387,766295,10067333,0,766049,0,0,10064463,0,765921.79,10057464.36
1388,766473,10070778,0,766236,0,0,10067913,0,765925.08,10057746.32
1389,766565,10070978,0,766314,0,0,10068100,0,765930.49,10058044.92
1390,766587,10071245,0,766352,0,0,10068386,0,765936.57,10058342.81
1391,766549,10070789,0,766304,0,0,10067968,0,765943.22,10058644.27
1392,766256,10066963,0,766024,0,0,10064154,0,765948.07,10058921.8
1393,766451,10069237,0,766204,0,0,10066414,0,765955.55,10059226.12
1394,766496,10070057,0,766264,0,0,10067250,0,765964.85,10059552.25
1395,766518,10070373,0,766272,0,0,10067554,0,765976.92,10059917.33
1396,766543,10070808,0,766316,0,0,10068011,0,765990.32,10060290.78
1397,766557,10070726,0,766317,0,0,10067964,0,766005.06,10060679.1
1398,766514,10070450,0,766290,0,0,10067701,0,766021.9,10061094.7
1399,766384,10068392,0,766144,0,0,10065628,0,766037.55,10061485.47
1400,766477,10070107,0,766252,0,0,10067356,0,766055.82,10061906.88
1401,766411,10068721,0,766169,0,0,10065953,0,766077.32,10062364.25
1402,766489,10070174,0,766263,0,0,10067421,0,766099.36,10062819.62
1403,766418,10068824,0,766176,0,0,10066056,0,766122.04,10063273.15
1404,766344,10068106,0,766118,0,0,10065353,0,766144.93,10063735.37
1405,766039,10064011,0,765798,0,0,10061245,0,766165.1,10064162.38
1406,766120,10065334,0,765894,0,0,10062581,0,766189.38,10064635.38
1407,766200,10066185,0,765957,0,0,10063415,0,766216.3,10065141.6
1408,766115,10065546,0,765890,0,0,10062795,0,766244.36,10065654.47
1409,766153,10065749,0,765911,0,0,10062983,0,766273.36,10066174.92
1410,766171,10066016,0,765947,0,0,10063269,0,766306.17,10066732.16
1411,766016,10063686,0,765775,0,0,10060924,0,766338.79,10067284.55
1412,766051,10064448,0,765826,0,0,10061701,0,766375.28,10067873.11
1413,766184,10065892,0,765942,0,0,10063130,0,766414.0,10068492.34
1414,766042,10064328,0,765817,0,0,10061583,0,766459.69,10069187.38
1415,766118,10065140,0,765876,0,0,10062380,0,766437.29,10068987.36
1416,766584,10071501,0,766360,0,0,10068760,0,766418.95,10068824.51
1417,766533,10070461,0,766291,0,0,10067703,0,766400.87,10068666.08
1418,766478,10071030,0,766253,0,0,10068289,0,766386.8,10068550.51
1419,766604,10071583,0,766362,0,0,10068825,0,766373.39,10068436.12
1420,766526,10070906,0,766302,0,0,10068167,0,766364.24,10068361.04
1421,766298,10067391,0,766057,0,0,10064635,0,766353.39,10068255.45
1422,766547,10071023,0,766324,0,0,10068286,0,766349.4,10068225.64
1423,766312,10067546,0,766070,0,0,10064788,0,766343.54,10068168.94
1424,766526,10071075,0,766301,0,0,10068334,0,766342.93,10068172.06
1425,766356,10068128,0,766117,0,0,10065376,0,766340.29,10068144.77
1426,766308,10067813,0,766085,0,0,10065076,0,766338.67,10068127.69
1427,766355,10068085,0,766114,0,0,10065329,0,766337.63,10068114.61
1428,766552,10070942,0,766327,0,0,10068201,0,766340.45,10068154.03
1429,766519,10071266,0,766279,0,0,10068512,0,766341.39,10068177.29
1430,766534,10071164,0,766310,0,0,10068425,0,766343.76,10068214.15
1431,766462,10069441,0,766221,0,0,10066685,0,766344.5,10068222.09
1432,766486,10070059,0,766261,0,0,10067318,0,766345.52,10068235.78
1433,766520,10070206,0,766278,0,0,10067448,0,766346.92,10068253.11
1434,766460,10069726,0,766236,0,0,10066987,0,766350.86,10068305.31
1435,766486,10069769,0,766245,0,0,10067013,0,766352.87,10068331.81
1436,766418,10069194,0,766195,0,0,10066459,0,766354.14,10068344.9
1437,766509,10070056,0,766268,0,0,10067302,0,766360.38,10068424.29
1438,766523,10070815,0,766298,0,0,10068078,0,766363.63,10068469.72
1439,766485,10070780,0,766244,0,0,10068028,0,766366.26,10068503.63
1440,766516,10070699,0,766291,0,0,10067964,0,766368.03,10068529.11
1441,766588,10071212,0,766348,0,0,10068464,0,766371.16,10068570.84
1442,766563,10071114,0,766338,0,0,10068381,0,766374.66,10068607.12
1443,766512,10070561,0,766272,0,0,10067815,0,766377.07,10068642.51
1444,766422,10069215,0,766199,0,0,10066488,0,766379.18,10068665.47
1445,766499,10070230,0,766262,0,0,10067494,0,766381.22,10068693.93
1446,766527,10070693,0,766304,0,0,10067968,0,766385.04,10068740.17
1447,766543,10070773,0,766305,0,0,10068037,0,766388.0,10068778.7
1448,766598,10071489,0,766375,0,0,10068766,0,766391.65,10068824.67
1449,766590,10071219,0,766352,0,0,10068485,0,766394.41,10068860.83
1450,766552,10070961,0,766329,0,0,10068240,0,766397.24,10068896.35
1451,766436,10069040,0,766195,0,0,10066302,0,766398.73,10068914.16
1452,766440,10069417,0,766218,0,0,10066700,0,766402.16,10068958.92
1453,766605,10071256,0,766365,0,0,10068522,0,766405.71,10069003.36
1454,766253,10067027,0,766031,0,0,10064314,0,766406.19,10069007.51
1455,766482,10069654,0,766247,0,0,10066973,0,766408.79,10069039.61
1456,766516,10070458,0,766297,0,0,10067793,0,766411.71,10069076.99
1457,766442,10069199,0,766209,0,0,10066522,0,766416.89,10069143.86
1458,766426,10070292,0,766208,0,0,10067629,0,766419.97,10069184.04
1459,766539,10070582,0,766305,0,0,10067903,0,766423.16,10069223.93
1460,766484,10070288,0,766266,0,0,10067625,0,766426.13,10069262.99
1461,766443,10070169,0,766208,0,0,10067490,0,766428.38,10069300.48
1462,766421,10069190,0,766203,0,0,10066529,0,766431.16,10069332.2
1463,766549,10070593,0,766314,0,0,10067916,0,766434.63,10069376.13
1464,766222,10066653,0,766006,0,0,10063998,0,766436.11,10069396.15
1465,766441,10069103,0,766206,0,0,10066428,0,766438.94,10069431.25
1466,766507,10070379,0,766289,0,0,10067722,0,766443.21,10069477.41
1467,766246,10066572,0,766011,0,0,10063899,0,766443.72,10069482.02
1468,766499,10070286,0,766281,0,0,10067631,0,766447.42,10069528.51
1469,766213,10066230,0,765980,0,0,10063563,0,766447.76,10069532.63
1470,766012,10063943,0,765794,0,0,10061290,0,766441.1,10069447.79
1471,766245,10066644,0,766011,0,0,10063975,0,766438.64,10069416.29
1472,766313,10067929,0,766095,0,0,10065276,0,766435.53,10069377.92
1473,766276,10067050,0,766042,0,0,10064381,0,766431.54,10069325.38
1474,765822,10061550,0,765604,0,0,10058897,0,766424.57,10069237.48
1475,765896,10062295,0,765663,0,0,10059628,0,766416.84,10069138.97
1476,765810,10061826,0,765593,0,0,10059175,0,766409.71,10069052.81
1477,765827,10061656,0,765598,0,0,10058999,0,766401.44,10068949.72
1478,765869,10062223,0,765652,0,0,10059574,0,766394.03,10068855.24
1479,765847,10061792,0,765613,0,0,10059127,0,766385.93,10068754.15
1480,765803,10061555,0,765586,0,0,10058908,0,766379.09,10068670.16
1481,765847,10061786,0,765613,0,0,10059123,0,766371.22,10068570.78
1482,765804,10061553,0,765587,0,0,10058908,0,766366.25,10068510.54
1483,765711,10059730,0,765477,0,0,10057069,0,766357.77,10068396.75
1484,765798,10061457,0,765581,0,0,10058814,0,766350.05,10068300.75
1485,765864,10061860,0,765635,0,0,10059211,0,766343.03,10068209.4
1486,765817,10061565,0,765602,0,0,10058930,0,766335.52,10068113.24
1487,765778,10060785,0,765554,0,0,10058148,0,766330.35,10068047.76
1488,765695,10059894,0,765479,0,0,10057259,0,766322.57,10067938.92
1489,765730,10061081,0,765501,0,0,10058438,0,766314.22,10067839.95
1490,765778,10061204,0,765562,0,0,10058573,0,766306.13,10067739.54
1491,765717,10059928,0,765491,0,0,10057295,0,766297.81,10067630.93
1492,765768,10061063,0,765553,0,0,10058440,0,766292.93,10067571.93
1493,765772,10060867,0,765547,0,0,10058283,0,766286.14,10067488.23
1494,765700,10059928,0,765490,0,0,10057361,0,766278.18,10067386.94
1495,765742,10060318,0,765515,0,0,10057734,0,766270.42,10067286.39
1496,765441,10056594,0,765230,0,0,10054027,0,766259.4,10067144.25
1497,765648,10059005,0,765423,0,0,10056427,0,766250.31,10067027.04
1498,765638,10060117,0,765427,0,0,10057552,0,766241.55,10066923.71
1499,765676,10059719,0,765455,0,0,10057149,0,766234.47,10066836.98
1500,765407,10056122,0,765197,0,0,10053559,0,766223.77,10066697.13
1501,765619,10059639,0,765394,0,0,10057061,0,766215.85,10066606.31
1502,765639,10059567,0,765428,0,0,10057002,0,766207.35,10066500.24
1503,765670,10059529,0,765444,0,0,10056949,0,766199.87,10066407.29
1504,765584,10059440,0,765373,0,0,10056875,0,766192.27,10066320.63
1505,765680,10059456,0,765457,0,0,10056882,0,766188.68,10066275.08
1506,765526,10057617,0,765315,0,0,10055052,0,766182.74,10066197.91
1507,765675,10059584,0,765454,0,0,10057014,0,766177.49,10066131.9
1508,765649,10059274,0,765438,0,0,10056711,0,766172.83,10066069.18
1509,765351,10055229,0,765132,0,0,10052706,0,766164.81,10065963.98
1510,765615,10059083,0,765408,0,0,10056570,0,766159.25,10065894.65
1511,765548,10057679,0,765327,0,0,10055152,0,766154.57,10065834.58
1512,765563,10058123,0,765356,0,0,10055610,0,766149.69,10065771.33
1513,765672,10059345,0,765451,0,0,10056818,0,766144.57,10065705.86
1514,765640,10059153,0,765435,0,0,10056644,0,766140.55,10065654.11
1515,765633,10059070,0,765412,0,0,10056543,0,766135.7,10065593.41
1516,765600,10058574,0,765393,0,0,10056061,0,766125.86,10065464.14
1517,765479,10056811,0,765259,0,0,10054286,0,766115.32,10065327.64
1518,765659,10059403,0,765453,0,0,10056892,0,766107.13,10065211.37
1519,765705,10059844,0,765485,0,0,10057319,0,766098.14,10065093.98
1520,765685,10059823,0,765480,0,0,10057314,0,766089.73,10064983.15
