,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Emissions Rolling,Supply Rolling
379,945095,9990320,46026,226002,38261,383050,2870327,383195,958566.43,10010228.17
380,954451,10089200,46489,228263,38645,386900,2899030,387046,958356.35,10010337.16
381,947301,10018489,46026,228312,38261,383050,2899626,383194,958157.74,10010560.18
382,940124,9947519,45568,228259,37876,379200,2898977,379343,957792.36,10009093.8
383,949208,10042886,46024,230495,38259,383000,2927330,383144,957599.94,10009392.59
384,942005,9971962,45560,230466,37870,379150,2926984,379293,957416.83,10009787.11
385,951221,10069152,46021,232768,38254,382950,2956254,383094,957231.13,10010175.76
386,944050,9998461,45555,232769,37865,379100,2956274,379243,957055.21,10010663.74
387,953289,10096025,46013,235095,38246,382900,2985833,383044,956877.14,10011150.68
388,946201,10026213,45552,235155,37861,379050,2986551,379193,956709.37,10011743.16
389,939114,9956034,45094,235124,37482,375250,2986174,375392,956376.13,10010657.99
390,948169,10051611,45541,237446,37859,379000,3015661,379143,956214.91,10011333.39
391,941100,9981853,45108,237459,37477,375352,3015817,375342,955888.21,10010332.75
392,950384,10080123,45538,239833,37854,378950,3045974,379093,955736.33,10011126.43
393,943358,10011041,45084,239886,37469,375150,3046616,375292,955594.12,10012018.29
394,936399,9941964,44634,239886,37097,371400,3046616,371541,955290.04,10011268.92
395,945432,10037805,45079,242286,37466,375100,3077081,375243,955157.0,10012275.07
396,938481,9969171,44628,242363,37092,371350,3078061,371492,954860.67,10011626.45
397,947605,10065812,45070,244654,37461,375050,3107197,375194,954735.8,10012738.0
398,940641,9997109,44636,244716,37085,371450,3107943,371443,954447.5,10012193.96
399,949870,10094908,45059,247137,37459,375000,3138695,375145,954332.02,10013424.57
400,942846,10025602,44613,247100,37083,371250,3138212,371394,954052.17,10012986.97
401,936013,9958405,44165,247195,36712,367550,3139429,367692,953784.66,10012676.38
402,945035,10053689,44613,249561,37082,371250,3169475,371393,953514.22,10012355.35
403,938106,9985411,44165,249558,36712,367550,3169435,367691,953254.89,10012144.85
404,947389,10083738,44613,252027,37082,371250,3200806,371392,953167.73,10013702.34
405,940501,10015944,44165,252098,36712,367550,3201666,367690,952918.83,10013623.34
406,933617,9947831,43718,252033,36341,363850,3200881,363989,952680.39,10013645.63
407,942558,10042324,44162,254502,36710,367500,3232276,367640,952439.17,10013659.43
408,935778,9975732,43712,254585,36337,363800,3233293,363939,952209.09,10013785.87
409,944835,10071577,44158,257004,36704,367450,3264033,367590,951977.16,10013914.54
410,938091,10005424,43712,257071,36337,363800,3264899,363938,951756.35,10014157.57
411,931277,9938130,43294,257060,35975,360296,3264722,360287,951375.24,10012774.46
412,940263,10033387,43709,259551,36332,363751,3296364,363888,951163.98,10013135.48
413,933506,9966926,43286,259616,35969,360247,3297154,360237,950791.31,10011858.7
414,942718,10064790,43708,262210,36330,363702,3330124,363838,950589.97,10012344.09
415,935887,9997394,43267,262196,35965,360052,3329959,360187,950399.02,10012932.43
416,945102,10095500,43706,264818,36324,363652,3363257,363788,950206.57,10013530.34
417,938354,10029120,43261,264848,35960,360002,3363607,360137,950024.51,10014231.17
418,931653,9962972,42828,264818,35597,356402,3363250,356536,949681.57,10013296.98
419,940658,10058971,43253,267439,35952,359952,3396552,360088,949506.97,10014096.29
420,934085,9994355,42823,267568,35592,356352,3398125,356487,949172.4,10013270.59
421,943035,10089561,43251,270046,35946,359902,3429693,360039,949005.84,10014172.73
422,936454,10024773,42817,270086,35601,356302,3430180,356582,948679.58,10013450.33
423,929794,9959141,42385,270086,35248,352752,3430180,353028,948365.27,10012848.68
424,938855,10055585,42817,272784,35601,356302,3464480,356580,948219.35,10013981.15
425,932234,9990595,42385,272814,35248,352752,3464850,353026,947913.05,10013484.39
426,941462,10088775,42817,275545,35601,356302,3499498,356578,947776.8,10014737.44
427,934730,10022496,42385,275486,35248,352752,3498797,353024,947478.57,10014343.39
428,928257,9958532,41963,275517,34894,349202,3499176,349472,947192.62,10014066.75
429,937167,10053838,42380,278205,35243,352702,3533402,352974,946902.36,10013772.65
430,930702,9990208,41958,278315,34891,349152,3534731,349422,946624.82,10013605.81
431,939680,10085959,42376,280906,35241,352652,3567722,352924,946513.66,10015156.18
432,933167,10021973,41951,280984,34886,349102,3568681,349372,946244.41,10015096.32
433,926649,9957312,41550,280920,34537,345742,3567881,345870,945985.84,10015140.42
434,935555,10052615,41945,283666,34880,349052,3602766,349322,945723.9,10015174.76
435,929140,9989611,41523,283763,34530,345552,3603939,345820,945473.74,10015330.38
436,938319,10087877,41938,286604,34878,349002,3639978,349272,945222.31,10015498.5
437,931871,10024515,41517,286680,34528,345502,3640919,345770,944983.11,10015793.92
438,925446,9960856,41103,286604,34184,342052,3639970,342318,944585.38,10014467.5
439,934309,10055999,41514,289405,34519,345452,3675601,345722,944352.22,10014843.83
440,928045,9994640,41100,289497,34174,342002,3676757,342270,944133.1,10015364.37
441,937039,10090913,41507,292238,34511,345402,3711523,345674,943911.54,10015884.07
442,930658,10028080,41091,292253,34171,341952,3711696,342222,943701.53,10016520.21
443,924336,9965487,40677,292238,33833,338552,3711521,338818,943334.18,10015547.42
444,933301,10061890,41091,295156,34170,341952,3748636,342220,943131.39,10016277.57
445,927025,10000163,40677,295219,33833,338552,3749432,338816,942771.69,10015406.16
446,920726,9937787,40271,295164,33491,335152,3748747,335414,942424.11,10014653.14
447,929557,10032809,40673,298050,33824,338502,3785386,338766,942240.71,10015600.11
448,923379,9971966,40265,298148,33487,335102,3786621,335364,941903.77,10014979.97
449,932272,10067552,40670,300988,33820,338452,3822694,338716,941730.37,10016051.55
450,925970,10005431,40260,300973,33484,335052,3822517,335314,941401.71,10015536.94
451,919824,9945054,39855,301042,33144,331702,3823468,331962,941086.29,10015156.38
452,928572,10038799,40257,303915,33474,335002,3859780,335266,940765.43,10014739.02
453,922467,9978856,39855,304037,33141,331652,3861285,331914,940459.08,10014468.81
454,931401,10074928,40251,306944,33470,334952,3898215,335218,940316.14,10015892.43
455,925243,10014435,39851,307020,33136,331602,3899154,331866,940019.48,10015744.38
456,919109,9953781,39467,306973,32805,328434,3898572,328562,939735.29,10015720.13
457,927905,10048565,39851,309950,33136,331601,3936450,331864,939445.58,10015663.57
458,921834,9989011,39451,309984,32804,328301,3936861,328560,939170.11,10015753.56
459,930870,10086270,39851,313016,33136,331601,3975400,331862,938891.55,10015835.52
460,924838,10027359,39451,313116,32803,328301,3976620,328558,938626.58,10016057.45
461,918700,9966527,39053,313080,32480,325001,3976209,325256,938373.8,10016397.28
462,927298,10059339,39445,315970,32799,328251,4012938,328508,938116.45,10016717.6
463,921201,9999103,39065,315974,32469,325083,4012992,325206,937871.83,10017161.62
464,930270,10097233,39442,319134,32794,328202,4053118,328458,937625.07,10017613.99
465,924149,10037076,39045,319175,32463,324902,4053651,325156,937390.22,10018185.13
466,918168,9977719,38652,319133,32142,321652,4053105,321904,937003.18,10017194.56
467,926799,10071169,39035,322177,32461,324852,4091853,325108,936774.74,10017847.83
468,920815,10012088,38646,322179,32140,321602,4091877,321856,936559.63,10018633.96
469,914932,9954272,38260,322216,31811,318402,4092318,318652,936194.41,10017886.43
470,923650,10048467,38646,325364,32140,321602,4132374,321854,935988.89,10018794.5
471,917640,9989453,38260,325349,31811,318402,4132196,318650,935630.45,10018137.98
472,926746,10087958,38646,328605,32140,321602,4173517,321852,935436.07,10019184.52
473,920808,10029750,38260,328600,31811,318402,4173456,318648,935089.16,10018671.02
474,914961,9972065,37873,328615,31496,315202,4173636,315446,934756.23,10018292.9
475,923744,10067484,38257,331869,31811,318352,4215007,318598,934582.8,10019579.37
476,917932,10010726,37868,331938,31491,315152,4215898,315396,934260.71,10019344.57
477,912074,9952229,37493,331873,31178,312002,4215057,312244,933951.36,10019230.85
478,920504,10044230,37862,335130,31489,315102,4256376,315348,933633.58,10019057.65
479,914669,9986580,37487,335148,31172,311952,4256595,312196,933329.32,10019020.25
480,923633,10084190,37860,338432,31484,315052,4298355,315300,933021.14,10018970.15
481,917920,10028430,37480,338539,31162,311902,4299759,312148,932727.33,10019069.56
482,912138,9970964,37107,338455,30858,308802,4298636,309044,932447.47,10019304.01
483,920721,10064312,37480,341776,31162,311902,4340758,312146,932162.6,10019518.27
484,915060,10008959,37107,341862,30858,308802,4341821,309042,931893.15,10019888.24
485,909345,9952218,36738,341781,30548,305702,4340816,305940,931474.39,10018718.9
486,917785,10044251,37101,345116,30854,308752,4383234,308992,931211.74,10019176.8
487,912110,9988776,36729,345171,30542,305652,4383901,305890,930799.95,10018104.31
488,921096,10086576,37099,348621,30848,308702,4427736,308942,930548.9,10018707.94
489,915443,10031304,36724,348714,30538,305602,4428857,305840,930312.19,10019460.64
490,909792,9975471,36357,348620,30235,302552,4427725,302788,929928.42,10018699.24
491,918473,10070138,36724,352034,30538,305601,4471065,305840,929702.15,10019582.09
492,912864,10015160,36357,352071,30235,302551,4471508,302788,929326.95,10018932.46
493,907308,9960230,35990,352077,29927,299502,4471582,299736,928966.45,10018424.35
494,915801,10053438,36350,355576,30227,302502,4516035,302738,928760.47,10019539.09
495,910238,9998663,35990,355560,29927,299499,4515848,299734,928408.53,10019147.67
496,919206,10096819,36350,359115,30227,302499,4561008,302736,928215.78,10020424.15
497,913699,10042710,35990,359121,29927,299499,4561087,299732,927876.72,10020193.13
498,908225,9988412,35630,359136,29628,296499,4561272,296730,927552.56,10020106.16
499,916992,10084867,35987,362732,29923,299449,4606884,299682,927223.78,10020005.75
500,911482,10030592,35623,362778,29622,296449,4607469,296680,926910.14,10020055.65
501,906030,9976606,35265,362708,29327,293499,4606599,293728,926610.31,10020237.66
502,914703,10071739,35623,366217,29622,296449,4651237,296680,926306.99,10020418.16
503,909413,10020067,35265,366382,29327,293499,4653244,293728,926020.06,10020764.72
504,903938,9965841,34913,366282,29035,290549,4652019,290776,925585.55,10019585.75
505,912599,10060942,35257,369862,29323,293449,4697514,293678,925306.53,10020035.73
506,907174,10007721,34907,369878,29027,290499,4697703,290726,925042.1,10020634.63
507,901875,9955062,34559,369862,28741,287599,4697512,287824,924635.27,10019762.01
508,910567,10051043,34907,373563,29027,290499,4744485,290726,924383.16,10020515.12
509,905261,9998615,34559,373571,28741,287599,4744574,287824,923987.42,10019785.5
510,914120,10096410,34907,377256,29027,290499,4791451,290726,923747.71,10020695.36
511,908870,10044703,34559,377345,28741,287599,4792555,287824,923523.64,10021761.09
512,903514,9991806,34212,377262,28448,284699,4791529,284922,923156.15,10021345.28
513,912283,10088194,34553,380953,28736,287549,4838433,287774,922943.92,10022557.96
514,906988,10036496,34209,380999,28445,284649,4839024,284872,922586.62,10022275.02
515,901705,9984123,33866,380912,28155,281799,4837946,282020,922244.8,10022142.31
516,910313,10079248,34197,384635,28441,284599,4885261,284822,921896.91,10021979.79
517,905151,10028627,33857,384716,28151,281749,4886267,281970,921564.88,10021974.86
518,899964,9977061,33519,384626,27875,278949,4885156,279168,921247.99,10022115.75
519,908533,10071923,33857,388385,28151,281749,4932912,281970,920926.74,10022245.27
520,903455,10021938,33533,388447,27875,279061,4933655,279168,920620.44,10022521.1
521,898371,9971933,33199,388447,27596,276260,4933655,276366,920173.8,10021344.82
522,907009,10067420,33529,392332,27869,279011,4982999,279118,919879.35,10021771.29
523,901885,10017285,33194,392349,27589,276210,4983196,276316,919600.26,10022352.73
524,896879,9967730,32858,392332,27313,273459,4982997,273564,919180.5,10021474.18
525,905517,10063632,33194,396258,27589,276210,5032831,276316,918913.33,10022204.55
526,900536,10014672,32858,396288,27313,273459,5033203,273564,918504.07,10021463.52
527,895605,9966157,32530,396377,27039,270708,5034299,270812,918112.82,10020900.13
528,903991,10059302,32854,400193,27308,273409,5082825,273514,917870.16,10021907.83
529,898993,10010236,32525,400201,27036,270658,5082921,270762,917488.42,10021471.81
530,894107,9962109,32200,400218,26764,267957,5083120,268060,917122.47,10021190.82
531,902597,10056513,32525,404184,27036,270658,5133550,270762,916751.64,10020896.36
532,897777,10009728,32200,404330,26764,267957,5135446,268060,916397.74,10020773.91
533,892810,9960285,31874,404239,26494,265256,5134209,265358,916059.35,10020803.64
534,901274,10054564,32192,408206,26760,267907,5184524,268010,915716.54,10020823.13
535,896540,10008266,31868,408373,26489,265206,5186565,265308,915390.54,10021009.68
536,891605,9959346,31551,408262,26231,262555,5185195,262656,914923.4,10019724.37
537,900001,10052896,31861,412254,26484,265157,5235891,265259,914604.7,10020008.18
538,895175,10005924,31545,412339,26222,262506,5237075,262607,914301.99,10020458.86
539,890459,9959042,31235,412287,25958,259904,5236298,260004,913863.49,10019489.29
540,898706,10051197,31545,416330,26222,262505,5287581,262606,913570.1,10020054.86
541,894119,10006634,31235,416431,25958,259903,5288964,260003,913140.9,10019212.07
542,889377,9959439,30918,416370,25698,257302,5288064,257401,912728.09,10018525.66
543,897527,10050525,31228,420424,25955,259853,5339449,259953,912460.0,10019376.04
544,892815,10004516,30914,420413,25694,257252,5339327,257351,912055.14,10018802.3
545,888182,9958676,30607,420430,25439,254701,5339529,254799,911666.71,10018387.43
546,896472,10051648,30914,424601,25694,257252,5392515,257351,911424.17,10019526.04
547,891930,10007703,30607,424748,25439,254701,5394437,254799,911047.9,10019274.98
548,887285,9961475,30300,424671,25184,252150,5393337,252247,910686.96,10019170.07
549,895361,10052097,30601,428841,25434,254651,5446184,254749,910317.85,10019015.52
550,890844,10008044,30295,428951,25182,252100,5447590,252197,909966.59,10019041.65
551,886282,9962780,29996,428867,24931,249599,5446490,249695,909631.17,10019218.91
552,894520,10055266,30295,433071,25182,252100,5499869,252197,909290.65,10019383.58
553,890077,10012092,29996,433154,24931,249599,5500904,249695,908966.75,10019715.94
554,885504,9966454,29691,433053,24680,247098,5499652,247193,908507.78,10018631.2
555,893534,10056942,29987,437283,24927,249549,5553409,249645,908190.69,10019056.27
556,889001,10012375,29688,437294,24677,247048,5553540,247143,907889.61,10019642.21
557,884676,9970290,29391,437390,24429,244597,5554731,244691,907457.32,10018859.46
558,892857,10061927,29688,441567,24659,247048,5607874,246947,907167.55,10019588.62
559,888404,10018904,29391,441584,24409,244597,5608078,244497,906742.89,10018914.96
560,884037,9975621,29098,441584,24164,242146,5608078,242047,906334.88,10018397.58
561,892238,10068426,29386,446003,24364,244547,5664159,243967,906070.26,10019416.57
562,887872,10025972,29091,446092,24114,242096,5665315,241522,905676.0,10019082.9
563,883499,9982461,28802,446031,23868,239695,5664493,239127,905298.98,10018916.48
564,891899,10077251,29091,450344,24114,242096,5719288,241522,904915.27,10018716.66
565,887531,10034108,28802,450326,23868,239695,5719077,239127,904549.09,10018686.98
566,883240,9991938,28511,450343,23637,237294,5719285,236732,904199.81,10018829.17
567,891814,10088878,28799,454848,23855,239645,5776484,238986,903849.96,10019006.26
568,887459,10046243,28508,454859,23620,237244,5776619,236592,903516.4,10019347.81
569,883261,10004843,28223,454894,23392,234893,5777037,234243,903199.69,10019853.52
570,879012,9962927,27947,454858,23155,232542,5776607,231899,902753.31,10018998.12
571,887492,10059038,28219,459357,23387,234843,5833815,234200,902451.83,10019693.97
572,883325,10018255,27938,459424,23153,232492,5834636,231856,902017.62,10018996.94
573,879159,9977326,27664,459444,22918,230191,5834946,229555,901601.13,10018472.7
574,887502,10071401,27938,463777,23153,232492,5889951,231849,901326.54,10019466.06
575,883390,10031572,27664,463874,22915,230191,5891298,229548,900923.0,10019106.94
576,879202,9989923,27383,463788,22692,227890,5890083,227254,900535.7,10018898.91
577,887673,10085822,27664,468341,22915,230190,5947784,229547,900291.69,10020234.84
578,883537,10045296,27383,468380,22692,227889,5948252,227253,899922.02,10020245.5
579,879428,10004856,27109,468380,22458,225589,5948252,224960,899569.61,10020428.26
580,875503,9966447,26837,468486,22239,223338,5949567,222716,899088.31,10019250.83
581,883772,10060303,27109,472955,22458,225589,6006409,224960,898746.83,10019569.56
582,879778,10021279,26837,473026,22248,223338,6007260,222806,898423.23,10020072.71
583,875745,9981484,26581,473026,22021,221177,6007260,220561,897973.47,10019244.43
584,884118,10076888,26832,477754,22244,223289,6067333,222756,897664.05,10019923.72
585,880190,10038990,26562,477905,22016,221038,6069316,220511,897372.5,10020791.44
586,876130,9998575,26298,477783,21800,218837,6067683,218316,896955.95,10020334.68
587,884335,10091845,26562,482473,22016,221038,6127122,220511,896678.2,10021365.37
588,880459,10054457,26298,482602,21800,218837,6128720,218316,896271.83,10021044.18
589,876454,10014677,26032,482490,21573,216636,6127324,216121,895881.94,10020877.91
590,872629,9976954,25775,482490,21367,214485,6127324,213976,895510.31,10020892.74
591,880942,10072104,26032,487317,21573,216636,6188601,216121,895135.0,10020912.4
592,877155,10035351,25775,487415,21367,214485,6189878,213976,894777.91,10021114.31
593,873247,9996503,25514,487316,21151,212334,6188588,211831,894437.3,10021477.04
594,881377,10089610,25767,492091,21362,214435,6249198,213933,894093.06,10021838.76
595,877641,10053481,25508,492220,21147,212284,6250802,211788,893767.09,10022386.94
596,873779,10015044,25259,492090,20940,210183,6249183,209686,893312.82,10021569.19
597,870065,9978605,25005,492109,20723,208082,6249404,207591,892876.48,10020928.14
598,878314,10073162,25258,496986,20940,210182,6311454,209684,892577.37,10021775.64
599,874562,10036737,25005,497004,20723,208081,6311675,207589,892153.07,10021294.34
600,870984,10001564,24751,497139,20518,205981,6313337,205496,891748.09,10021004.06
601,867212,9964433,24506,497003,20313,203930,6311658,203451,891359.91,10020882.33
602,875309,10057112,24751,501863,20518,205981,6373336,205496,890965.97,10020736.06
603,871752,10023060,24506,501984,20313,203930,6374848,203451,890589.36,10020765.99
604,868103,9986948,24261,501998,20111,201879,6374990,201406,890231.01,10020977.06
605,875796,10075483,24500,506664,20311,203880,6434374,203408,889862.98,10021122.47
606,872231,10041216,24256,506784,20106,201829,6435914,201363,889513.55,10021457.42
607,868580,10004619,24012,506663,19905,199828,6434357,199361,889180.6,10021952.99
608,865068,9970044,23773,506663,19706,197827,6434357,197366,888725.61,10021143.0
609,873166,10063435,24012,511729,19898,199827,6498698,199279,888404.66,10021791.2
610,869655,10029567,23773,511744,19698,197826,6498878,197285,887960.01,10021122.77
611,866062,9994129,23534,511744,19498,195826,6498878,195293,887531.93,10020617.03
612,874112,10087156,23766,516864,19696,197777,6563864,197237,887237.91,10021570.53
613,870554,10053120,23524,516939,19497,195777,6564965,195246,886820.62,10021219.79
614,867069,10018047,23300,516844,19297,193904,6563623,193302,886421.43,10021035.3
615,863709,9985602,23065,516939,19101,191952,6564952,191358,886041.47,10021050.09
616,871622,10076552,23295,521912,19268,193854,6627913,192956,885654.56,10021023.13
617,868185,10043698,23059,521966,19069,191902,6628562,191016,885284.9,10021173.84
618,864804,10010069,22836,521966,18880,190000,6628562,189115,884933.3,10021503.92
619,861585,9978919,22601,522080,18693,188098,6629972,187224,884463.82,10020573.88
620,869327,10068503,22836,527071,18789,189998,6693424,188134,884122.54,10021039.53
621,865994,10036932,22601,527189,18590,188096,6694891,186255,883798.77,10021689.52
622,862685,10003956,22374,527188,18408,186196,6694876,184379,883355.53,10021054.88
623,859312,9970507,22152,527069,18236,184344,6693394,182617,882929.8,10020587.1
624,867101,10061206,22374,532222,18338,186196,6758861,183630,882632.02,10021521.86
625,863944,10031343,22152,532371,18150,184344,6760706,181809,882216.29,10021198.97
626,860737,9999912,21930,532397,17969,182492,6761027,179991,881818.3,10021051.37
627,868410,10088846,22147,537360,18107,184294,6824129,181354,881546.35,10022278.26
628,865045,10056368,21925,537303,17923,182442,6823454,179542,881156.89,10022248.92
629,862050,10027062,21707,537475,17751,180640,6825545,177747,880787.46,10022417.18
630,858806,9995033,21491,537374,17570,178838,6824308,175982,880434.45,10022746.42
631,866913,10089183,21707,542557,17751,180638,6890241,177744,880077.61,10023073.12
632,863783,10059118,21490,542644,17569,178836,6891382,175979,879737.67,10023567.02
633,860524,10026531,21271,542520,17393,177036,6889788,174217,879414.81,10024229.48
634,857494,9996737,21063,542520,17222,175284,6889788,172472,878977.01,10023651.21
635,865692,10092473,21271,547944,17391,177036,6958685,174187,878668.53,10024493.28
636,862704,10063746,21063,548071,17221,175284,6960307,172442,878379.52,10025537.28
637,859587,10033117,20850,548088,17043,173532,6960457,170727,877975.38,10025339.49
638,856611,10003620,20643,548084,16877,171782,6960410,169015,877589.74,10025316.45
639,853442,9972315,20438,547958,16713,170080,6958837,167388,877219.57,10025449.18
640,861653,10067838,20643,553312,16874,171782,7026864,168986,876849.04,10025615.59
641,858764,10040351,20438,553440,16705,170080,7028510,167291,876495.49,10025952.76
642,855637,10009114,20230,553327,16535,168378,7027057,165626,876158.09,10026449.51
643,852702,9980202,20027,553327,16374,166678,7027057,163964,875709.84,10025746.28
644,860843,10075647,20227,558858,16535,168330,7097328,165609,875390.12,10026457.59
645,857829,10046396,20030,558878,16373,166698,7097567,163947,875086.59,10027334.79
646,855033,10019345,19830,558984,16199,165045,7098949,162302,874672.2,10027011.76
647,852131,9990975,19632,558978,16044,163392,7098963,160687,874274.21,10026844.48
648,860004,10082672,19830,564261,16199,165042,7165720,162299,874001.4,10028056.45
649,857155,10055544,19632,564362,16044,163389,7167159,160684,873619.34,10028090.92
650,854338,10027340,19434,564369,15888,161739,7167130,159072,873254.28,10028283.88
651,851523,9999810,19241,564390,15729,160136,7167313,157477,872906.69,10028654.18
652,859344,10091099,19434,569661,15885,161739,7234287,159042,872554.93,10029012.51
653,856474,10063689,19241,569640,15721,160136,7234041,157447,872218.9,10029528.48
654,853690,10036192,19052,569660,15560,158533,7234285,155882,871900.76,10030225.86
655,850966,10009571,18857,569681,15407,156933,7234531,154382,871475.08,10029752.15
656,848215,9982525,18670,569660,15256,155380,7234282,152836,871067.22,10029453.65
657,856220,10076862,18857,575352,15405,156933,7306625,154352,870782.66,10030519.37
658,853636,10052702,18670,575544,15253,155380,7309044,152806,870390.45,10030427.12
659,850941,10025988,18486,575554,15103,153827,7309260,151290,870015.82,10030497.96
660,848320,10000284,18299,575594,14952,152277,7309601,149774,869658.65,10030744.59
661,845503,9972167,18117,575446,14805,150774,7307761,148278,869191.3,10029782.0
662,853374,10064977,18299,581076,14937,152277,7379262,149597,868846.32,10030172.05
663,850728,10039897,18117,581159,14787,150774,7380493,148101,868518.61,10030746.41
664,848014,10012935,17943,581054,14637,149331,7378996,146611,868079.76,10030103.25
665,845469,9987703,17767,581054,14490,147831,7378996,145148,867659.14,10029639.2
666,853225,10080045,17943,586864,14622,149331,7452787,146435,867358.99,10030520.27
667,850560,10054233,17767,586843,14472,147831,7452536,144972,866946.45,10030173.82
668,848084,10029743,17582,586915,14325,146331,7453411,143514,866552.7,10030008.82
669,845635,10005982,17411,586973,14187,144877,7454181,142071,866176.44,10030020.21
670,842961,9979345,17232,586840,14044,143425,7452511,140658,865815.93,10030184.39
671,850598,10070108,17411,592581,14152,144875,7525379,141671,865446.99,10030295.09
672,848126,10046957,17232,592731,14002,143423,7527217,140261,865095.0,10030582.11
673,845673,10022558,17061,592738,13860,141973,7527318,138854,864760.14,10031034.43
674,843221,9998437,16889,592742,13726,140569,7527370,137465,864317.33,10030304.79
675,850472,10084841,17061,598242,13778,141973,7597357,137961,863988.15,10030837.48
676,847972,10061195,16896,598283,13630,140625,7597850,136581,863675.85,10031550.2
677,845641,10038150,16727,598324,13500,139220,7598348,135218,863255.53,10031073.48
678,843211,10014273,16561,598282,13372,137820,7597845,133865,862852.27,10030763.25
679,840796,9990712,16392,598282,13234,136420,7597845,132528,862465.95,10030621.81
680,848494,10082675,16554,604263,13311,137775,7673827,133228,862195.86,10031784.09
681,846081,10060137,16388,604360,13168,136375,7675158,131897,861818.95,10031782.43
682,843814,10037613,16226,604385,13035,135020,7675398,130573,861459.31,10031945.77
683,841525,10015056,16062,604420,12911,133668,7675756,129276,861117.11,10032281.49
684,839063,9990642,15898,604258,12775,132318,7673774,127979,860666.56,10031419.03
685,846422,10079173,16053,610164,12840,133623,7748808,128541,860328.88,10031820.86
686,844209,10058903,15895,610310,12701,132273,7750676,127257,860009.67,10032424.14
687,842021,10037123,15738,610314,12582,130968,7750871,125984,859586.53,10031876.92
688,839674,10013762,15581,610224,12453,129663,7749543,124711,859178.68,10031469.97
689,837431,9991972,15424,610202,12332,128363,7749279,123477,858788.45,10031242.92
690,844987,10082929,15581,616307,12313,129663,7826769,123311,858512.03,10032302.67
691,842710,10061884,15424,616408,12192,128363,7828013,122086,858129.71,10032200.47
692,840569,10040336,15269,616396,12066,127063,7827869,120861,857763.85,10032250.32
693,838440,10019608,15115,616410,11948,125808,7828113,119657,857415.78,10032481.37
694,836131,9996748,14964,616281,11823,124553,7826459,118453,856963.32,10031552.75
695,843695,10087875,15105,622316,11908,125703,7903083,119246,856623.86,10031896.69
696,841599,10068747,14952,622487,11780,124448,7905187,118050,856302.06,10032433.72
697,839385,10046384,14804,622337,11671,123200,7903323,116873,855995.26,10033111.51
698,837306,10025615,14652,622337,11554,121952,7903323,115698,855585.18,10032636.04
699,835234,10005540,14506,622337,11434,120747,7903323,114551,855191.9,10032324.07
700,833156,9985272,14362,622337,11324,119542,7903323,113405,854813.62,10032161.15
701,841320,10083126,14505,628558,11430,120740,7982356,114534,854554.7,10033348.08
702,839524,10066386,14361,628767,11324,119535,7984909,113388,854196.85,10033440.82
703,837505,10046337,14224,628770,11209,118337,7984962,112259,853854.38,10033673.59
704,835467,10026517,14078,628748,11094,117139,7984754,111134,853528.02,10034069.28
705,833480,10007014,13937,628762,10986,115984,7984855,110036,853104.86,10033384.59
706,831381,9986145,13798,628619,10877,114829,7983083,108940,852696.36,10032833.88
707,839352,10081763,13937,634758,10986,115977,8061161,110036,852404.08,10033605.32
708,837430,10063709,13796,634899,10877,114822,8062934,108940,852127.7,10034541.97
709,835577,10045425,13658,634897,10770,113674,8062898,107844,851751.81,10034361.87
710,833487,10024526,13520,634754,10662,112526,8061126,106765,851390.13,10034311.46
711,831633,10006433,13388,634754,10552,111421,8061126,105691,851045.84,10034434.5
712,829731,9987831,13256,634754,10446,110316,8061126,104644,850602.03,10033441.25
713,837757,10084382,13387,641108,10552,111416,8141737,105690,850274.06,10033753.87
714,835818,10065823,13256,641085,10446,110311,8141465,104643,849961.55,10034231.63
715,834085,10049136,13122,641242,10340,109211,8143455,103597,849665.31,10034866.97
716,832328,10031820,12991,641285,10239,108113,8143929,102552,849272.37,10034419.65
717,830427,10013042,12862,641256,10138,107015,8143596,101523,848894.79,10034113.09
718,828491,9993798,12733,641101,10036,105960,8141676,100499,848531.66,10033950.38
719,836242,10087198,12862,647362,10136,107015,8221193,101496,848278.23,10035033.17
720,834568,10071955,12733,647522,10036,105960,8223195,100472,847930.64,10035067.69
721,832829,10054724,12605,647527,9936,104905,8223265,99475,847598.99,10035245.61
722,831014,10036913,12480,647512,9836,103855,8223126,98479,847282.28,10035575.18
723,829238,10019729,12354,647520,9735,102807,8223177,97484,846981.54,10036067.4
724,827401,10001226,12228,647379,9637,101759,8221404,96505,846584.54,10035467.6
725,825653,9984257,12108,647379,9541,100754,8221404,95531,846201.63,10034996.74
726,833599,10080166,12228,653854,9624,101757,8303619,96330,845930.25,10035799.28
727,831855,10064386,12107,653951,9523,100752,8305032,95356,845564.7,10035554.68
728,830095,10046265,11983,653830,9430,99749,8303329,94447,845215.2,10035453.65
729,828539,10031636,11866,653968,9333,98749,8305067,93503,844880.09,10035499.39
730,826851,10015012,11748,653948,9237,97751,8304998,92561,844560.54,10035699.18
731,825085,9997117,11626,653827,9147,96753,8303295,91633,844142.26,10034778.52
732,832733,10089843,11741,660246,9207,97708,8384643,92196,843831.76,10035085.77
733,831120,10075481,11619,660416,9107,96710,8386743,91271,843537.72,10035575.27
734,829534,10059436,11509,660414,9013,95755,8386725,90349,843258.12,10036202.26
