,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Emissions Rolling,Supply Rolling
1164,749685,10062036,3054,704627,2367,25428,9619328,23709,756480.53,10048245.39
1165,749535,10061903,3033,704943,2352,25178,9623688,23466,756280.56,10047979.99
1166,749737,10065943,2995,705580,2320,24928,9632175,23224,756094.09,10047864.68
1167,749156,10060244,2971,705481,2303,24678,9630891,22982,755910.64,10047774.2
1168,748802,10056980,2938,705553,2277,24428,9631974,22747,755736.49,10047784.43
1169,748213,10051659,2910,705425,2256,24178,9630993,22513,755566.31,10047834.54
1170,747379,10040820,2881,705004,2232,23928,9624387,22292,755393.6,10047818.53
1171,747054,10037916,2845,705100,2210,23678,9625711,22071,755233.7,10047953.78
1172,746399,10031014,2822,704889,2189,23431,9622895,21859,755081.5,10048172.38
1173,746559,10034897,2786,705464,2169,23184,9630864,21648,754943.31,10048557.63
1174,745894,10026746,2762,705171,2151,22943,9626668,21442,754724.67,10047894.42
1175,745168,10018732,2729,704858,2127,22706,9622586,21236,754505.75,10047203.63
1176,744443,10010880,2705,704557,2105,22475,9618565,21030,754287.91,10046508.55
1177,744090,10007009,2677,704550,2088,22250,9618501,20828,754076.96,10045880.76
1178,743706,10003175,2650,704548,2067,22030,9618449,20627,753876.46,10045370.68
1179,743298,9999392,2627,704535,2051,21835,9618388,20426,753682.7,10044933.34
1180,750370,10094910,2628,711585,2041,21830,9714507,20354,753569.37,10045547.37
1181,750376,10099096,2600,712150,2017,21627,9722403,20154,753465.89,10046299.18
1182,750224,10095918,2579,712207,2003,21424,9722932,19954,753368.5,10047087.54
1183,749171,10084852,2551,711659,1971,21221,9715547,19754,753266.81,10047811.35
1184,748809,10079729,2529,711552,1966,21020,9714102,19554,753174.08,10048625.03
1185,748920,10083342,2504,712083,1938,20819,9721371,19354,753016.74,10048615.32
1186,748413,10078331,2478,711994,1917,20619,9720011,19154,752862.29,10048621.45
1187,748093,10074965,2455,711937,1904,20419,9720274,18955,752715.02,10048699.13
1188,747661,10070820,2431,711970,1871,20219,9719756,18756,752567.7,10048763.03
1189,746866,10060954,2408,711499,1866,20019,9713484,18557,752427.37,10048896.24
1190,746919,10062945,2382,711921,1836,19819,9719069,18358,752296.66,10049137.99
1191,747075,10066410,2358,712447,1817,19619,9726069,18166,752171.18,10049428.63
1192,746833,10064334,2332,712553,1804,19419,9727527,17974,752052.36,10049786.35
1193,746090,10056099,2311,712194,1780,19219,9722744,17785,751940.18,10050223.19
1194,746041,10056083,2285,712453,1767,19019,9726178,17596,751836.02,10050744.97
1195,745683,10053078,2264,712461,1746,18819,9726525,17424,751736.83,10051321.22
1196,745365,10049764,2240,712476,1727,18619,9726563,17252,751560.25,10050886.08
1197,745042,10046433,2215,712456,1716,18420,9726441,17087,751384.63,10050430.04
1198,744077,10034999,2191,711855,1694,18221,9718204,16931,751207.5,10049938.19
1199,743965,10034714,2167,712061,1679,18027,9721007,16771,751037.15,10049525.96
1200,743964,10036590,2143,712368,1668,17833,9725968,16611,750880.82,10049291.73
1201,743787,10034326,2127,712472,1652,17646,9726671,16455,750725.78,10049044.88
1202,742910,10023906,2097,711929,1628,17463,9719209,16299,750575.19,10048845.18
1203,742725,10022352,2082,712029,1622,17289,9720547,16148,750430.89,10048708.99
1204,742239,10016668,2060,711818,1603,17126,9717718,15997,750288.5,10048581.02
1205,741940,10013781,2039,711808,1586,16966,9717672,15847,750152.12,10048514.45
1206,741641,10010932,2023,711811,1572,16813,9717638,15703,750020.53,10048495.65
1207,741923,10015954,2003,712357,1558,16660,9725474,15553,749893.45,10048526.34
1208,741069,10005160,1986,711796,1543,16507,9717479,15403,749771.4,10048600.94
1209,740725,10002332,1966,711793,1525,16356,9717439,15259,749577.58,10047751.02
1210,740752,10002359,1951,712008,1519,16205,9720258,15109,749387.61,10046898.02
1211,740327,9998022,1929,711886,1502,16055,9718706,14959,749204.39,10046126.79
1212,747005,10088563,1933,718580,1496,16037,9810218,14911,749090.82,10046278.59
1213,746986,10092867,1901,719105,1472,15887,9817300,14761,748985.35,10046554.37
1214,746973,10091077,1899,719165,1469,15737,9818277,14611,748886.61,10046884.33
1215,746243,10081375,1875,718658,1454,15587,9811325,14461,748793.6,10047267.45
1216,746260,10085420,1851,719165,1426,15437,9818107,14311,748706.32,10047735.1
1217,746087,10082585,1845,719147,1419,15287,9817997,14161,748626.48,10048271.68
1218,745499,10074414,1819,718756,1410,15137,9812543,14011,748547.67,10048796.08
1219,745224,10074066,1801,718926,1382,14987,9814900,13861,748472.88,10049384.88
1220,745140,10073149,1788,719062,1369,14837,9816676,13711,748404.21,10050032.24
1221,744635,10066048,1762,718728,1369,14687,9812245,13562,748337.3,10050675.13
1222,744597,10067660,1751,719049,1346,14537,9816520,13413,748276.8,10051400.52
1223,744359,10065845,1734,719092,1322,14387,9817334,13265,748141.76,10051147.63
1224,744082,10062210,1705,719035,1319,14237,9816316,13117,748007.43,10050847.97
1225,743791,10060326,1699,719039,1299,14087,9816976,12977,747878.38,10050632.88
1226,743580,10058004,1680,719093,1283,13937,9817187,12838,747750.23,10050426.1
1227,743348,10055439,1653,719070,1273,13787,9817084,12716,747627.57,10050254.71
1228,742575,10046048,1642,718569,1268,13637,9810143,12594,747503.24,10050053.3
1229,742213,10042318,1626,718458,1246,13488,9808739,12474,747387.09,10049955.62
1230,742191,10042635,1603,718665,1231,13339,9811380,12355,747271.39,10049846.73
1231,741749,10037721,1588,718454,1230,13194,9808661,12245,747163.35,10049828.38
1232,741663,10036923,1571,718565,1221,13049,9810057,12135,747060.81,10049863.45
1233,741755,10039107,1552,718879,1203,12909,9814324,12025,746959.1,10049901.73
1234,741381,10035095,1536,718742,1193,12770,9812392,11915,746864.94,10050025.65
1235,741335,10035706,1522,718888,1181,12636,9814998,11813,746777.2,10050227.69
1236,741119,10033545,1499,718881,1180,12502,9814829,11711,746693.07,10050466.06
1237,741026,10032411,1489,718960,1161,12388,9815632,11609,746613.88,10050750.39
1238,740480,10025596,1480,718616,1153,12274,9810749,11507,746535.01,10051023.22
1239,739956,10019609,1465,718299,1143,12168,9806667,11407,746379.82,10050281.35
1240,739455,10013685,1447,717999,1133,12062,9802644,11311,746221.94,10049459.43
1241,739804,10018883,1437,718527,1128,11961,9809734,11211,746074.6,10048795.79
1242,739658,10017351,1431,718560,1111,11860,9810093,11111,745931.49,10048161.38
1243,738881,10007797,1415,717979,1103,11759,9802429,11011,745788.35,10047513.47
1244,738130,9998341,1398,717418,1094,11658,9794857,10911,745637.73,10046760.03
1245,744708,10087737,1409,724020,1093,11634,9885253,10855,745558.92,10046952.31
1246,744495,10087186,1381,724125,1079,11534,9886588,10755,745489.15,10047277.51
1247,744362,10086641,1369,724225,1062,11434,9887928,10655,745423.94,10047651.44
1248,744681,10090846,1366,724679,1054,11334,9894014,10555,745361.34,10048040.61
1249,744650,10089656,1361,724712,1053,11234,9894705,10455,745303.59,10048467.66
1250,743888,10080768,1336,724207,1043,11134,9887694,10355,745244.5,10048873.23
1251,743863,10081489,1320,724398,1029,11034,9890292,10255,745192.65,10049367.42
1252,743685,10080870,1315,724494,1012,10934,9891546,10155,745147.01,10049944.82
1253,743775,10081869,1311,724692,1004,10834,9894418,10055,745102.04,10050505.03
1254,743308,10075631,1287,724385,1003,10734,9890050,9955,745056.39,10051043.97
1255,743360,10077795,1272,724665,993,10634,9894084,9855,745022.52,10051739.45
1256,742919,10071723,1265,724373,979,10534,9889876,9755,744983.63,10052344.37
1257,742910,10073265,1262,724625,964,10434,9893282,9655,744954.95,10053090.42
1258,742749,10071874,1246,724618,954,10334,9893743,9555,744859.85,10052946.83
1259,742212,10064700,1226,724263,952,10234,9888421,9455,744759.97,10052700.42
1260,742386,10068105,1217,724632,943,10134,9893665,9355,744667.79,10052573.56
1261,741723,10059411,1212,724134,929,10034,9886810,9255,744572.54,10052368.55
1262,741517,10057557,1200,724134,914,9934,9886789,9155,744478.22,10052189.64
1263,741777,10062267,1179,724584,904,9834,9893332,9055,744392.61,10052107.13
1264,741130,10053762,1168,724123,902,9734,9886648,8955,744307.06,10052024.39
1265,741072,10053405,1162,724235,893,9634,9888111,8855,744222.43,10051939.41
1266,741259,10056791,1152,724603,878,9534,9893289,8755,744137.65,10051847.89
1267,741077,10055059,1133,724624,864,9434,9893349,8655,744056.86,10051796.04
1268,740861,10053017,1118,724591,854,9334,9893083,8555,743977.45,10051756.41
1269,740628,10050217,1113,724534,851,9234,9892059,8455,743901.6,10051741.99
1270,740484,10049141,1103,724543,841,9134,9892731,8355,743832.65,10051825.2
1271,739853,10040708,1087,724086,828,9034,9886046,8255,743760.64,10051853.12
1272,740152,10045845,1069,724586,813,8934,9892908,8155,743698.17,10052001.43
1273,739559,10038573,1064,724180,804,8834,9887361,8055,743628.17,10052038.19
1274,739167,10034014,1054,723956,801,8734,9884484,7957,743560.9,10052110.87
1275,738905,10030867,1039,723850,793,8634,9883019,7859,743498.27,10052232.22
1276,739183,10035334,1023,724301,779,8534,9889093,7769,743445.67,10052476.76
1277,738684,10028949,1016,723949,769,8434,9884315,7679,743391.61,10052696.16
1278,738898,10032853,1004,724335,761,8334,9889747,7599,743343.53,10052992.94
1279,738676,10030995,994,724261,755,8234,9889417,7519,743297.31,10053308.97
1280,738125,10022830,977,723821,752,8135,9882657,7449,743174.86,10052588.17
1281,738387,10028057,966,724280,747,8036,9889288,7380,743054.97,10051877.78
1282,738308,10027435,954,724362,731,7940,9889937,7318,742935.81,10051192.95
1283,738123,10025390,945,724297,722,7844,9889163,7256,742825.33,10050598.33
1284,738023,10024802,930,724345,717,7751,9889741,7196,742717.47,10050049.06
1285,737269,10014748,921,723684,714,7658,9880853,7136,742600.96,10049363.12
1286,736529,10004871,908,723022,711,7572,9872038,7084,742482.12,10048628.52
1287,737075,10012074,903,723644,709,7487,9880303,7032,742371.94,10047999.61
1288,736766,10008016,894,723417,699,7411,9877252,6980,742262.99,10047371.57
1289,736790,10009663,883,723550,692,7335,9879905,6928,742162.23,10046858.66
1290,736092,10000555,873,723004,691,7278,9871766,6878,742053.96,10046234.76
1291,735983,9999576,868,723008,688,7221,9871756,6828,741943.04,10045566.42
1292,743196,10097517,863,730232,682,7180,9970418,6784,741906.67,10045898.25
1293,743551,10104107,855,730803,670,7129,9977963,6734,741881.28,10046378.33
1294,743506,10103694,848,730824,665,7078,9978502,6684,741855.93,10046854.44
1295,743383,10102017,847,730792,662,7027,9977777,6634,741832.93,10047343.83
1296,743400,10102386,841,730870,661,6977,9979097,6584,741813.28,10047870.05
1297,743271,10100731,833,730820,659,6927,9978392,6534,741795.57,10048413.03
1298,742551,10091319,825,730195,649,6877,9969930,6484,741780.31,10048976.23
1299,741952,10083400,823,729692,642,6827,9962961,6434,741760.18,10049463.09
1300,742430,10089993,816,730238,641,6777,9970504,6384,741744.84,10049997.12
1301,742256,10088175,808,730173,636,6727,9969636,6334,741729.53,10050535.61
1302,742168,10087728,799,730219,632,6677,9970139,6284,741722.11,10051173.83
1303,742039,10086770,797,730221,620,6627,9970131,6234,741715.25,10051818.01
1304,741661,10082304,796,729963,615,6577,9966615,6184,741709.47,10052474.37
1305,741313,10077309,787,729660,612,6527,9962570,6134,741703.2,10053109.65
1306,741554,10080311,776,729958,611,6477,9966522,6084,741702.33,10053803.44
1307,741591,10082040,772,730089,609,6427,9969201,6034,741699.01,10054464.3
1308,741479,10080432,768,730104,599,6377,9968543,5984,741703.11,10055217.02
1309,741388,10079889,764,730099,592,6327,9968950,5934,741709.74,10055992.59
1310,741273,10078922,752,730064,591,6277,9968933,5884,741714.95,10056758.22
1311,740876,10072673,747,729740,585,6227,9963634,5834,741720.44,10057504.73
1312,741068,10076320,747,730081,582,6177,9968231,5784,741661.07,10057382.3
1313,740679,10071777,741,729817,570,6127,9964638,5734,741598.0,10057171.4
1314,740814,10074838,729,730071,565,6077,9968649,5684,741536.41,10057009.01
1315,740753,10073719,721,730067,562,6027,9968480,5634,741481.51,10056932.45
1316,740247,10065978,719,729593,561,5977,9961689,5584,741421.38,10056738.03
1317,740360,10067663,717,729796,558,5927,9964324,5534,741364.11,10056588.81
1318,740471,10070725,703,730051,549,5877,9968336,5484,741313.83,10056551.92
1319,740367,10069760,699,730078,542,5827,9968321,5434,741265.26,10056508.86
1320,739932,10063343,697,729683,541,5777,9962854,5384,741213.18,10056410.8
1321,739618,10059541,695,729470,535,5727,9960002,5334,741163.01,10056345.73
1322,739820,10063020,682,729797,532,5677,9964431,5284,741115.24,10056299.33
1323,740255,10069401,671,730350,520,5627,9971760,5234,741074.2,10056334.89
1324,740717,10075849,669,730904,515,5577,9979158,5184,741040.55,10056471.28
1325,740742,10076209,667,731001,512,5527,9980466,5134,741010.06,10056630.11
1326,740672,10075343,658,730995,511,5477,9980550,5084,740980.98,10056803.5
1327,740608,10074124,652,730987,508,5427,9980277,5034,740953.58,10056990.35
1328,740155,10069608,647,730723,499,5377,9976760,4984,740929.38,10057225.95
1329,739761,10064634,646,730425,492,5327,9972729,4934,740904.86,10057449.11
1330,740151,10069672,635,730869,491,5277,9978716,4884,740884.46,10057719.48
1331,739574,10062636,624,730418,485,5227,9972621,4834,740862.71,10057968.63
1332,740014,10069249,620,730967,482,5177,9980183,4784,740846.22,10058291.89
1333,739858,10066798,617,730868,470,5127,9978675,4734,740827.25,10058568.8
1334,739769,10066354,613,730890,465,5077,9979229,4684,740811.13,10058881.39
1335,739716,10065882,603,730946,462,5027,9979748,4634,740794.94,10059183.15
1336,739515,10063924,600,730849,461,4977,9978982,4584,740778.9,10059486.94
1337,738974,10056186,596,730384,458,4927,9972180,4534,740758.38,10059724.69
1338,739148,10059203,589,730680,449,4877,9976139,4484,740745.06,10060060.76
1339,739216,10060954,580,730839,442,4827,9978826,4434,740737.66,10060474.21
1340,739074,10059795,570,730828,441,4777,9978658,4384,740733.85,10060935.31
1341,738971,10058291,568,730823,435,4727,9978089,4334,740725.52,10061329.39
1342,738741,10054996,565,730653,432,4677,9975784,4284,740716.35,10061705.84
1343,738818,10056135,555,730810,420,4627,9977906,4234,740715.72,10062189.22
1344,738806,10056532,551,730898,415,4577,9979242,4184,740722.48,10062771.13
1345,738592,10054606,546,730798,412,4527,9978296,4134,740661.32,10062439.82
1346,738198,10049269,540,730526,411,4477,9974093,4084,740598.35,10062060.65
1347,738422,10052434,534,730839,408,4427,9978184,4034,740538.95,10061718.58
1348,738227,10050225,523,730745,399,4377,9976956,3984,740474.41,10061312.37
1349,737982,10047595,518,730624,392,4327,9975349,3934,740407.73,10060891.76
1350,738008,10048126,516,730737,391,4277,9976858,3884,740348.93,10060565.34
1351,738247,10052283,510,731083,385,4227,9982035,3834,740292.77,10060273.28
1352,738246,10051798,503,731161,382,4177,9982623,3784,740238.38,10059982.56
1353,738117,10050201,499,731100,370,4127,9981943,3734,740181.8,10059665.88
1354,737467,10042249,490,730599,365,4077,9975061,3684,740123.39,10059332.06
1355,737849,10047336,487,731062,362,4027,9981209,3634,740068.28,10059027.47
1356,737702,10046554,476,731052,361,3977,9981687,3584,740016.11,10058775.78
1357,737626,10045570,468,731108,358,3927,9981852,3534,739963.27,10058498.83
1358,737415,10043185,466,731039,349,3877,9980960,3484,739909.93,10058211.94
1359,737315,10042741,462,731040,342,3827,9981452,3434,739860.96,10057992.35
1360,737285,10042462,454,731120,341,3777,9982212,3384,739809.95,10057735.92
1361,737131,10040547,449,731028,335,3727,9981278,3334,739764.03,10057547.28
1362,737035,10039254,441,731046,332,3677,9981264,3284,739719.21,10057364.25
1363,736845,10037938,438,730989,320,3627,9981117,3234,739669.89,10057120.96
1364,736181,10029018,432,730543,315,3577,9974295,3184,739620.4,10056873.52
1365,736393,10032002,421,730844,312,3527,9978270,3134,739573.61,10056659.49
1366,736458,10033325,417,731029,311,3477,9981026,3084,739525.6,10056424.83
1367,736364,10032432,415,731052,308,3427,9981109,3034,739478.47,10056198.56
1368,735493,10021792,409,730415,299,3377,9972622,2984,739424.79,10055886.31
1369,734780,10012497,400,729792,292,3327,9964273,2934,739366.31,10055509.11
1370,734208,10005335,394,729385,291,3277,9958793,2884,739303.55,10055071.05
1371,734541,10009924,389,729769,285,3227,9964160,2834,739250.43,10054763.21
1372,734329,10007695,383,729820,272,3177,9964673,2686,739192.2,10054381.71
1373,733973,10003354,373,729565,260,3127,9961170,2638,739136.34,10054029.52
1374,733119,9993754,367,729152,220,3077,9955738,2247,739075.86,10053626.92
1375,740051,10087407,372,736040,217,3049,10049903,2169,739087.32,10054192.32
1376,740010,10089018,362,736445,177,2999,10055269,1786,739095.59,10054729.16
1377,739719,10085564,353,736250,175,2949,10052663,1753,739105.94,10055295.31
1378,739080,10079014,346,736140,107,2899,10051221,1132,739107.76,10055756.92
1379,739457,10085183,344,736577,107,2849,10057994,1111,739115.57,10056298.8
1380,738844,10078675,330,736637,87,2750,10058068,894,739122.76,10056857.25
1381,738765,10078003,326,736594,82,2701,10057825,828,739126.54,10057356.71
1382,737962,10070258,283,736584,50,2358,10057664,518,739123.08,10057784.94
1383,737933,10069309,282,736571,50,2315,10056947,508,739121.18,10058224.13
1384,737441,10065125,240,736572,10,1978,10057505,106,739115.36,10058627.36
1385,736811,10056693,226,735997,10,1892,10049311,104,739110.78,10059046.81
1386,736571,10054462,168,736085,10,1415,10050062,102,739111.2,10059542.72
1387,736519,10053689,167,736038,10,1388,10049369,100,739105.64,10059958.87
1388,736241,10051307,87,736025,0,724,10049372,0,739100.39,10060391.78
1389,736159,10050973,86,735951,0,710,10049122,0,739094.08,10060804.88
1390,736041,10049957,20,735950,0,157,10049120,0,739093.57,10061298.9
1391,736064,10049294,20,735973,0,154,10048471,0,739094.38,10061796.08
1392,735662,10044118,7,735616,0,53,10043701,0,739019.04,10061262.09
1393,736105,10050205,6,736060,0,52,10049794,0,738944.58,10060723.07
1394,736753,10059145,6,736732,0,51,10058936,0,738877.05,10060277.58
1395,736298,10052844,6,736277,0,50,10052637,0,738806.2,10059785.85
1396,736059,10049775,0,736050,0,0,10049668,0,738732.79,10059259.74
1397,736402,10054872,0,736393,0,0,10054765,0,738664.1,10058801.15
1398,735937,10048154,0,735928,0,0,10048047,0,738597.96,10058369.5
1399,735938,10048153,0,735929,0,0,10048046,0,738537.82,10058017.03
1400,736441,10055084,0,736432,0,0,10054977,0,738477.93,10057667.94
1401,736497,10055790,0,736488,0,0,10055683,0,738420.34,10057344.09
1402,736388,10054742,0,736379,0,0,10054635,0,738362.54,10057014.23
1403,735917,10047876,0,735908,0,0,10047769,0,738301.32,10056625.29
1404,736121,10050583,0,736112,0,0,10050476,0,738245.92,10056308.08
1405,736212,10051782,0,736203,0,0,10051675,0,738194.91,10056052.81
1406,736419,10054621,0,736410,0,0,10054514,0,738143.56,10055795.91
1407,736359,10053751,0,736350,0,0,10053644,0,738091.24,10055513.02
1408,736003,10049013,0,735994,0,0,10048906,0,738036.48,10055198.83
1409,736102,10050298,0,736094,0,0,10050193,0,737983.62,10054902.92
1410,736456,10055264,0,736447,0,0,10055159,0,737935.45,10054666.34
1411,736348,10053654,0,736340,0,0,10053551,0,737890.17,10054476.15
1412,736332,10053938,0,736327,0,0,10053884,0,737842.81,10054252.33
1413,735982,10048733,0,735978,0,0,10048680,0,737795.84,10054021.89
1414,736160,10051158,0,736155,0,0,10051104,0,737749.3,10053785.09
1415,736324,10053362,0,736320,0,0,10053309,0,737705.01,10053581.52
1416,736350,10053931,0,736345,0,0,10053877,0,737666.04,10053461.05
1417,736305,10053612,0,736301,0,0,10053559,0,737625.49,10053320.54
1418,735957,10048410,0,735952,0,0,10048356,0,737580.35,10053097.39
1419,735839,10046878,0,735835,0,0,10046825,0,737535.07,10052868.57
1420,735839,10046855,0,735834,0,0,10046801,0,737494.14,10052703.69
1421,736405,10054589,0,736401,0,0,10054536,0,737462.01,10052654.17
1422,736339,10053710,0,736334,0,0,10053656,0,737427.2,10052561.07
1423,736293,10053458,0,736289,0,0,10053405,0,737387.58,10052401.64
1424,736387,10054328,0,736382,0,0,10054274,0,737344.28,10052186.43
1425,735809,10046480,0,735805,0,0,10046427,0,737294.95,10051889.14
1426,735813,10046481,0,735808,0,0,10046427,0,737246.36,10051600.52
1427,736363,10053924,0,736359,0,0,10053871,0,737203.91,10051398.52
1428,736309,10053317,0,736304,0,0,10053263,0,737165.45,10051235.61
1429,735796,10046275,0,735792,0,0,10046222,0,737125.8,10051052.02
1430,735904,10047683,0,735899,0,0,10047629,0,737083.33,10050832.13
1431,736232,10053027,0,736228,0,0,10052974,0,737049.91,10050736.04
1432,736785,10061301,0,736780,0,0,10061247,0,737017.62,10050656.56
1433,736333,10054336,0,736329,0,0,10054283,0,736982.37,10050531.94
1434,736442,10055746,0,736437,0,0,10055692,0,736949.1,10050425.86
1435,736791,10060930,0,736787,0,0,10060877,0,736919.85,10050376.34
1436,736834,10061171,0,736829,0,0,10061117,0,736893.04,10050348.81
1437,736829,10060993,0,736825,0,0,10060940,0,736871.59,10050396.88
1438,736869,10061521,0,736864,0,0,10061467,0,736848.8,10050420.06
1439,736420,10055468,0,736416,0,0,10055415,0,736820.84,10050365.2
1440,736413,10055351,0,736408,0,0,10055297,0,736794.23,10050320.76
1441,736766,10060689,0,736762,0,0,10060636,0,736772.18,10050344.74
1442,736741,10060696,0,736736,0,0,10060642,0,736752.18,10050401.74
1443,736755,10059961,0,736751,0,0,10059908,0,736731.55,10050440.0
1444,736753,10060453,0,736748,0,0,10060399,0,736711.02,10050479.21
1445,736387,10054999,0,736383,0,0,10054946,0,736688.97,10050483.14
1446,736789,10060415,0,736784,0,0,10060361,0,736674.88,10050594.6
1447,736385,10054976,0,736381,0,0,10054923,0,736654.51,10050620.02
1448,736270,10053437,0,736265,0,0,10053383,0,736634.94,10050652.14
1449,736731,10059646,0,736727,0,0,10059593,0,736622.43,10050772.65
1450,736717,10059427,0,736712,0,0,10059373,0,736609.52,10050885.66
1451,736251,10053273,0,736247,0,0,10053220,0,736589.56,10050895.56
1452,736700,10060138,0,736695,0,0,10060084,0,736574.1,10050978.96
1453,736249,10053187,0,736245,0,0,10053134,0,736555.42,10051008.82
1454,736548,10057137,0,736543,0,0,10057083,0,736546.23,10051157.7
1455,736242,10053115,0,736238,0,0,10053062,0,736530.16,10051215.49
1456,736135,10051695,0,736130,0,0,10051641,0,736514.49,10051266.9
1457,736593,10058325,0,736589,0,0,10058272,0,736504.16,10051394.45
1458,736428,10055582,0,736423,0,0,10055528,0,736494.29,10051518.42
1459,736590,10057780,0,736586,0,0,10057727,0,736487.04,10051668.81
1460,736674,10058949,0,736669,0,0,10058895,0,736480.93,10051833.68
1461,736568,10057471,0,736564,0,0,10057418,0,736475.3,10052002.92
1462,736406,10055287,0,736401,0,0,10055233,0,736469.01,10052163.25
1463,736101,10051256,0,736097,0,0,10051203,0,736461.57,10052296.43
1464,736562,10057883,0,736557,0,0,10057829,0,736465.38,10052585.08
1465,736095,10051165,0,736091,0,0,10051112,0,736462.4,10052776.71
1466,736211,10052665,0,736206,0,0,10052611,0,736459.93,10052970.11
1467,736559,10057917,0,736555,0,0,10057864,0,736461.88,10053224.96
1468,736554,10057268,0,736549,0,0,10057214,0,736472.49,10053579.72
1469,736380,10054939,0,736376,0,0,10054886,0,736488.49,10054004.14
1470,736631,10058381,0,736626,0,0,10058327,0,736512.72,10054534.6
1471,736534,10057046,0,736530,0,0,10056993,0,736532.65,10055005.82
1472,736511,10057628,0,736506,0,0,10057574,0,736554.47,10055505.15
1473,736507,10057623,0,736503,0,0,10057570,0,736579.81,10056047.84
1474,736061,10050667,0,736056,0,0,10050613,0,736609.23,10056616.97
1475,735951,10049258,0,735947,0,0,10049205,0,736568.23,10056235.48
1476,736507,10056730,0,736502,0,0,10056676,0,736533.2,10055912.6
1477,736243,10053140,0,736239,0,0,10053087,0,736498.44,10055588.36
1478,736387,10055993,0,736382,0,0,10055939,0,736471.51,10055358.15
1479,736400,10055254,0,736396,0,0,10055201,0,736440.94,10055058.86
1480,735931,10048944,0,735926,0,0,10048890,0,736411.81,10054761.55
1481,736440,10055809,0,736436,0,0,10055756,0,736388.56,10054539.61
1482,736480,10056334,0,736475,0,0,10056280,0,736373.74,10054400.37
1483,736361,10055650,0,736357,0,0,10055597,0,736358.02,10054263.78
1484,736418,10055647,0,736413,0,0,10055593,0,736347.79,10054169.0
1485,736107,10051335,0,736103,0,0,10051282,0,736340.75,10054115.42
1486,735796,10047172,0,735791,0,0,10047118,0,736333.0,10054042.52
1487,736137,10051898,0,736133,0,0,10051845,0,736329.18,10054024.61
1488,736080,10051221,0,736075,0,0,10051167,0,736327.57,10054023.75
1489,736129,10051736,0,736125,0,0,10051683,0,736327.27,10054031.38
1490,736077,10051135,0,736072,0,0,10051081,0,736327.63,10054043.16
1491,736020,10050726,0,736016,0,0,10050673,0,736327.19,10054057.48
1492,736127,10051762,0,736122,0,0,10051708,0,736331.84,10054133.92
1493,736101,10051384,0,736097,0,0,10051331,0,736331.8,10054145.71
1494,736052,10050791,0,736047,0,0,10050737,0,736324.79,10054062.17
1495,735834,10047716,0,735830,0,0,10047663,0,736320.15,10054010.89
1496,736102,10051442,0,736097,0,0,10051388,0,736320.58,10054027.56
1497,736039,10050473,0,736035,0,0,10050420,0,736316.95,10053983.57
1498,735980,10049606,0,735975,0,0,10049552,0,736317.38,10053998.09
1499,735625,10044871,0,735621,0,0,10044818,0,736314.25,10053965.27
1500,736013,10050293,0,736008,0,0,10050239,0,736309.97,10053917.36
1501,735710,10046027,0,735706,0,0,10045974,0,736302.1,10053819.73
1502,735963,10049378,0,735958,0,0,10049324,0,736297.85,10053766.09
1503,735606,10044642,0,735602,0,0,10044589,0,736294.74,10053733.75
1504,735613,10044706,0,735608,0,0,10044652,0,736289.66,10053674.98
1505,735601,10044585,0,735597,0,0,10044532,0,736283.55,10053603.01
1506,735952,10049769,0,735947,0,0,10049715,0,736278.88,10053554.49
1507,735785,10047028,0,735781,0,0,10046975,0,736273.14,10053487.26
1508,736038,10050470,0,736033,0,0,10050416,0,736273.49,10053501.83
1509,735475,10042909,0,735471,0,0,10042856,0,736267.22,10053427.94
1510,735585,10044323,0,735580,0,0,10044269,0,736258.51,10053318.53
1511,735918,10049748,0,735914,0,0,10049695,0,736254.21,10053279.47
1512,735925,10048869,0,735920,0,0,10048815,0,736250.14,10053228.78
1513,735927,10048936,0,735923,0,0,10048883,0,736249.59,10053230.81
1514,735954,10049508,0,735949,0,0,10049454,0,736247.53,10053214.31
1515,735915,10048776,0,735911,0,0,10048723,0,736243.44,10053168.45
1516,736011,10050220,0,736006,0,0,10050166,0,736240.05,10053131.34
1517,735735,10046355,0,735731,0,0,10046302,0,736234.35,10053058.77
1518,735637,10045022,0,735632,0,0,10044968,0,736231.15,10053024.89
1519,735542,10043795,0,735538,0,0,10043742,0,736228.18,10052994.06
1520,735322,10040866,0,735317,0,0,10040812,0,736223.01,10052934.17
1521,735674,10046151,0,735670,0,0,10046098,0,736215.7,10052849.79
1522,736255,10054420,0,736250,0,0,10054366,0,736214.86,10052856.89
1523,736286,10054328,0,736282,0,0,10054275,0,736214.79,10052865.59
1524,736266,10054246,0,736261,0,0,10054192,0,736213.58,10052864.77
1525,735763,10047294,0,735759,0,0,10047241,0,736213.12,10052872.91
1526,735877,10048765,0,735872,0,0,10048711,0,736213.76,10052895.75
1527,735760,10047251,0,735756,0,0,10047198,0,736207.73,10052829.02
1528,736272,10054106,0,736267,0,0,10054052,0,736207.36,10052836.91
1529,736259,10054110,0,736255,0,0,10054057,0,736211.99,10052915.26
1530,736316,10054818,0,736311,0,0,10054764,0,736216.11,10052986.61
1531,736294,10054448,0,736290,0,0,10054395,0,736216.73,10053000.82
