,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Emissions Rolling,Supply Rolling,Clearing Price Rolling
1947,914094,10014480,0,88768,550,0,1129537,5678,27.70978285050915,915726.38,10024667.11,38.132199778584884
1948,913931,10012799,0,88768,549,0,1129537,5668,29.18054777136419,915696.11,10024488.42,38.19720897300379
1949,913765,10011135,0,88768,549,0,1129537,5658,30.540071568969218,915666.49,10024316.25,38.27620824068524
1950,913601,10009487,0,88768,547,0,1129537,5648,31.808175416639415,915636.63,10024141.75,38.36817389827463
1951,913441,10007859,0,88768,546,0,1129537,5638,33.0208916681729,915607.01,10023969.69,38.47253121568353
1952,913283,10006246,0,88768,546,0,1129537,5628,34.19110535907032,915577.23,10023795.66,38.58874425144171
1953,913126,10004648,0,88768,546,0,1129537,5618,35.333348677823075,915547.6,10023623.25,38.716510319886865
1954,912971,10003067,0,88768,546,0,1129537,5609,36.46677892182273,915518.17,10023452.62,38.8227838955457
1955,912815,10001502,0,88768,543,0,1129537,5600,37.59494948656119,915489.15,10023286.0,38.90708462403985
1956,912659,9999951,0,88768,540,0,1129537,5591,38.73770738503672,915460.24,10023120.96,38.971119082175576
1957,917743,10053934,0,89319,586,0,1136544,5637,43.20741768367236,915484.09,10023515.17,39.05032246998142
1958,917369,10051795,0,89319,539,0,1136544,5581,38.041335620477845,915506.07,10023907.24,39.04907583584866
1959,917211,10049734,0,89319,543,0,1136544,5535,34.201256118489496,915528.43,10024297.73,38.980950177329184
1960,917016,10048163,0,89319,538,0,1136544,5547,31.29317297050375,915550.67,10024691.35,38.85526729433584
1961,916872,10046639,0,89319,539,0,1136544,5529,29.108177600218237,915573.28,10025088.42,38.67898076960027
1962,916661,10044506,0,89319,538,0,1136544,5513,27.47448182401689,915595.65,10025482.64,38.45700081372111
1963,916495,10042844,0,89319,536,0,1136544,5494,26.248916923568224,915618.13,10025878.49,38.19257082173803
1964,916335,10041179,0,89319,538,0,1136544,5483,25.330449875912034,915640.82,10026275.81,37.88758459201933
1965,916168,10039508,0,89319,533,0,1136544,5464,24.641099818281543,915663.61,10026674.39,37.54289422769308
1966,916032,10038093,0,89319,536,0,1136544,5453,24.12436762112826,915638.31,10026560.38,37.14920171477972
1967,915897,10036721,0,89319,532,0,1136544,5442,23.73279343238163,915615.16,10026454.12,36.85403050279861
1968,915750,10035365,0,89319,524,0,1136544,5431,24.804483783294728,915591.82,10026352.28,36.646265795717675
1969,915610,10033969,0,89319,523,0,1136544,5416,24.247411007920327,915569.7,10026257.92,36.49056210463675
1970,915424,10032008,0,89319,523,0,1136544,5421,23.827880353318523,915547.26,10026160.6,36.37384021036107
1971,915227,10030017,0,89319,523,0,1136544,5416,23.51204537297483,915525.01,10026064.61,36.286391632198665
1972,915095,10028715,0,89319,522,0,1136544,5411,24.58190857078128,915503.56,10025977.3,36.23395831683538
1973,914946,10027201,0,89319,522,0,1136544,5406,24.079632970998208,915482.7,10025896.27,36.19470531053077
1974,914797,10025682,0,89319,521,0,1136544,5401,23.703776328821995,915462.38,10025821.23,36.16538479651682
1975,914611,10023797,0,89319,522,0,1136544,5400,23.41981071919466,915441.69,10025742.67,36.14348819011941
1976,914443,10022077,0,89319,521,0,1136544,5396,23.208550197213825,915420.78,10025660.98,36.12711631409476
1977,914272,10020387,0,89319,521,0,1136544,5392,23.048460900002933,915400.49,10025585.12,36.114944549369696
1978,914148,10019137,0,89319,519,0,1136544,5388,26.906971162198936,915381.07,10025519.12,36.14567982568841
1979,914009,10017705,0,89319,519,0,1136544,5384,30.829290312915127,915362.68,10025461.23,36.21886448968666
1980,913870,10016289,0,89319,519,0,1136544,5380,34.859769700902504,915345.02,10025411.19,36.33480371523664
1981,913689,10014473,0,89319,518,0,1136544,5376,39.94514519497365,915327.31,10025360.61,36.455999495440835
1982,913527,10012835,0,89319,518,0,1136544,5372,44.37190809541647,915309.29,10025307.31,36.58273254879218
1983,913378,10011304,0,89319,518,0,1136544,5368,49.47092810358307,915291.69,10025258.16,36.71074154449535
1984,913222,10009706,0,89319,518,0,1136544,5364,53.87306846087569,915273.79,10025206.32,36.84502227438177
1985,913073,10008198,0,89319,518,0,1136544,5361,46.12702356787899,915256.34,10025158.63,36.85281497052333
1986,912939,10006881,0,89319,518,0,1136544,5358,45.408058523606485,915239.03,10025113.06,36.81616198801952
1987,912809,10005550,0,89319,517,0,1136544,5355,43.47173347056776,915222.28,10025073.06,36.709772843356475
1988,912680,10004262,0,89319,515,0,1136544,5352,43.00924454140484,915205.77,10025035.09,36.559864701161914
1989,912552,10002957,0,89319,515,0,1136544,5349,41.95787446598053,915189.69,10025000.72,36.353864648997245
1990,912428,10001693,0,89319,515,0,1136544,5346,42.18946088673125,915173.8,10024968.3,36.11020039987493
1991,912304,10000414,0,89319,515,0,1136544,5343,42.33168373408542,915158.12,10024937.53,35.82808610773157
1992,912164,9998965,0,89319,515,0,1136544,5340,37.51346868291701,915142.6,10024908.44,35.44701188729876
1993,917092,10051098,0,89814,538,0,1142896,5372,42.24004320073247,915177.94,10025416.94,35.244755638859594
1994,916718,10048981,0,89814,515,0,1142896,5342,37.31889195704355,915210.85,10025917.85,34.98782687194057
1995,916565,10047202,0,89814,515,0,1142896,5312,33.661575050072464,915188.44,10025821.1,34.6493516040385
1996,916390,10045713,0,89814,515,0,1142896,5336,30.890646007748995,915167.4,10025732.72,34.39560239742821
1997,916265,10044439,0,89814,515,0,1142896,5333,28.81185978420818,915146.4,10025649.07,34.205373441909295
1998,916112,10042873,0,89814,515,0,1142896,5330,27.252844768615105,915126.36,10025569.47,34.0627677305988
1999,915906,10040798,0,89814,514,0,1142896,5327,26.07991135423911,915106.48,10025493.03,33.95588041253672
2000,915769,10039404,0,89814,512,0,1142896,5324,25.20515167345809,915087.86,10025427.93,33.87582767998048
2001,915544,10037175,0,89814,514,0,1142896,5325,24.549545573275385,915069.11,10025361.78,33.81587882852655
2002,915373,10035427,0,89814,512,0,1142896,5322,24.05577084997666,915051.11,10025303.07,33.77101619615471
2003,915206,10033694,0,89814,512,0,1142896,5319,23.686324624601934,915033.49,10025247.74,33.73742131307743
2004,915075,10032408,0,89814,512,0,1142896,5318,23.4104924563057,915016.59,10025199.89,33.71233136277961
2005,914863,10030242,0,89814,512,0,1142896,5316,23.201467061254675,914999.55,10025150.47,33.69358647126575
2006,914739,10028941,0,89814,512,0,1142896,5314,23.044666994143466,914983.01,10025105.75,33.67959786267597
2007,914566,10027211,0,89814,512,0,1142896,5312,24.223632820348847,914966.55,10025061.76,33.68212880821423
2008,914444,10025966,0,89814,512,0,1142896,5310,23.811302288429086,914950.58,10025022.98,33.6840883200463
2009,914264,10024153,0,89814,511,0,1142896,5308,23.503531141309985,914934.58,10024983.44,33.685656378211604
2010,914113,10022622,0,89814,512,0,1142896,5308,23.273954488285725,914919.16,10024949.93,33.68696465174983
2011,913973,10021220,0,89814,511,0,1142896,5306,23.460807823283183,914904.04,10024919.71,33.69162644410425
2012,913870,10020237,0,89814,510,0,1142896,5304,27.311801578358526,914889.54,10024896.74,33.73593272974648
2013,913759,10019055,0,89814,510,0,1142896,5302,31.235344560153173,914875.56,10024878.68,33.82032023488485
2014,913582,10017247,0,89814,510,0,1142896,5300,36.26219420396409,914861.51,10024859.17,33.916850927326884
2015,913448,10015880,0,89814,510,0,1142896,5298,40.078181667309835,914847.95,10024844.46,34.01388386965341
2016,913275,10014106,0,89814,510,0,1142896,5296,45.13006110528521,914834.25,10024828.22,34.12486863745219
2017,913141,10012771,0,89814,510,0,1142896,5294,49.005567422347966,914820.83,10024814.79,34.239821925381264
2018,912970,10011026,0,89814,510,0,1142896,5292,54.117191038584124,914807.43,10024801.87,34.372532234651665
2019,912817,10009497,0,89814,510,0,1142896,5290,59.23609222759602,914794.3,10024791.38,34.52305908507763
2020,912669,10007956,0,89814,510,0,1142896,5288,64.34939272020685,914781.4,10024783.02,34.69094379507724
2021,912540,10006703,0,89814,509,0,1142896,5286,69.45123240483234,914768.86,10024779.54,34.875329661860626
2022,912410,10005409,0,89814,508,0,1142896,5284,74.54472998156902,914756.77,10024780.34,35.07507313845162
2023,912289,10004142,0,89814,508,0,1142896,5282,79.6492639866068,914745.2,10024785.54,35.288893899814234
2024,912146,10002716,0,89814,508,0,1142896,5280,65.4369479899551,914733.85,10024793.35,35.321752505553484
2025,912044,10001665,0,89814,508,0,1142896,5278,70.54354373463596,914723.13,10024807.37,35.36462969191246
2026,911900,10000206,0,89814,508,0,1142896,5276,58.566748710067884,914712.6,10024823.34,35.24406312552124
2027,911782,9999025,0,89814,508,0,1142896,5274,52.200484050896584,914649.55,10024286.14,35.01585315145224
2028,917152,10056483,0,90313,549,0,1149237,5318,56.83838273366562,914644.54,10024346.58,34.96522890453613
2029,916803,10054237,0,90313,508,0,1149237,5274,48.26865727375318,914636.51,10024402.46,34.92730087816672
2030,916708,10052614,0,90313,510,0,1149237,5234,41.895561147748325,914630.42,10024458.1,34.89940825707699
2031,916487,10051013,0,90313,508,0,1149237,5266,37.06565257741866,914624.1,10024519.13,34.87855849063285
2032,916360,10049644,0,90313,508,0,1149237,5262,33.44524494270587,914618.46,10024585.2,34.86301735190946
2033,916153,10047676,0,90313,507,0,1149237,5261,30.729086636008148,914612.72,10024651.32,34.85143517214181
2034,915939,10045446,0,90313,507,0,1149237,5260,28.689410476744467,914607.12,10024719.07,34.84282723006562
2035,915787,10043972,0,90313,507,0,1149237,5259,27.165694221194713,914601.91,10024791.38,34.8364885895258
2036,915597,10042037,0,90313,506,0,1149237,5256,26.02030317067615,914596.68,10024863.43,34.8318054766457
2037,915407,10040084,0,90313,506,0,1149237,5255,25.15985770720301,914591.66,10024937.1,34.828360248437555
2038,915213,10038178,0,90313,506,0,1149237,5255,24.519612118265425,914586.72,10025012.55,34.82588941963607
2039,915060,10036560,0,90313,505,0,1149237,5254,24.033797758649808,914581.91,10025088.07,34.82408509247747
2040,914871,10034684,0,90313,506,0,1149237,5255,23.671900043125287,914577.3,10025165.27,34.8228068475678
2041,914669,10032598,0,90313,505,0,1149237,5254,23.403852603565596,914572.63,10025241.79,34.82195950265464
2042,914487,10030759,0,90313,505,0,1149237,5253,23.197245663678167,914568.19,10025319.89,34.821378667190935
2043,914283,10028717,0,90313,505,0,1149237,5254,23.04280604263042,914563.24,10025393.05,34.820974954587996
2044,914168,10027548,0,90313,505,0,1149237,5254,22.928870701127046,914559.06,10025473.96,34.820751263698
2045,913971,10025532,0,90313,505,0,1149237,5254,22.84285185625464,914554.46,10025550.41,34.805016432908225
2046,913815,10023948,0,90313,505,0,1149237,5254,22.777993814470772,914550.01,10025628.15,34.77184396491768
2047,913650,10022327,0,90313,505,0,1149237,5254,23.112943851717205,914545.57,10025706.62,34.72587557492975
2048,913537,10021156,0,90313,505,0,1149237,5254,22.986595110252207,914541.63,10025790.19,34.66393604831863
2049,913385,10019601,0,90313,505,0,1149237,5254,26.920733425629,914537.83,10025874.85,34.627742666885226
2050,913233,10018064,0,90313,505,0,1149237,5254,31.133551239922497,914534.15,10025960.62,34.62099642511806
2051,913066,10016347,0,90313,505,0,1149237,5254,35.263158171676565,914530.4,10026045.5,34.643419090153095
2052,912897,10014646,0,90313,505,0,1149237,5254,39.34041085997789,914526.54,10026129.5,34.69491214516217
2053,912731,10012961,0,90313,505,0,1149237,5254,43.40632444748748,914522.59,10026212.63,34.775641902858816
2054,912565,10011293,0,90313,505,0,1149237,5254,47.500933046851756,914518.53,10026294.89,34.88598344410911
2055,912406,10009641,0,90313,505,0,1149237,5254,51.664080580879556,914514.44,10026376.28,35.02667475505229
2056,912241,10008008,0,90313,505,0,1149237,5254,55.93620723143667,914510.26,10026456.85,35.19865975351629
2057,912082,10006387,0,90313,505,0,1149237,5254,60.347503878996285,914453.65,10025981.38,35.37006061546953
2058,911923,10004786,0,90313,505,0,1149237,5254,64.93590484794197,914399.19,10025511.29,35.63900630774417
2059,911809,10003604,0,90313,505,0,1149237,5254,68.32132294725437,914345.17,10025049.99,35.980206976031816
2060,911656,10002033,0,90313,505,0,1149237,5254,73.07808654539878,914291.57,10024588.69,36.39805611178077
2061,911541,10000881,0,90313,505,0,1149237,5254,76.64654184335096,914238.26,10024131.11,36.87343975421209
2062,911387,9999334,0,90313,505,0,1149237,5254,81.64082735274057,914185.52,10023679.39,37.41510320949933
2063,917128,10059964,0,90854,554,0,1156056,5308,86.03333562519455,914191.85,10023850.59,38.01294739651559
2064,916701,10057789,0,90854,505,0,1156056,5255,70.1696171035113,914195.51,10024016.69,38.46133906879159
2065,916730,10056587,0,90854,515,0,1156056,5222,58.30132828387184,914201.13,10024187.48,38.79794135344749
2066,916381,10054534,0,90854,505,0,1156056,5243,49.37536974461884,914204.62,10024351.89,39.050451374682396
2067,916202,10052578,0,90854,505,0,1156056,5227,42.67881884833022,914207.67,10024510.46,39.23991162884188
2068,916022,10050730,0,90854,505,0,1156056,5231,37.65874279505064,914210.39,10024664.11,39.368454218959435
2069,915823,10048690,0,90854,502,0,1156056,5225,33.89099155717593,914212.52,10024811.32,39.46489002445199
2070,915640,10046773,0,90854,505,0,1156056,5231,31.067864123335404,914214.68,10024958.97,39.537289862152164
2071,915448,10044779,0,90854,502,0,1156056,5225,28.94791963876264,914216.89,10025106.59,39.59164860481004
2072,915263,10042853,0,90854,502,0,1156056,5219,27.362710846238194,914218.57,10025247.97,39.61945662756461
2073,915072,10040877,0,90854,502,0,1156056,5225,26.17201192127177,914219.83,10025384.73,39.64038041706735
2074,914898,10039043,0,90854,502,0,1156056,5225,25.27890731493757,914220.84,10025518.34,39.6561317269285
2075,914726,10037421,0,90854,502,0,1156056,5225,24.60915296831655,914221.99,10025654.58,39.66802514941972
2076,914542,10035767,0,90854,502,0,1156056,5225,24.107239102277347,914222.98,10025791.48,39.67701203847035
2077,914411,10034179,0,90854,502,0,1156056,5225,23.72956352584221,914224.37,10025929.4,39.68382306472875
2078,914191,10032353,0,90854,502,0,1156056,5225,23.445782967694193,914224.8,10026061.56,39.64921118278371
2079,914039,10030783,0,90854,502,0,1156056,5225,23.23457297373464,914225.1,10026192.34,39.5732640093919
2080,913867,10029039,0,90854,502,0,1156056,5225,23.076085910577643,914225.07,10026319.84,39.45542717148865
2081,913699,10027339,0,90854,502,0,1156056,5225,22.955978238118938,914225.17,10026448.5,39.2855355019201
2082,913523,10025592,0,90854,502,0,1156056,5225,22.86921522962765,914225.13,10026576.07,39.07050857326222
2083,913379,10024089,0,90854,502,0,1156056,5225,22.800187284289702,914225.14,10026703.92,38.80380116506928
2084,913192,10022200,0,90854,502,0,1156056,5225,22.747128415024505,914224.84,10026828.86,38.49254176461077
2085,913048,10020766,0,90854,502,0,1156056,5225,26.18270051934497,914224.59,10026954.54,38.29309853412543
2086,912892,10019137,0,90854,502,0,1156056,5225,25.286749400548285,914224.12,10027077.1,38.09188544289484
2087,912730,10017515,0,90854,502,0,1156056,5225,24.61495831597138,914223.33,10027196.75,37.90331769134888
2088,912616,10016363,0,90854,502,0,1156056,5225,25.587245851473195,914222.69,10027317.76,37.729097704449565
2089,912481,10014987,0,90854,502,0,1156056,5225,27.60208606598314,914221.98,10027438.06,37.58553982044959
2090,912325,10013409,0,90854,502,0,1156056,5225,29.49384739379826,914220.95,10027555.22,37.45858368552026
2091,912171,10011846,0,90854,502,0,1156056,5225,31.24580278630221,914219.62,10027669.54,37.34772487604243
2092,912016,10010298,0,90854,502,0,1156056,5225,32.899438395250776,914218.14,10027782.87,37.30158457316576
2093,911865,10008762,0,90854,502,0,1156056,5225,34.47979343164343,914165.87,10027359.51,37.22398207547487
2094,911720,10007245,0,90854,502,0,1156056,5225,36.01109313108613,914115.89,10026942.15,37.2109040872153
2095,911571,10005745,0,90854,502,0,1156056,5225,37.51279048688087,914065.95,10026527.58,37.24941624158338
2096,911421,10004258,0,90854,502,0,1156056,5225,39.00508667787131,914016.26,10026113.03,37.33056064828461
2097,911301,10003006,0,90854,502,0,1156056,5225,40.506162137738,913966.62,10025698.7,37.44750367181991
2098,911156,10001533,0,90854,502,0,1156056,5225,41.891060966679596,913917.06,10025285.3,37.593885833800556
2099,911031,10000279,0,90854,502,0,1156056,5225,43.32674215774807,913868.31,10024880.11,37.76635414183565
2100,910911,9999060,0,90854,502,0,1156056,5225,44.688222086267345,913819.73,10024476.67,37.961184845963736
2101,915714,10049804,0,91312,544,0,1161905,5270,49.162038770114876,913821.43,10024602.96,38.20730977793213
2102,915361,10047940,0,91312,502,0,1161905,5225,42.51990452884969,913821.31,10024728.09,38.39195111472086
2103,915261,10046417,0,91312,502,0,1161905,5180,37.564087975414104,913821.86,10024855.32,38.53072874822898
2104,915046,10044709,0,91312,502,0,1161905,5225,33.8241429046375,913821.57,10024978.33,38.634865252712295
2105,914917,10043371,0,91312,502,0,1161905,5225,31.019363698155693,913822.11,10025109.62,38.713044219081304
2106,914764,10041876,0,91312,502,0,1161905,5225,28.91715435256414,913822.36,10025238.97,38.771769092665515
2107,914565,10039855,0,91312,502,0,1161905,5225,27.3391505048531,913822.35,10025365.41,38.802924269510555
2108,914388,10038064,0,91312,502,0,1161905,5225,26.15445668727022,913821.79,10025486.39,38.826355813498964
2109,914213,10036284,0,91312,502,0,1161905,5225,25.268916949109624,913821.28,10025607.7,38.84400967157696
2110,914059,10034743,0,91312,502,0,1161905,5225,24.602665706942243,913820.74,10025728.91,38.85729678376353
2111,913912,10033233,0,91312,502,0,1161905,5225,24.103259784408365,913820.13,10025849.04,38.86372130337478
2112,913773,10031794,0,91312,502,0,1161905,5225,23.726527407113615,913819.16,10025964.61,38.827868561662335
2113,913631,10030375,0,91312,502,0,1161905,5225,23.446784724100954,913817.88,10026077.81,38.74998296330181
2114,913492,10028968,0,91312,502,0,1161905,5225,23.23659644159175,913816.98,10026195.02,38.61972698567809
2115,913305,10027083,0,91312,502,0,1161905,5225,23.079299183045663,913815.55,10026307.05,38.44973816083545
2116,913121,10025209,0,91312,502,0,1161905,5225,22.9619049428398,913814.01,10026418.08,38.228056599210994
2117,913023,10024159,0,91312,502,0,1161905,5225,22.872713447559846,913812.83,10026531.96,37.966728059463115
2118,912838,10022319,0,91312,502,0,1161905,5225,22.80466231213299,913811.51,10026644.89,37.6536027721986
2119,912700,10020873,0,91312,502,0,1161905,5225,22.755797375021956,913810.34,10026758.65,37.28879982367286
2120,912581,10019687,0,91312,502,0,1161905,5225,25.280626744587053,913809.46,10026875.96,36.898112163916664
2121,912451,10018371,0,91312,502,0,1161905,5225,24.61147159927234,913808.57,10026992.64,36.44971455586106
2122,912325,10017091,0,91312,502,0,1161905,5225,24.11195735799084,913807.72,10027109.46,35.94538682962528
2123,912185,10015711,0,91312,502,0,1161905,5225,25.26421940550897,913806.68,10027225.15,35.401536383814296
2124,912077,10014591,0,91312,502,0,1161905,5225,27.43317552713406,913805.99,10027343.9,35.021498659186086
2125,911930,10013083,0,91312,502,0,1161905,5225,29.370596635600883,913804.85,10027458.08,34.609769188195735
2126,911781,10011594,0,91312,502,0,1161905,5225,31.16746762352575,913803.66,10027571.96,34.33577637733032
2127,911636,10010121,0,91312,502,0,1161905,5225,32.86611343325481,913802.2,10027682.92,34.1424326711539
2128,911493,10008659,0,91312,502,0,1161905,5225,34.496017967011404,913745.61,10027204.68,33.919009023487355
2129,911352,10007215,0,91312,502,0,1161905,5225,36.073683165583866,913691.1,10026734.46,33.79705928240567
2130,911210,10005783,0,91312,502,0,1161905,5225,37.626272791609615,913636.12,10026266.15,33.75436639884428
2131,911073,10004367,0,91312,502,0,1161905,5225,39.178220606810086,913581.98,10025799.69,33.775492079138196
2132,910933,10002962,0,91312,502,0,1161905,5225,40.73431994816402,913527.71,10025332.87,33.84838282919277
2133,910794,10001574,0,91312,502,0,1161905,5225,42.30776254560713,913474.12,10024871.85,33.96416958828876
2134,910662,10000198,0,91312,502,0,1161905,5225,43.92689592087581,913421.35,10024419.37,34.11654444273008
2135,910529,9998837,0,91312,502,0,1161905,5225,45.603671495112565,913368.77,10023968.02,34.30092421546925
2136,915438,10051272,0,91845,532,0,1168658,5255,50.164415891609295,913367.18,10024060.37,34.542365342678586
2137,915079,10049253,0,91845,502,0,1168658,5225,43.27360093604801,913363.9,10024152.06,34.72350277496703
2138,915020,10047872,0,91845,502,0,1168658,5195,38.10859648657934,913361.97,10024249.0,34.85939261865017
2139,914819,10046589,0,91845,502,0,1168658,5225,34.23453484349368,913359.56,10024349.29,34.96139998949862
2140,914648,10044793,0,91845,502,0,1168658,5225,31.32859954531867,913357.33,10024450.38,35.03796698452055
2141,914485,10043173,0,91845,502,0,1168658,5225,29.146832800751454,913355.49,10024556.13,35.09539678649241
2142,914313,10041451,0,91845,502,0,1168658,5225,27.519363226376033,913353.75,10024663.05,35.13861796211938
2143,914151,10039802,0,91845,502,0,1168658,5225,26.292539661161335,913352.43,10024773.9,35.17111529830469
2144,913975,10038064,0,91845,502,0,1168658,5225,25.373844900311155,913350.5,10024879.06,35.195565040296536
2145,913840,10036638,0,91845,502,0,1168658,5225,26.15594786612759,913349.19,10024990.12,35.22869600039527
2146,913726,10035491,0,91845,502,0,1168658,5225,25.270294232929025,913348.3,10025105.55,35.25361900457985
2147,913544,10033630,0,91845,502,0,1168658,5225,24.607090708748984,913347.24,10025218.58,35.26856047315017
2148,913380,10031968,0,91845,502,0,1168658,5225,24.107834442940295,913345.67,10025326.7,35.27977286647705
2149,913245,10030580,0,91845,502,0,1168658,5225,23.737324035165052,913344.27,10025436.49,35.24793877257241
2150,913065,10028775,0,91845,502,0,1168658,5225,23.458594686124826,913342.59,10025543.6,35.17118920703444
2151,912914,10027249,0,91845,502,0,1168658,5225,23.246855351535434,913341.07,10025652.62,35.05102617883303
2152,912786,10025917,0,91845,502,0,1168658,5225,23.092484170994233,913339.96,10025765.33,34.88854691194319
2153,912611,10024161,0,91845,502,0,1168658,5225,22.971386820249624,913338.76,10025877.33,34.68419753567081
2154,912487,10022862,0,91845,502,0,1168658,5225,22.88187894453594,913337.98,10025993.02,34.43800699464765
2155,912379,10021819,0,91845,502,0,1168658,5225,22.816659068031377,913337.71,10026114.8,34.14953277951917
2156,912212,10020105,0,91845,502,0,1168658,5225,22.76666887407856,913337.42,10026235.77,33.81783739594559
2157,912041,10018395,0,91845,502,0,1168658,5225,22.731071019720773,913337.01,10026355.85,33.44167306735284
2158,911921,10017135,0,91845,502,0,1168658,5225,22.705131968494282,913336.99,10026479.34,33.01936533855836
2159,911778,10015682,0,91845,502,0,1168658,5225,22.813513037150365,913336.68,10026600.12,32.564287239457315
2160,911677,10014664,0,91845,502,0,1168658,5225,23.77099437333387,913336.89,10026726.43,32.07121631773666
2161,911538,10013229,0,91845,502,0,1168658,5225,24.6052554210319,913336.86,10026849.91,31.550803453513478
2162,911397,10011809,0,91845,502,0,1168658,5225,25.363185391557955,913336.96,10026974.66,30.988027033901652
2163,911255,10010401,0,91845,502,0,1168658,5225,26.065026133078728,913278.23,10026479.03,30.388343938980498
2164,911120,10009005,0,91845,502,0,1168658,5225,26.725407617941148,913222.42,10025991.19,29.953901844124793
2165,910985,10007622,0,91845,502,0,1168658,5225,27.35892766900028,913164.97,10025501.54,29.64447783797608
2166,910848,10006255,0,91845,502,0,1168658,5225,27.97462555143329,913109.64,10025018.75,29.430470396044225
2167,910714,10004902,0,91845,502,0,1168658,5225,28.58320916181455,913054.76,10024541.99,29.289514299179068
2168,910587,10003562,0,91845,502,0,1168658,5225,29.196717276648286,913000.41,10024070.31,29.20489404399504
2169,910455,10002233,0,91845,502,0,1168658,5225,29.81857492355463,912946.73,10023605.74,29.16416987765883
2170,910323,10000917,0,91845,502,0,1168658,5225,30.448533285728956,912893.56,10023147.18,29.157976569282763
2171,910193,9999617,0,91845,502,0,1168658,5225,31.099886452619035,912841.01,10022695.56,29.179496237421326
2172,914926,10050992,0,92405,527,0,1175747,5254,35.61368862863595,912837.64,10022776.95,29.2620060152453
2173,914665,10049296,0,92405,502,0,1175747,5225,32.36692874060625,912833.57,10022861.14,29.32395518343865
2174,914549,10047997,0,92405,503,0,1175747,5198,29.982477069373317,912830.08,10022950.68,29.370990880983005
2175,914326,10045831,0,92405,502,0,1175747,5209,28.140287404918077,912826.08,10023034.78,29.40630222534902
2176,914206,10044600,0,92405,502,0,1175747,5200,26.764886012692088,912822.72,10023123.11,29.432878694453166
2177,914043,10042875,0,92405,502,0,1175747,5193,25.728091414117557,912819.04,10023210.07,29.452863973335916
2178,913862,10041168,0,92405,498,0,1175747,5185,24.95632748565682,912815.75,10023298.22,29.46796941851554
2179,913740,10039784,0,92405,502,0,1175747,5193,26.735980810841447,912812.76,10023388.23,29.50298349688661
2180,913614,10038616,0,92405,498,0,1175747,5185,25.70732884946159,912810.23,10023484.0,29.52929592627545
2181,913454,10036958,0,92405,498,0,1175747,5177,24.94161435409976,912807.78,10023580.19,29.54915228743526
2182,913322,10035625,0,92405,498,0,1175747,5185,26.964520832247388,912805.77,10023680.52,29.590105343461456
2183,913206,10034501,0,92405,498,0,1175747,5185,25.88021046371873,912804.04,10023784.64,29.620905575255748
2184,913058,10032920,0,92405,498,0,1175747,5185,25.068847530017372,912802.7,10023891.84,29.644122766405676
2185,912922,10031610,0,92405,498,0,1175747,5185,26.820180445387834,912801.44,10024000.28,29.650497565666104
2186,912818,10030532,0,92405,498,0,1175747,5185,25.7712563794329,912800.7,10024114.23,29.655342635454954
2187,912668,10029014,0,92405,498,0,1175747,5185,24.99021865253661,912800.08,10024229.22,29.659095238820605
2188,912544,10027740,0,92405,498,0,1175747,5185,28.263761567496605,912799.36,10024342.99,29.68586039598084
2189,912439,10026699,0,92405,498,0,1175747,5185,26.854676326668155,912798.94,10024460.11,29.67838629858769
2190,912292,10025213,0,92405,498,0,1175747,5185,25.800347904341777,912798.61,10024578.15,29.641451303693124
2191,912121,10023467,0,92405,498,0,1175747,5185,26.590115836473846,912798.11,10024694.36,29.594894434194842
2192,912049,10022741,0,92405,498,0,1175747,5185,30.757222320205408,912798.44,10024818.79,29.57347227344439
2193,911982,10022037,0,92405,498,0,1175747,5185,35.02683496605718,912799.61,10024951.54,29.57894268878853
2194,911836,10020568,0,92405,498,0,1175747,5185,40.128895339799385,912800.77,10025084.77,29.620120710875664
2195,911701,10019156,0,92405,498,0,1175747,5185,45.23024996002192,912802.07,10025218.88,29.69729530560707
2196,911582,10017968,0,92405,498,0,1175747,5185,50.36030776349013,912803.68,10025355.98,29.81084751646326
2197,911442,10016526,0,92405,498,0,1175747,5185,55.480733979815014,912805.09,10025491.18,29.960593234884026
2198,911323,10015320,0,92405,498,0,1175747,5185,60.618581355200995,912806.76,10025629.05,30.14786843876924
2199,911186,10013926,0,92405,498,0,1175747,5185,65.72847382831928,912808.31,10025765.52,30.371885755474956
2200,911072,10012778,0,92405,498,0,1175747,5185,70.82736403838665,912809.92,10025902.7,30.633277174996152
2201,910935,10011371,0,92405,498,0,1175747,5185,58.87052302878999,912762.13,10025518.37,30.7303620175829
2202,910825,10010254,0,92405,498,0,1175747,5185,57.22248140044818,912716.77,10025141.51,30.877387786298886
2203,910691,10008894,0,92405,498,0,1175747,5185,48.69463882811391,912671.07,10024766.28,30.988693294825886
2204,910557,10007548,0,92405,498,0,1175747,5185,42.213286813393125,912626.18,10024394.67,31.07258473391344
2205,910428,10006223,0,92405,498,0,1175747,5185,40.55089901433799,912581.29,10024023.19,31.167900087075264
2206,910297,10004902,0,92405,498,0,1175747,5185,36.10067426075349,912536.62,10023653.45,31.239735286157156
2207,910172,10003596,0,92405,498,0,1175747,5185,32.73278724896318,912492.69,10023290.86,31.293671653598256
