,Emissions,Supply,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Clearing Price Double Auction,Emissions Rolling,Supply Rolling,Clearing Price Rolling,Clearing Price Double Auction Rolling
1460,811653,10066178,0,8296261,0,179.99824516835346,206.51402951809698,809715.59,10028994.54,119.41205681629725,181.59551579031034
1461,810562,10052691,0,8283092,0,166.29096390920438,206.51402951809698,809734.57,10029509.88,120.05686841074657,181.01435766827956
1462,809176,10035885,0,8270055,0,153.9947379464184,206.51402951809698,809753.06,10030018.8,120.69325560490634,180.43319954624877
1463,807811,10019249,0,8257147,0,143.6662567552992,206.51402951809698,809699.94,10029638.84,121.10879815686559,179.85204142421796
1464,806453,10002729,0,8244371,0,135.01098506711287,206.51402951809698,809642.54,10029207.09,121.3023261104658,180.35421417789644
1465,805115,9986424,0,8231722,0,127.78325037286685,206.51402951809698,809580.91,10028721.33,121.3259729927418,180.8563869315749
1466,810802,10057351,0,8288988,0,121.78032550696479,206.51402951809698,809593.07,10029150.6,121.16041150942426,181.35855968525334
1467,809773,10044723,0,8276593,0,103.22707722441928,206.51402951809698,809605.81,10029584.72,120.69556355817416,181.86073243893182
1468,808467,10028835,0,8264319,0,88.32760529294416,206.51402951809698,809618.15,10030012.99,119.90589486810097,182.36290519261027
1469,807177,10013106,0,8252166,0,76.79226848970443,206.51402951809698,809558.29,10029544.21,118.82986683744444,182.86507794628872
1470,805894,9997484,0,8240136,0,67.85454125813503,206.51402951809698,809496.09,10029048.5,117.81271848588193,183.3672506999672
1471,811705,10069950,0,8298721,0,77.98256717298706,206.51402951809698,809506.2,10029450.04,117.03104743443892,183.86942345364565
1472,810734,10058005,0,8286930,0,90.81065653307317,206.51402951809698,809520.61,10029902.97,116.48821034456823,184.3715962073241
1473,809486,10042829,0,8275257,0,106.38198043813618,206.51402951809698,809536.49,10030373.29,116.19178786909559,184.87376896100258
1474,808244,10027754,0,8263700,0,122.72048104189065,206.51402951809698,809483.0,10029984.46,116.13271236627196,185.37594171468103
1475,807027,10012882,0,8252258,0,137.81214432172027,206.51402951809698,809427.29,10029569.01,116.45468672475643,185.87811446835948
1476,805814,9998158,0,8240931,0,154.0253635537589,206.51402951809698,809373.03,10029171.33,117.11871470986536,186.38028722203796
1477,811758,10072246,0,8300919,0,180.93031105792426,206.51402951809698,809391.7,10029678.37,118.18574181400298,186.88245997571642
1478,810604,10058207,0,8289816,0,175.84126966994614,206.51402951809698,809412.13,10030206.69,119.30173655579762,187.38463272939487
1479,809184,10041027,0,8278827,0,171.0773648987797,206.51402951809698,809431.57,10030723.23,120.44455439147994,187.88680548307332
1480,807773,10023969,0,8267947,0,167.27182996200463,206.51402951809698,809378.7,10030344.9,121.45417946599164,189.0034403177373
1481,806391,10007129,0,8257176,0,164.34077376889414,206.51402951809698,809317.3,10029861.45,122.3055702816071,190.12007515240126
1482,805009,9990459,0,8246511,0,162.2154772174697,206.51402951809698,809258.98,10029418.83,123.0140689802098,190.90664191951467
1483,810601,10060547,0,8307867,0,160.8405297867077,206.51402951809698,809263.3,10029756.65,123.6339917826136,191.69320868662805
1484,809523,10047392,0,8297415,0,144.1284551851391,206.51402951809698,809273.47,10030167.15,123.99010033235457,192.47977545374147
1485,808177,10031150,0,8287067,0,129.69780867862877,206.51402951809698,809284.66,10030591.39,124.06062159264341,192.89461644926394
1486,806847,10014974,0,8276822,0,117.76666802651398,206.51402951809698,809222.96,10030113.12,123.87683620074412,193.30945744478637
1487,805530,9999065,0,8266682,0,107.90020350605045,206.51402951809698,809160.83,10029633.71,123.68188792052639,193.72429844030884
1488,811249,10070698,0,8329269,0,99.74638159959987,206.51402951809698,809170.14,10030043.36,123.48080639297818,194.1391394358313
1489,810232,10058254,0,8319332,0,82.45076409881224,206.51402951809698,809183.37,10030499.07,123.16852765769487,194.55398043135378
1490,808951,10042749,0,8309490,0,69.30010035247248,206.51402951809698,809197.68,10030968.49,122.77488932913484,194.96882142687625
1491,807679,10027399,0,8299748,0,64.65139070050115,206.51402951809698,809142.68,10030578.0,122.37491442990098,195.38366242239871
1492,806420,10012201,0,8290103,0,61.77013302124369,206.51402951809698,809085.22,10030159.44,122.10136457094224,195.79850341792115
1493,805184,9997157,0,8280555,0,60.26242010237199,206.51402951809698,809028.98,10029755.05,121.93741846755671,196.21334441344362
1494,811041,10070430,0,8344453,0,69.93014274251101,98.93331066292808,809044.73,10030246.35,121.96543873339824,195.5523782204144
1495,810567,10064892,0,8341209,0,82.04217445079468,118.37826957564566,809069.12,10030844.12,122.18742749678097,195.08586161651235
1496,809565,10053432,0,8335142,0,90.07224518990463,118.37826957564566,809096.71,10031487.03,122.54532887890198,194.6193450126103
1497,807902,10032714,0,8319762,0,101.49435412579854,112.91646306169245,809049.58,10031199.41,122.92468792571141,194.09821034356872
1498,807176,10024494,0,8316828,0,110.11372339677278,112.91646306169245,809004.65,10030945.46,123.28143287630104,193.57707567452715
