,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Emissions Rolling,Supply Rolling,Clearing Price Rolling
1204,929995,10017475,0,75017,82853,0,933958,827252,23.71442415671145,932037.48,10026015.52,30.473052051480167
1205,929726,10014847,0,75017,82822,0,933958,826942,23.3511334328489,932013.99,10026037.8,30.419983386943628
1206,929477,10012424,0,75017,82809,0,933958,826807,24.14213700230112,931991.08,10026066.08,30.323308982882807
1207,929217,10009845,0,75017,82777,0,933958,826494,24.644893544771314,931968.73,10026098.08,30.211109019360105
1208,928916,10006917,0,75017,82747,0,933958,826184,24.985773567660942,931946.53,10026132.29,30.132813414142237
1209,928620,10004018,0,75017,82715,0,933958,825877,25.33517184557902,931924.5,10026168.15,30.08178840817717
1210,928323,10001145,0,75017,82685,0,933958,825573,25.688525674514256,931902.61,10026205.59,30.052088315429828
1211,928042,9998302,0,75017,82655,0,933958,825272,26.04936936830142,931823.89,10025634.32,29.958207004754577
1212,933072,10052894,0,75532,83131,0,940378,829972,32.161383786146864,931799.39,10025646.99,29.9575016146638
1213,932723,10049515,0,75532,83062,0,940378,829290,29.685114010479936,931774.66,10025658.25,29.957356055537662
1214,932434,10046596,0,75532,83033,0,940378,828985,27.823920048922755,931749.99,10025669.99,29.95720247861904
1215,932143,10043713,0,75532,83007,0,940378,828735,26.58855433084446,931725.71,10025685.35,29.959210105538258
1216,931840,10040754,0,75532,82995,0,940378,828617,25.560175203503995,931701.47,10025700.87,29.96105544935467
1217,931534,10037746,0,75532,82943,0,940378,828106,24.722830631419768,931677.47,10025719.62,29.962972786640513
1218,931249,10034929,0,75532,82842,0,940378,827098,24.383055887610947,931653.91,10025740.82,29.96758569738037
1219,930958,10032070,0,75532,82796,0,940378,826635,23.86729191570821,931630.43,10025763.31,29.968540585914717
1220,930675,10029276,0,75532,82732,0,940378,825986,23.62015747960652,931607.19,10025788.32,29.968387208324984
1221,930392,10026512,0,75532,82706,0,940378,825735,23.638406618262344,931584.22,10025816.49,29.968580695680135
1222,930119,10023816,0,75532,82662,0,940378,825293,23.348159802406435,931561.62,10025848.07,29.96567274558811
1223,929844,10021116,0,75532,82618,0,940378,824855,23.094765295000833,931539.3,10025882.83,29.960450379448638
1224,929581,10018445,0,75532,82575,0,940378,824422,22.95034226393355,931517.18,10025918.62,29.905474495125386
1225,929324,10015954,0,75532,82531,0,940378,823993,25.505914718472862,931495.9,10025962.54,29.830929760402032
1226,929050,10013332,0,75532,82488,0,940378,823568,27.61685306081113,931474.84,10026009.22,29.73175290741813
1227,928790,10010743,0,75532,82447,0,940378,823148,29.389914245185892,931454.06,10026057.28,29.612733340872254
1228,928535,10008184,0,75532,82404,0,940378,822731,30.865354035801996,931433.95,10026112.08,29.459273779913897
1229,928231,10005245,0,75532,82363,0,940378,822318,32.07256170833055,931413.77,10026166.02,29.280565808422693
1230,927947,10002329,0,75532,82322,0,940378,821910,33.24000740707406,931338.24,10025623.24,29.066561479395496
1231,927654,9999441,0,75532,82282,0,940378,821506,34.37616939947736,931263.56,10025088.26,28.945117226836047
1232,932765,10054970,0,75918,82651,0,945241,825196,40.08875816127667,931243.37,10025141.76,28.94177097982317
1233,932393,10051434,0,75918,82607,0,945241,824758,35.648965624702825,931222.56,10025190.78,28.939833901790543
1234,932125,10048713,0,75918,82549,0,945241,824205,32.278287493961365,931202.16,10025243.02,28.93859501452898
1235,931832,10045860,0,75918,82479,0,945241,823478,29.79231018682421,931182.02,10025298.16,28.93809820730239
1236,931540,10042962,0,75918,82419,0,945241,822887,27.91055640839103,931162.36,10025357.29,28.93607279613936
1237,931247,10040028,0,75918,82374,0,945241,822445,26.834176752137104,931142.81,10025417.47,28.937306879055075
1238,930951,10037114,0,75918,82335,0,945241,822056,25.663283166512468,931123.27,10025477.57,28.935007011047283
1239,930664,10034300,0,75918,82277,0,945241,821489,24.784488262903615,931103.9,10025540.11,28.931324042741377
1240,930391,10031569,0,75918,82241,0,945241,821123,24.542616492337096,931084.58,10025602.5,28.930218786872118
1241,930103,10028731,0,75918,82227,0,945241,820992,24.176901019559573,931065.49,10025667.14,28.92843264784335
1242,929852,10026256,0,75918,82199,0,945241,820701,23.733399192605127,931046.61,10025733.02,28.927468247856492
1243,929604,10023809,0,75918,82169,0,945241,820413,23.527552206602326,931027.65,10025798.54,28.87899205466998
1244,929337,10021207,0,75918,82141,0,945241,820127,23.311444296795717,931008.87,10025865.46,28.783122588441827
1245,929072,10018601,0,75918,82113,0,945241,819844,23.4112544554735,930990.25,10025933.44,28.643967630041235
1246,928816,10016032,0,75918,82085,0,945241,819564,23.33664247648251,930971.85,10026002.53,28.460316031346757
1247,928575,10013710,0,75918,82057,0,945241,819286,23.662565265975562,930954.19,10026079.07,28.32667816641203
1248,928279,10010842,0,75918,82029,0,945241,819011,23.800391184117455,930936.62,10026157.29,28.23031777339068
1249,928014,10008187,0,75918,82002,0,945241,818739,23.971393542249913,930919.36,10026238.98,28.163008480166287
1250,927735,10005373,0,75918,81974,0,945241,818470,24.10244434543312,930902.32,10026322.21,28.116408446148977
1251,927452,10002591,0,75918,81948,0,945241,818204,24.269239501973246,930827.68,10025787.05,27.99583059545234
1252,927178,9999838,0,75918,81921,0,945241,817941,24.46613488785208,930754.08,10025262.21,27.912432759753393
1253,931917,10051086,0,76283,82382,0,949790,822530,30.572479065659365,930730.84,10025278.06,27.916295944260106
1254,931575,10047838,0,76283,82320,0,949790,821920,28.568314881477416,930707.34,10025293.38,27.919731544234743
1255,931293,10044973,0,76283,82259,0,949790,821315,26.98653195177928,930684.38,10025312.46,27.92245877947211
1256,930984,10042022,0,76283,82181,0,949790,820543,25.877362940779705,930661.5,10025332.6,27.92578992085148
1257,930710,10039207,0,76283,82140,0,949790,820126,25.02177728393649,930638.69,10025352.92,27.927725615805116
1258,930432,10036453,0,76283,82080,0,949790,819541,24.41736036021264,930616.01,10025373.64,27.93064701058644
1259,930155,10033750,0,76283,82013,0,949790,818879,23.85165231575796,930593.1,10025392.81,27.932032625655467
1260,929891,10031105,0,76283,81931,0,949790,818050,23.41893370969462,930570.46,10025414.23,27.932065758376037
1261,929637,10028629,0,76283,81880,0,949790,817540,23.27365882614242,930548.15,10025439.11,27.93420149327368
1262,929370,10025991,0,76283,81813,0,949790,816881,23.4456498213612,930526.08,10025466.2,27.939187998489302
1263,929074,10023199,0,76283,81766,0,949790,816419,23.196600338006284,930504.02,10025494.01,27.942533555695313
1264,928816,10020569,0,76283,81730,0,949790,816062,23.227349883721303,930482.19,10025522.73,27.942759178117516
1265,928552,10017902,0,76283,81656,0,949790,815317,23.295944938742533,930460.99,10025557.4,27.946504148765115
1266,928300,10015496,0,76283,81582,0,949790,814580,28.03138081028114,930439.69,10025591.35,27.9533994390988
1267,928041,10012923,0,76283,81509,0,949790,813850,32.43710402470037,930418.65,10025627.4,27.958131135224917
1268,927783,10010382,0,76283,81437,0,949790,813129,36.6131904455433,930397.61,10025662.77,27.95974282970397
1269,927528,10007868,0,76283,81365,0,949790,812414,40.53439745255647,930377.12,10025702.68,28.03336331341391
1270,927238,10004968,0,76283,81293,0,949790,811705,44.19999053518671,930356.65,10025742.86,28.169427743511207
1271,926940,10002097,0,76283,81223,0,949790,811004,47.89003364381687,930336.14,10025783.32,28.362457723508445
1272,926655,9999269,0,76283,81153,0,949790,810310,51.6519057364133,930258.35,10025214.07,28.524664500057966
1273,931412,10050997,0,76691,81428,0,954916,813103,56.56878143220069,930231.94,10025198.88,28.76843033320624
1274,931067,10047655,0,76691,81351,0,954916,812325,48.080115889092255,930205.05,10025180.37,28.94957151387293
1275,930797,10044942,0,76691,81266,0,954916,811492,41.612733313215585,930178.33,10025162.4,29.084284182806474
1276,930507,10042114,0,76691,81184,0,954916,810666,36.864051201456704,930151.53,10025144.01,29.18521288145469
1277,930223,10039281,0,76691,81152,0,954916,810354,33.264795157849285,930124.7,10025125.0,29.261467144707648
1278,929928,10036454,0,76691,81053,0,954916,809393,30.587293023519607,930097.77,10025105.38,29.319839441776463
1279,929640,10033609,0,76691,80942,0,954916,808277,28.466910647021763,930070.91,10025086.08,29.359410274717938
1280,929394,10031122,0,76691,80877,0,954916,807602,27.229421533749367,930044.55,10025070.39,29.392042126761908
1281,929116,10028381,0,76691,80820,0,954916,807052,26.141869157051268,930018.35,10025056.32,29.414594549006935
1282,928879,10026054,0,76691,80749,0,954916,806343,25.535250151287897,929992.76,10025048.26,29.434955364673332
1283,928646,10023775,0,76691,80678,0,954916,805641,25.075862586083666,929967.77,10025046.55,29.45159641915037
1284,928413,10021524,0,76691,80609,0,954916,804945,24.492262793221286,929943.49,10025051.1,29.46218238369625
1285,928179,10019254,0,76691,80540,0,954916,804257,24.157537431050418,929919.67,10025061.15,29.46802073076403
1286,927950,10017008,0,76691,80471,0,954916,803576,23.92162423204228,929896.43,10025076.66,29.474674474425115
1287,927688,10014408,0,76691,80418,0,954916,803031,23.832182029453396,929873.43,10025093.96,29.43716954156668
1288,927442,10011976,0,76691,80337,0,954916,802233,23.507426927756498,929850.75,10025114.36,29.353259112728768
1289,927213,10009717,0,76691,80258,0,954916,801444,26.007166247948344,929828.58,10025139.23,29.25342367999774
1290,926962,10007310,0,76691,80178,0,954916,800662,28.058969381497,929806.91,10025170.47,29.135373585296435
1291,926690,10004537,0,76691,80103,0,954916,799887,29.76872710871148,929785.59,10025204.1,28.995516106010243
1292,926411,10001800,0,76691,80024,0,954916,799122,31.368902686802016,929764.51,10025240.19,28.832283704535318
1293,926135,9999086,0,76691,79947,0,954916,798363,32.88296114039672,929694.07,10024742.92,28.632381192119624
1294,931090,10053087,0,77176,80314,0,960988,801993,38.65128048152756,929676.71,10024820.36,28.563197641640954
1295,930727,10049627,0,77176,80240,0,960988,801249,34.623221936819476,929658.59,10024891.03,28.511865154220388
1296,930474,10047056,0,77176,80149,0,960988,800332,31.61035274070325,929640.67,10024962.9,28.471328111734852
1297,930194,10044222,0,77176,80058,0,960988,799424,29.302757696816876,929622.88,10025035.44,28.441220499378836
1298,929916,10041454,0,77176,79986,0,960988,798697,27.648196881536542,929605.14,10025108.14,28.416628402871893
1299,929624,10038628,0,77176,79877,0,960988,797632,26.346864061389233,929587.48,10025182.44,28.396997737526384
1300,929348,10035942,0,77176,79792,0,960988,796780,25.336777523434762,929569.78,10025256.31,28.382543668337295
1301,929105,10033436,0,77176,79687,0,960988,795719,24.80936690998976,929552.41,10025332.33,28.37201056880956
1302,928814,10030572,0,77176,79578,0,960988,794632,24.177909328833785,929534.93,10025407.6,28.364443920733557
1303,928567,10028132,0,77176,79452,0,960988,793389,23.701687684599335,929517.78,10025485.97,28.358800436486813
1304,928295,10025448,0,77176,79355,0,960988,792420,23.614440037308423,929500.78,10025565.7,28.35780059529278
1305,928031,10022834,0,77176,79301,0,960988,791878,23.33679902022938,929483.83,10025645.57,28.357657251166582
1306,927773,10020245,0,77176,79191,0,960988,790796,23.120836855802263,929466.79,10025723.78,28.347444249701592
1307,927517,10017744,0,77176,79102,0,960988,789902,22.9001291994841,929449.79,10025802.77,28.329996606248724
1308,927279,10015475,0,77176,79011,0,960988,789021,25.53001639054777,929433.42,10025888.35,28.33543903447759
1309,927041,10013044,0,77176,78925,0,960988,788151,27.691660374578667,929417.63,10025978.61,28.359003919767584
1310,926793,10010639,0,77176,78840,0,960988,787295,29.51841108679369,929402.33,10026073.55,28.397302773890377
1311,926554,10008256,0,77176,78756,0,960988,786452,31.04096600677557,929387.45,10026173.09,28.44721874027512
1312,926281,10005531,0,77176,78635,0,960988,785248,32.301213415789555,929319.54,10025699.46,28.448617036571545
1313,926010,10002829,0,77176,78516,0,960988,784055,33.52508455221142,929252.41,10025232.6,28.48701674198886
1314,925739,10000156,0,77176,78394,0,960988,782874,34.72228767019772,929185.46,10024768.2,28.556000418201606
1315,925467,9997511,0,77176,78277,0,960988,781705,35.913325815998114,929118.7,10024306.18,28.649248133053142
1316,930399,10050977,0,77651,78649,0,966929,785392,41.611023106498244,929104.29,10024408.41,28.809756612083085
1317,930067,10047773,0,77651,78514,0,966929,784055,36.8288030441594,929089.62,10024508.68,28.930816336210484
1318,929801,10045244,0,77651,78380,0,966929,782734,33.18697427436682,929075.14,10024611.83,29.01885552007804
1319,929564,10042816,0,77651,78287,0,966929,781791,30.75726598750234,929061.2,10024719.29,29.08775526079598
1320,929327,10040427,0,77651,78193,0,966929,780863,28.6882265687124,929047.72,10024830.8,29.13843595168704
1321,929082,10038037,0,77651,78082,0,966929,779759,27.228264321814535,929034.62,10024946.05,29.17433452872256
1322,928861,10035860,0,77651,77971,0,966929,778665,26.382286597124505,929022.04,10025066.49,29.204675796669743
1323,928619,10033511,0,77651,77862,0,966929,777583,25.38801441624267,929009.79,10025190.44,29.227608287882163
1324,928379,10031155,0,77651,77771,0,966929,776687,24.805250522516026,928997.77,10025317.54,29.246157370467987
1325,928142,10028698,0,77651,77668,0,966929,775630,24.249221867546247,928985.95,10025444.98,29.233590441958718
1326,927877,10026189,0,77651,77526,0,966929,774221,24.26909446288616,928974.22,10025573.55,29.20011285597947
1327,927632,10023779,0,77651,77384,0,966929,772826,23.761292212803387,928962.64,10025703.91,29.143826635655643
1328,927408,10021558,0,77651,77274,0,966929,771713,23.48289546858767,928951.37,10025837.65,29.0700020499835
1329,927155,10019096,0,77651,77192,0,966929,770919,23.16500384544947,928940.61,10025976.16,28.980926471354692
1330,926920,10016704,0,77651,77075,0,966929,769725,23.198443514611558,928930.34,10026119.91,28.880510832430062
1331,926687,10014420,0,77651,76974,0,966929,768726,25.160841962399704,928920.67,10026269.7,28.78835755805929
1332,926445,10012070,0,77651,76864,0,966929,767645,26.704589901353387,928857.47,10025840.7,28.654515875460056
1333,926208,10009701,0,77651,76759,0,966929,766575,27.92649825408101,928795.62,10025423.37,28.577291201753837
1334,925971,10007403,0,77651,76651,0,966929,765516,28.883500466396193,928734.08,10025010.27,28.543343331478187
1335,925710,10004725,0,77651,76546,0,966929,764469,29.60828948990619,928672.86,10024598.92,28.54150312450901
1336,925440,10002071,0,77651,76441,0,966929,763431,30.313472573166663,928611.86,10024190.01,28.565532286156763
1337,925178,9999446,0,77651,76337,0,966929,762404,31.015407241644624,928551.17,10023784.19,28.607344591051838
1338,929827,10050091,0,78132,76552,0,972892,764544,36.93051524638433,928539.93,10023913.96,28.720016911850557
1339,929500,10046950,0,78132,76449,0,972892,763536,33.34404414448187,928528.29,10024040.46,28.805612470666336
1340,929255,10044416,0,78132,76351,0,972892,762540,30.610504476655557,928516.93,10024168.93,28.866291350509524
1341,929000,10041847,0,78132,76252,0,972892,761554,28.498883648496957,928505.9,10024300.09,28.909511176798897
1342,928737,10039171,0,78132,76153,0,972892,760577,27.219722581932565,928494.75,10024429.24,28.94437441069217
1343,928471,10036487,0,78132,76098,0,972892,760025,26.26722900125928,928483.42,10024556.02,28.971771178638743
1344,928221,10034096,0,78132,76010,0,972892,759159,25.537338212860924,928472.26,10024684.91,28.994030117799394
1345,927965,10031591,0,78132,75888,0,972892,757955,24.89777110150616,928461.19,10024814.81,29.00889528425972
1346,927704,10029017,0,78132,75769,0,972892,756762,24.2688308247415,928450.07,10024944.66,29.01821716774231
1347,927457,10026487,0,78132,75651,0,972892,755580,23.984641986480653,928438.89,10025072.43,29.02143793494736
1348,927201,10023960,0,78132,75534,0,972892,754411,23.69017004520758,928428.11,10025203.61,29.020335723558265
1349,926955,10021506,0,78132,75416,0,972892,753255,23.629489395767546,928417.52,10025336.8,29.016916682093438
1350,926707,10019045,0,78132,75302,0,972892,752109,23.601332252221123,928407.24,10025473.52,29.01190556116132
1351,926471,10016667,0,78132,75206,0,972892,751155,23.35743721563997,928397.43,10025614.28,29.00278753829799
1352,926247,10014460,0,78132,75111,0,972892,750214,26.216606830034927,928388.12,10025760.5,29.020292257719817
1353,926013,10012107,0,78132,75019,0,972892,749288,28.632641279569043,928329.08,10025370.71,29.000893879858914
1354,925772,10009781,0,78132,74925,0,972892,748375,30.699369596199524,928271.05,10024990.14,29.022204427006137
1355,925545,10007481,0,78132,74837,0,972892,747474,32.45733693331755,928213.57,10024615.22,29.076912476821516
1356,925279,10004826,0,78132,74709,0,972892,746205,33.9373253183999,928156.52,10024243.26,29.157512100597717
1357,925012,10002198,0,78132,74583,0,972892,744949,35.37136313658431,928099.54,10023873.17,29.2610079591242
1358,924755,9999597,0,78132,74457,0,972892,743705,36.781381980121566,928042.77,10023504.61,29.384648175323292
1359,929744,10054057,0,78619,74548,0,978901,744621,42.660893057737034,928038.66,10023707.68,29.572740582743087
1360,929428,10050836,0,78619,74408,0,978901,743210,37.78067241522202,928034.03,10023904.99,29.71635796979836
1361,929153,10048162,0,78619,74267,0,978901,741812,33.990654246227464,928029.19,10024100.32,29.82352792399921
1362,928907,10045705,0,78619,74110,0,978901,740243,31.07373142541134,928024.56,10024297.46,29.899808740039717
1363,928673,10043304,0,78619,73956,0,978901,738692,28.872739143961766,928020.55,10024498.51,29.95657012809927
1364,928414,10040839,0,78619,73800,0,978901,737155,27.42048842390539,928016.53,10024701.21,29.99850151350111
1365,928136,10038029,0,78619,73682,0,978901,735991,26.217374628178348,928012.37,10024902.48,30.027715810395467
1366,927881,10035495,0,78619,73550,0,978901,734662,25.45020895708224,928008.18,10025102.47,30.00190409186348
1367,927620,10032863,0,78619,73417,0,978901,733346,24.817311121379127,928003.97,10025301.87,29.92570616283027
1368,927394,10030663,0,78619,73286,0,978901,732044,24.580487437156684,928000.08,10025504.68,29.805379132746403
1369,927141,10028107,0,78619,73157,0,978901,730755,24.262526071694673,927996.21,10025707.07,29.642660418937783
1370,926916,10025951,0,78619,73028,0,978901,729480,23.981881831124696,927992.99,10025916.9,29.440479331897162
1371,926699,10023789,0,78619,72902,0,978901,728216,23.8404278512014,927990.58,10026133.82,29.199983273971007
1372,926500,10021724,0,78619,72797,0,978901,727164,23.727316815081295,927989.03,10026358.37,28.920737384757686
1373,926251,10019255,0,78619,72652,0,978901,725726,23.516067150045448,927937.42,10026040.95,28.590210241936134
1374,926012,10016975,0,78619,72509,0,978901,724302,23.30684558437709,927886.87,10025734.15,28.342477538888986
1375,925810,10014926,0,78619,72381,0,978901,723028,23.147874235121225,927837.0,10025433.99,28.157828948108044
1376,925582,10012656,0,78619,72228,0,978901,721494,23.00114062494591,927787.75,10025139.41,28.019199842342935
1377,925375,10010575,0,78619,72075,0,978901,719974,26.27646914959646,927739.27,10024852.35,27.94931658226041
1378,925139,10008300,0,78619,71924,0,978901,718470,29.07796062755728,927691.38,10024570.81,27.934223258300786
1379,924895,10005889,0,78619,71775,0,978901,716982,31.498136820962824,927643.93,10024293.61,27.964535520040194
1380,924629,10003288,0,78619,71626,0,978901,715507,33.694935565719426,927596.28,10024015.27,28.029190660359895
1381,924373,10000711,0,78619,71481,0,978901,714047,35.84512576853567,927548.85,10023738.57,28.12622322647474
1382,924121,9998162,0,78619,71335,0,978901,712604,37.954469780299014,927501.27,10023459.65,28.25041542276485
1383,929026,10051432,0,79051,71487,0,984177,714136,43.56187597589015,927505.07,10023736.22,28.435275556662916
1384,928721,10048377,0,79051,71330,0,984177,712561,38.33826880861551,927508.15,10024004.75,28.57373561681685
1385,928445,10045718,0,79051,71172,0,984177,711000,34.38952837811517,927510.81,10024269.39,28.6760555262875
1386,928192,10043122,0,79051,70999,0,984177,709281,31.62375250120296,927513.23,10024530.53,28.75307680897911
1387,927923,10040422,0,79051,70829,0,984177,707580,29.292994940577206,927515.58,10024790.67,28.807684938090347
1388,927699,10038234,0,79051,70693,0,984177,706202,27.54759579415206,927518.15,10025053.25,28.848086626754302
1389,927443,10035671,0,79051,70553,0,984177,704837,26.243780677949374,927520.45,10025312.79,28.850452771054314
1390,927226,10033548,0,79051,70438,0,984177,703674,25.324078446315138,927523.09,10025575.17,28.8231038617025
1391,927011,10031319,0,79051,70326,0,984177,702541,24.778773120450637,927526.3,10025842.99,28.77320432181989
1392,926772,10028964,0,79051,70191,0,984177,701235,24.313113810613984,927529.91,10026114.63,28.70264643305801
1393,926533,10026644,0,79051,70024,0,984177,699562,23.804716181362437,927533.89,10026390.21,28.61186398346767
1394,926313,10024439,0,79051,69861,0,984177,697905,23.46464824713294,927486.12,10026103.73,28.459997661123726
1395,926069,10022022,0,79051,69730,0,984177,696631,23.177433553770754,927439.54,10025827.68,28.34553977729324
1396,925844,10019750,0,79051,69587,0,984177,695190,22.945295398094405,927393.24,10025554.62,28.258889203867152
1397,925601,10017364,0,79051,69442,0,984177,693763,22.841604181203436,927347.31,10025286.04,28.194277668711017
1398,925384,10015211,0,79051,69323,0,984177,692572,24.84356436373726,927301.99,10025023.61,28.166231343533024
1399,925159,10012974,0,79051,69192,0,984177,691282,26.45011271151842,927257.34,10024767.07,28.167263830034315
1400,924897,10010352,0,79051,69066,0,984177,690005,27.756976355469575,927212.83,10024511.17,28.19146581835467
1401,924680,10008163,0,79051,68938,0,984177,688741,28.944175523735428,927168.58,10024258.44,28.232813904492122
1402,924434,10005795,0,79051,68812,0,984177,687490,29.894059007968902,927124.78,10024010.67,28.289975401283474
1403,924185,10003249,0,79051,68689,0,984177,686253,30.716638470192358,927080.96,10023761.84,28.360124909139405
1404,923932,10000727,0,79051,68566,0,984177,685027,31.51755012968978,927037.33,10023514.63,28.439156010063222
1405,923682,9998231,0,79051,68445,0,984177,683813,32.30464693534587,926993.84,10023268.6,28.528834489214383
1406,928537,10051040,0,79463,68584,0,989298,685233,38.248974459959236,927001.48,10023576.55,28.680115865255953
1407,928207,10047881,0,79463,68437,0,989298,683762,34.319937573130034,927008.38,10023877.92,28.79431394899241
1408,927978,10045542,0,79463,68294,0,989298,682305,31.367495306518066,927015.37,10024178.59,28.852688738152114
1409,927730,10043073,0,79463,68148,0,989298,680861,29.126154103057658,927022.26,10024478.88,28.867033675436904
1410,927481,10040607,0,79463,68004,0,989298,679432,27.664463870592865,927029.14,10024778.56,28.8484942032749
1411,927257,10038321,0,79463,67863,0,989298,678016,26.623723278320025,927036.17,10025079.21,28.804321775990342
1412,927007,10035820,0,79463,67724,0,989298,676616,25.722218501001585,927043.43,10025382.1,28.738531826842465
1413,926754,10033325,0,79463,67581,0,989298,675232,25.003182990439317,927050.87,10025687.06,28.65331281122474
1414,926497,10030714,0,79463,67446,0,989298,673857,24.435808295461065,927058.45,10025992.64,28.550448017477375
1415,926289,10028591,0,79463,67309,0,989298,672500,24.263093959622342,927066.67,10026303.44,28.433945698913618
1416,926045,10026253,0,79463,67174,0,989298,671156,24.087927571664064,927023.13,10026056.2,28.258714743565275
1417,925806,10023866,0,79463,67056,0,989298,669994,23.96760908383611,926980.52,10025817.13,28.13010280396204
1418,925573,10021505,0,79463,66925,0,989298,668662,23.615575557749928,926938.24,10025579.74,28.034388816795868
1419,925340,10019248,0,79463,66774,0,989298,667175,23.30330728407599,926896.0,10025344.06,27.959849229761602
1420,925112,10016917,0,79463,66598,0,989298,665398,23.049129629208938,926853.85,10025108.96,27.90345826036657
1421,924897,10014769,0,79463,66421,0,989298,663643,22.852260140958215,926812.0,10024876.28,27.859698218558005
1422,924695,10012769,0,79463,66280,0,989298,662225,24.692850070832108,926770.34,10024645.37,27.84280385329508
1423,924482,10010633,0,79463,66125,0,989298,660663,26.06029014878572,926728.97,10024416.59,27.84952661062051
1424,924267,10008524,0,79463,65967,0,989298,659116,27.10784498180027,926687.85,10024190.28,27.87255255521335
1425,924019,10006025,0,79463,65813,0,989298,657583,27.881285020584997,926646.62,10023963.55,27.90887318674374
1426,923760,10003552,0,79463,65661,0,989298,656066,28.660932458971732,926605.45,10023737.18,27.952791566704594
1427,923518,10001102,0,79463,65512,0,989298,654565,29.452037691751293,926564.31,10023510.41,28.009699021494075
1428,923273,9998679,0,79463,65363,0,989298,653081,30.269885506656472,926522.96,10023281.62,28.077568921874764
1429,928504,10055713,0,79911,65591,0,994971,655366,36.44940033900034,926536.45,10023647.79,28.21041288681027
1430,928199,10052751,0,79911,65443,0,994971,653909,32.99262890982891,926549.24,10024008.26,28.308354740762447
1431,927945,10050140,0,79911,65301,0,994971,652465,30.337303937224842,926561.82,10024365.46,28.360119360510698
1432,927687,10047514,0,79911,65156,0,994971,651034,28.768550811650556,926574.24,10024719.9,28.38075896961367
1433,927429,10044955,0,79911,64996,0,994971,649440,27.158913108737917,926586.45,10025072.44,28.373083118160242
1434,927181,10042496,0,79911,64828,0,994971,647751,25.954537550993393,926598.55,10025423.37,28.343793489006217
1435,926934,10040110,0,79911,64678,0,994971,646268,25.11185616585601,926610.79,10025777.22,28.298829155765713
1436,926700,10037737,0,79911,64512,0,994971,644606,24.399210942432443,926623.39,10026133.88,28.239686539458372
1437,926474,10035486,0,79911,64330,0,994971,642797,23.86434788035166,926636.35,10026494.28,28.16817594584544
1438,926252,10033266,0,79911,64133,0,994971,640840,23.469030975339667,926600.6,10026326.03,28.033561103134993
1439,926013,10030813,0,79911,63956,0,994971,639053,23.184194351916855,926565.73,10026164.66,27.931962605209343
1440,925805,10028740,0,79911,63835,0,994971,637827,23.215810738556932,926531.23,10026007.9,27.858015667828358
1441,925549,10026217,0,79911,63703,0,994971,636537,23.127717084754703,926496.72,10025851.6,27.80430400219094
1442,925315,10023939,0,79911,63538,0,994971,634900,23.385865204389688,926462.5,10025699.28,27.765965428415505
1443,925094,10021703,0,79911,63377,0,994971,633283,23.10177514091603,926428.73,10025551.44,27.734310889812072
1444,924871,10019522,0,79911,63216,0,994971,631681,23.06813199877384,926395.23,10025405.7,27.709618827671203
1445,924636,10017190,0,79911,63077,0,994971,630295,22.963849715412756,926361.94,10025261.69,27.690279613810265
1446,924426,10015108,0,79911,62928,0,994971,628822,27.13965841384121,926329.16,10025122.6,27.71898788970126
1447,924209,10012891,0,79911,62781,0,994971,627366,31.013900066450738,926296.68,10024986.64,27.789280470500962
1448,923954,10010305,0,79911,62639,0,994971,625921,34.59761049526829,926264.21,10024850.09,27.89835487500157
1449,923692,10007747,0,79911,62493,0,994971,624493,38.11122743830595,926231.58,10024712.5,28.043172255426953
1450,923438,10005211,0,79911,62349,0,994971,623076,41.588831794806964,926198.89,10024574.16,28.22304725085281
1451,923194,10002704,0,79911,62212,0,994971,621675,45.06224627462626,926166.12,10024434.53,28.440095341442674
1452,922947,10000227,0,79911,62072,0,994971,620290,48.57869361520363,926133.12,10024292.2,28.66371620929436
1453,922700,9997772,0,79911,61935,0,994971,618919,52.16251660176574,926099.99,10024148.85,28.89901496251633
1454,927540,10050507,0,80312,62017,0,999948,619724,57.138073151526,926117.67,10024556.11,29.163401998069595
1455,927236,10047499,0,80312,61848,0,999948,618031,48.4356255707152,926134.58,10024956.29,29.32318488444357
1456,927007,10045227,0,80312,61679,0,999948,616355,41.897678082145994,926151.86,10025360.3,29.40278841208103
1457,926768,10042790,0,80312,61545,0,999948,615012,37.04029677817,926169.42,10025766.22,29.419477748496888
1458,926505,10040162,0,80312,61427,0,999948,613887,33.45887065229703,926186.92,10026171.87,29.38625263521864
1459,926270,10037882,0,80312,61277,0,999948,612357,30.886562566400563,926152.18,10026010.12,29.268509330305275
1460,926028,10035450,0,80312,61125,0,999948,610842,28.807737001361083,926118.18,10025856.26,29.178779976166666
1461,925787,10033069,0,80312,60973,0,999948,609344,27.356226240574735,926084.52,10025705.33,29.112435696110136
1462,925586,10031012,0,80312,60825,0,999948,607859,26.28387226663795,926051.31,10025558.4,29.0645371045224
1463,925380,10029004,0,80312,60677,0,999948,606391,25.32728981436408,926018.38,10025415.4,29.02908261122643
1464,925152,10026694,0,80312,60534,0,999948,604936,24.619419456581443,925985.76,10025273.95,29.00107192155319
